RecordTime,全局占用(%),extra,SimpleTime
1669279200998,51.67959,,1517.522
1669279201525,49.53271,,1518.049
1669279202009,50.639385,,1518.533
1669279202518,51.193634,,1519.042
1669279202977,48.42615,,1519.501
1669279203492,48.46154,,1520.016
1669279204028,52.718678,,1520.552
1669279204497,55.69307,,1521.021
1669279205015,56.997456,,1521.539
1669279205478,50.64935,,1522.002
1669279205997,49.512196,,1522.521
1669279206502,49.872772,,1523.026
1669279207006,50.507614,,1523.53
1669279207506,49.36709,,1524.03
1669279207981,51.256283,,1524.505
1669279208516,49.537037,,1525.04
1669279209066,52.19512,,1525.59
1669279209550,56.690998,,1526.074
1669279209996,56.38889,,1526.52
1669279210527,52.718678,,1527.051
1669279211008,50.970875,,1527.532
1669279211491,49.004974,,1528.015
1669279212052,49.760765,,1528.576
1669279212521,48.876404,,1529.045
1669279213000,50.351288,,1529.524
1669279213445,52.021564,,1529.969
1669279213986,57.78302,,1530.51
1669279214509,53.807106,,1531.033
1669279214995,58.24742,,1531.519
1669279215509,55.34884,,1532.033
1669279216011,54.308094,,1532.535
1669279216501,46.76617,,1533.025
1669279217006,51.653946,,1533.53
1669279217536,49.875313,,1534.06
1669279218010,47.74347,,1534.534
1669279218515,49.746193,,1535.039
1669279219038,53.16456,,1535.562
1669279219506,55.74572,,1536.03
1669279220031,57.10594,,1536.555
1669279220482,53.807106,,1537.006
1669279221028,50.835323,,1537.552
1669279221555,51.47059,,1538.079
1669279222026,50.240383,,1538.55
1669279222518,47.123287,,1539.042
1669279223060,48.267326,,1539.584
1669279223533,50.374065,,1540.057
1669279224085,50.877193,,1540.609
1669279224547,57.00483,,1541.071
1669279225041,57.425743,,1541.565
1669279225553,54.45026,,1542.077
1669279226043,53.60577,,1542.567
1669279226528,49.23858,,1543.052
1669279227028,47.355164,,1543.552
1669279227528,51.75,,1544.052
1669279228055,50.2551,,1544.579
1669279228546,49.489796,,1545.07
1669279229005,51.03627,,1545.529
1669279229543,55.504585,,1546.067
1669279230005,56.060608,,1546.529
1669279230551,52.61905,,1547.075
1669279231074,53.066036,,1547.598
1669279231523,51.490517,,1548.047
1669279232058,49.756096,,1548.582
1669279232513,50.26178,,1549.037
1669279233046,49.38575,,1549.57
1669279233582,51.598175,,1550.106
1669279234073,51.630436,,1550.597
1669279234564,55.813953,,1551.088
1669279235015,55.70292,,1551.539
1669279235562,52.680653,,1552.086
1669279236034,51.22616,,1552.558
1669279236541,49.275364,,1553.065
1669279237034,49.45652,,1553.558
1669279237525,47.96163,,1554.049
1669279238034,49.625935,,1554.558
1669279238549,49.39759,,1555.073
1669279239054,53.470436,,1555.578
1669279239540,56.594723,,1556.064
1669279240048,55.445545,,1556.572
1669279240505,52.054794,,1557.029
1669279241035,51.04895,,1557.559
1669279241526,48.1203,,1558.05
1669279242055,48.177082,,1558.579
1669279242568,48.6618,,1559.092
1669279243038,49.602123,,1559.562
1669279243556,49.144253,,1560.08
1669279244061,51.77665,,1560.585
1669279244531,57.77778,,1561.055
1669279245032,56.5534,,1561.556
1669279245581,49.75,,1562.105
1669279246010,50.79365,,1562.534
1669279246534,46.889954,,1563.058
1669279247067,46.517414,,1563.591
1669279247547,51.42857,,1564.071
1669279248088,49.53917,,1564.612
1669279248533,49.19786,,1565.057
1669279249115,49.747475,,1565.639
1669279249557,56.690998,,1566.081
1669279250045,55.14512,,1566.569
1669279250590,54.767727,,1567.114
1669279251053,50.52356,,1567.577
1669279251545,47.704082,,1568.069
1669279252068,50.248756,,1568.592
1669279252500,49.090908,,1569.024
1669279253040,49.502487,,1569.564
1669279253497,46.770027,,1570.021
1669279254006,53.452686,,1570.53
1669279254507,55.79196,,1571.031
1669279255048,51.69713,,1571.572
1669279255565,48.85496,,1572.089
1669279256051,51.351353,,1572.575
1669279256554,49.759617,,1573.078
1669279257053,49.20635,,1573.577
1669279257576,50.81967,,1574.1
1669279258045,48.333332,,1574.569
1669279258608,49.776787,,1575.132
1669279259070,55.269924,,1575.594
1669279259525,57.216496,,1576.049
1669279260052,51.898735,,1576.576
1669279260579,53.864735,,1577.103
1669279261046,48.52547,,1577.57
1669279261555,51.08959,,1578.079
1669279262074,49.373432,,1578.598
1669279262588,51.58151,,1579.112
1669279263062,48.138298,,1579.586
1669279263558,49.127182,,1580.082
1669279264094,54.265404,,1580.618
1669279264559,49.72826,,1581.083
1669279265077,50.7109,,1581.601
1669279265582,50.385605,,1582.106
1669279266050,48.346054,,1582.574
1669279266579,50.0,,1583.103
1669279267053,51.269035,,1583.577
1669279267556,50.0,,1584.08
1669279268045,48.021107,,1584.569
1669279268599,48.946136,,1585.123
1669279269157,52.05128,,1585.681
1669279269508,57.253887,,1586.032
1669279270038,54.901962,,1586.562
1669279270569,54.028435,,1587.093
1669279271087,50.127228,,1587.611
1669279271542,47.80362,,1588.066
1669279272084,47.160492,,1588.608
1669279272566,47.969543,,1589.09
1669279273057,47.355164,,1589.581
1669279273586,48.648647,,1590.11
1669279274094,55.297157,,1590.618
1669279274537,58.18182,,1591.061
1669279275054,55.22388,,1591.578
1669279275583,51.52941,,1592.107
1669279276097,50.79787,,1592.621
1669279276575,49.514565,,1593.099
1669279277091,48.635235,,1593.615
1669279277565,47.769028,,1594.089
1669279278085,50.238094,,1594.609
1669279278598,51.91816,,1595.122
1669279279052,48.031498,,1595.576
1669279279557,53.940887,,1596.081
1669279280068,55.07614,,1596.592
1669279280605,53.846153,,1597.129
1669279281065,47.453083,,1597.589
1669279281578,48.477158,,1598.102
1669279282086,46.71717,,1598.61
1669279282572,47.65625,,1599.096
1669279283077,48.258705,,1599.601
1669279283557,48.849106,,1600.081
1669279284063,48.71134,,1600.587
1669279284558,52.01005,,1601.082
1669279285083,58.542713,,1601.607
1669279285569,52.671757,,1602.093
1669279286086,46.039604,,1602.61
1669279286592,46.410255,,1603.116
1669279287077,49.343834,,1603.601
1669279287562,47.57033,,1604.086
1669279288081,46.411484,,1604.605
1669279288603,46.825397,,1605.127
1669279289083,44.55696,,1605.607
1669279289631,48.79227,,1606.155
1669279290043,50.282486,,1606.567
1669279290565,58.88078,,1607.089
1669279291079,52.205883,,1607.603
1669279291567,46.88347,,1608.091
1669279292090,47.07317,,1608.614
1669279292577,46.994537,,1609.101
1669279293073,47.0,,1609.597
1669279293571,46.75,,1610.095
1669279294069,47.07317,,1610.593
1669279294616,46.09756,,1611.14
1669279295069,60.62176,,1611.593
1669279295562,57.622738,,1612.086
1669279296092,51.358025,,1612.616
1669279296604,47.64151,,1613.128
1669279297083,47.72118,,1613.607
1669279297582,45.34005,,1614.106
1669279298093,48.88889,,1614.617
1669279298591,48.148148,,1615.115
1669279299096,49.029125,,1615.62
1669279299636,51.06383,,1616.16
1669279300096,53.658535,,1616.62
1669279300574,57.65306,,1617.098
1669279301102,53.30073,,1617.626
1669279301611,51.09489,,1618.135
1669279302045,51.706036,,1618.569
1669279302601,48.122066,,1619.125
1669279303077,47.79221,,1619.601
1669279303601,48.641975,,1620.125
1669279304105,48.77384,,1620.629
1669279304619,50.966183,,1621.143
1669279305086,51.03093,,1621.61
1669279305577,48.89435,,1622.101
1669279306115,49.497486,,1622.639
1669279306595,50.133335,,1623.119
1669279307092,50.639385,,1623.616
1669279307606,49.069767,,1624.13
1669279308101,50.37594,,1624.625
1669279308642,50.48077,,1625.166
1669279309118,50.63291,,1625.642
1669279309576,53.887398,,1626.1
1669279310086,56.73077,,1626.61
1669279310583,56.55527,,1627.107
1669279311111,54.896908,,1627.635
1669279311589,50.12407,,1628.113
1669279312114,51.079136,,1628.638
1669279312591,49.33687,,1629.115
1669279313101,50.246304,,1629.625
1669279313590,47.407406,,1630.114
1669279314106,51.707317,,1630.63
1669279314551,52.68817,,1631.075
1669279315076,52.39295,,1631.6
1669279315608,50.593822,,1632.132
1669279316095,54.032257,,1632.619
1669279316592,51.558754,,1633.116
1669279317108,49.874054,,1633.632
1669279317624,51.758793,,1634.148
1669279318070,50.268818,,1634.594
1669279318635,51.460674,,1635.159
1669279319106,50.79787,,1635.63
1669279319631,52.405064,,1636.155
1669279320109,51.01523,,1636.633
1669279320603,50.379745,,1637.127
1669279321101,48.25,,1637.625
1669279321607,48.730965,,1638.131
1669279322111,47.54522,,1638.635
1669279322613,50.642673,,1639.137
1669279323130,47.196262,,1639.654
1669279323613,51.174934,,1640.137
1669279324126,50.119904,,1640.65
1669279324704,51.64557,,1641.228
1669279325115,51.43603,,1641.639
1669279325629,50.37037,,1642.153
1669279326129,51.662403,,1642.653
1669279326603,47.354496,,1643.127
1669279327109,48.067635,,1643.633
1669279327609,49.333332,,1644.133
1669279328128,48.798077,,1644.652
1669279328627,48.019802,,1645.151
1669279329106,50.815216,,1645.63
1669279329662,54.028435,,1646.186
1669279330111,55.412373,,1646.635
1669279330617,48.87218,,1647.141
1669279331117,51.64557,,1647.641
1669279331621,51.34474,,1648.145
1669279332068,49.222797,,1648.592
1669279332636,49.761906,,1649.16
1669279333137,46.666668,,1649.661
1669279333622,50.0,,1650.146
1669279334130,49.871464,,1650.654
1669279334602,52.864582,,1651.126
1669279335095,55.754475,,1651.619
1669279335619,55.503513,,1652.143
1669279336118,50.12407,,1652.642
1669279336631,48.267326,,1653.155
1669279337125,49.109413,,1653.649
1669279337605,51.49864,,1654.129
1669279338138,51.62037,,1654.662
1669279338606,49.75,,1655.13
1669279339130,46.246975,,1655.654
1669279339623,55.11222,,1656.147
1669279340126,55.72519,,1656.65
1669279340627,54.521965,,1657.151
1669279341131,51.31579,,1657.655
1669279341631,47.482014,,1658.155
1669279342092,50.789474,,1658.616
1669279342652,48.048782,,1659.176
1669279343139,50.37594,,1659.663
1669279343647,49.0,,1660.171
1669279344133,49.10486,,1660.657
1669279344607,52.197803,,1661.131
1669279345122,56.235294,,1661.646
1669279345634,54.767727,,1662.158
1669279346135,53.157894,,1662.659
1669279346634,50.247524,,1663.158
1669279347166,48.1203,,1663.69
1669279347608,49.72826,,1664.132
1669279348167,48.837208,,1664.691
1669279348648,48.360657,,1665.172
1669279349134,47.536945,,1665.658
1669279349625,52.4173,,1666.149
1669279350102,57.530865,,1666.626
1669279350598,54.18848,,1667.122
1669279351145,52.32274,,1667.669
1669279351649,47.088608,,1668.173
1669279352148,49.029125,,1668.672
1669279352630,50.777203,,1669.154
1669279353127,50.490196,,1669.651
1669279353635,51.09489,,1670.159
1669279354135,46.633415,,1670.659
1669279354637,54.381443,,1671.161
1669279355125,55.670105,,1671.649
1669279355661,56.30841,,1672.185
1669279356161,50.0,,1672.685
1669279356667,50.0,,1673.191
1669279357146,50.128536,,1673.67
1669279357640,45.93176,,1674.164
1669279358137,49.760765,,1674.661
1669279358668,50.240383,,1675.192
1669279359157,51.150894,,1675.681
1669279359631,51.75,,1676.155
1669279360126,56.218906,,1676.65
1669279360631,56.650246,,1677.155
1669279361167,48.433735,,1677.691
1669279361632,49.473682,,1678.156
1669279362137,49.74359,,1678.661
1669279362649,48.37905,,1679.173
1669279363130,47.64398,,1679.654
1669279363631,48.41849,,1680.155
1669279364151,49.752476,,1680.675
1669279364625,50.76142,,1681.149
1669279365146,54.65995,,1681.67
1669279365641,54.93671,,1682.165
1669279366146,51.49254,,1682.67
1669279366660,50.243904,,1683.184
1669279367164,47.858944,,1683.688
1669279367637,48.387096,,1684.161
1669279368144,49.874687,,1684.668
1669279368661,50.49505,,1685.185
1669279369136,50.39578,,1685.66
1669279369651,51.741295,,1686.175
1669279370122,55.5,,1686.646
1669279370647,52.592594,,1687.171
1669279371151,50.995026,,1687.675
1669279371660,50.357994,,1688.184
1669279372168,50.36675,,1688.692
1669279372681,48.71795,,1689.205
1669279373156,50.0,,1689.68
1669279373637,49.59128,,1690.161
1669279374146,47.494034,,1690.67
1669279374636,52.63158,,1691.16
1669279375158,56.02837,,1691.682
1669279375662,54.830288,,1692.186
1669279376145,51.187336,,1692.669
1669279376646,49.257427,,1693.17
1669279377159,49.7549,,1693.683
1669279377673,49.752476,,1694.197
1669279378112,50.265957,,1694.636
1669279378634,50.235847,,1695.158
1669279379150,48.87218,,1695.674
1669279379652,53.82716,,1696.176
1669279380158,57.10594,,1696.682
1669279380657,51.62095,,1697.181
1669279381162,49.736843,,1697.686
1669279381686,48.039215,,1698.21
1669279382159,50.89514,,1698.683
1669279382647,47.22222,,1699.171
1669279383169,50.35971,,1699.693
1669279383668,48.195877,,1700.192
1669279384143,48.71134,,1700.667
1669279384652,53.482586,,1701.176
1669279385151,53.076923,,1701.675
1669279385658,56.25,,1702.182
1669279386166,51.0,,1702.69
1669279386675,51.851852,,1703.199
1669279387129,48.52547,,1703.653
1669279387648,49.04306,,1704.172
1669279388183,51.42857,,1704.707
1669279388666,50.253807,,1705.19
1669279389165,45.959595,,1705.689
1669279389646,54.358974,,1706.17
1669279390146,56.823822,,1706.67
1669279390667,55.41872,,1707.191
1669279391162,52.825554,,1707.686
1669279391666,50.363197,,1708.19
1669279392128,51.295338,,1708.652
1669279392685,50.22936,,1709.209
1669279393139,51.206436,,1709.663
1669279393642,47.5827,,1710.166
1669279394168,48.61111,,1710.692
1669279394667,54.521965,,1711.191
1669279395160,54.987213,,1711.684
1669279395681,55.231144,,1712.205
1669279396149,46.9496,,1712.673
1669279396668,48.994976,,1713.192
1669279397185,50.721153,,1713.709
1669279397679,50.97561,,1714.203
1669279398169,51.378445,,1714.693
1669279398646,48.55643,,1715.17
1669279399148,48.477158,,1715.672
1669279399657,53.82775,,1716.181
1669279400166,55.91133,,1716.69
1669279400669,54.15617,,1717.193
1669279401170,49.751244,,1717.694
1669279401684,48.522167,,1718.208
1669279402188,51.37157,,1718.712
1669279402692,48.048782,,1719.216
1669279403184,49.373432,,1719.708
1669279403644,46.796658,,1720.168
1669279404198,48.82629,,1720.722
1669279404656,56.09756,,1721.18
1669279405186,55.737705,,1721.71
1669279405668,48.818897,,1722.192
1669279406205,48.699764,,1722.729
1669279406680,49.61832,,1723.204
1669279407145,48.626373,,1723.669
1669279407674,51.851852,,1724.198
1669279408165,51.8797,,1724.689
1669279408672,49.63145,,1725.196
1669279409182,49.758453,,1725.706
1669279409667,55.897434,,1726.191
1669279410166,54.58937,,1726.69
1669279410668,54.975124,,1727.192
1669279411202,50.877193,,1727.726
1669279411691,51.11111,,1728.215
1669279412178,50.372208,,1728.702
1669279412675,49.23858,,1729.199
1669279413218,53.535355,,1729.742
1669279413662,54.45026,,1730.186
1669279414200,49.033817,,1730.724
1669279414685,56.25,,1731.209
1669279415182,55.584415,,1731.706
1669279415686,56.11511,,1732.21
1669279416189,49.625935,,1732.713
1669279416665,50.259068,,1733.189
1669279417192,48.18402,,1733.716
1669279417666,48.35443,,1734.19
1669279418195,48.607594,,1734.719
1669279418705,49.275364,,1735.229
1669279419169,49.30748,,1735.693
1669279419671,52.030457,,1736.195
1669279420185,53.884712,,1736.709
1669279420679,56.435642,,1737.203
1669279421202,51.33172,,1737.726
1669279421695,50.757576,,1738.219
1669279422178,50.25641,,1738.702
1669279422690,50.236965,,1739.214
1669279423177,48.806366,,1739.701
1669279423692,49.257427,,1740.216
1669279424193,53.253014,,1740.717
1669279424669,50.626568,,1741.193
1669279425205,56.973995,,1741.729
1669279425690,55.091385,,1742.214
1669279426222,50.724636,,1742.746
1669279426671,51.861702,,1743.195
1669279427179,45.925926,,1743.703
1669279427691,50.2451,,1744.215
1669279428190,51.895733,,1744.714
1669279428709,48.52941,,1745.233
1669279429111,40.82192,,1745.635
1669279429618,43.576828,,1746.142
1669279430123,46.411484,,1746.647
1669279430710,54.86111,,1747.234
1669279431234,56.904762,,1747.758
1669279431706,53.0504,,1748.23
1669279432225,53.61596,,1748.749
1669279432665,56.544502,,1749.189
1669279433220,54.176613,,1749.744
1669279433717,50.515465,,1750.241
1669279434188,55.347595,,1750.712
1669279434707,59.653465,,1751.231
1669279435186,58.333332,,1751.71
1669279435706,58.490566,,1752.23
1669279436236,51.477833,,1752.76
1669279436720,58.55615,,1753.244
1669279437239,54.137115,,1753.763
1669279437729,52.151897,,1754.253
1669279438216,54.34243,,1754.74
1669279438672,53.333332,,1755.196
1669279439184,53.82716,,1755.708
1669279439712,57.317074,,1756.236
1669279440167,62.12534,,1756.691
1669279440735,59.39675,,1757.259
1669279441237,55.01285,,1757.761
1669279441722,54.455444,,1758.246
1669279442220,52.030457,,1758.744
1669279442686,54.896908,,1759.21
1669279443187,53.689568,,1759.711
1669279443711,53.30073,,1760.235
1669279444242,54.054054,,1760.766
1669279444740,59.0,,1761.264
1669279445206,52.506596,,1761.73
1669279445719,55.19802,,1762.243
1669279446232,52.592594,,1762.756
1669279446735,53.78788,,1763.259
1669279447245,55.012226,,1763.769
1669279447704,49.715908,,1764.228
1669279448160,54.726368,,1764.684
1669279448714,53.030304,,1765.238
1669279449205,55.25,,1765.729
1669279449702,59.1029,,1766.226
1669279450207,58.753,,1766.731
1669279450733,58.432304,,1767.257
1669279451223,57.908848,,1767.747
1669279451739,52.658226,,1768.263
1669279452207,53.27869,,1768.731
1669279452726,54.0146,,1769.25
1669279453249,54.567307,,1769.773
1669279453720,52.604168,,1770.244
1669279454222,53.984577,,1770.746
1669279454717,59.25,,1771.241
1669279455215,59.850372,,1771.739
1669279455747,57.524273,,1772.271
1669279456219,56.13577,,1772.743
1669279456760,53.699284,,1773.284
1669279457242,51.682693,,1773.766
1669279457754,53.580246,,1774.278
1669279458246,51.67959,,1774.77
1669279458755,55.66265,,1775.279
1669279459225,51.761517,,1775.749
1669279459705,58.03109,,1776.229
1669279460222,59.452736,,1776.746
1669279460724,57.36434,,1777.248
1669279461241,56.038647,,1777.765
1669279461762,55.18072,,1778.286
1669279462232,53.435116,,1778.756
1669279462714,56.81234,,1779.238
1669279463264,51.364765,,1779.788
1669279463738,54.70738,,1780.262
1669279464264,53.808353,,1780.788
1669279464759,57.82828,,1781.283
1669279465283,54.11471,,1781.807
1669279465770,53.31565,,1782.294
1669279466235,53.350517,,1782.759
1669279466740,54.676258,,1783.264
1669279467257,52.53807,,1783.781
1669279467743,55.72519,,1784.267
1669279468231,54.56919,,1784.755
1669279468724,54.47761,,1785.248
1669279469226,54.257908,,1785.75
1669279469734,55.172413,,1786.258
1669279470232,60.784313,,1786.756
1669279470735,57.86802,,1787.259
1669279471219,54.25,,1787.743
1669279471744,54.23729,,1788.268
1669279472243,53.94402,,1788.767
1669279472741,54.498714,,1789.265
1669279473255,55.63549,,1789.779
1669279473754,51.587303,,1790.278
1669279474253,52.41546,,1790.777
1669279474741,60.677082,,1791.265
1669279475270,58.695652,,1791.794
1669279475767,60.97561,,1792.291
1669279476254,56.345177,,1792.778
1669279476770,53.493977,,1793.294
1669279477281,51.515152,,1793.805
1669279477785,54.241646,,1794.309
1669279478255,53.208557,,1794.779
1669279478768,54.590572,,1795.292
1669279479240,54.263565,,1795.764
1669279479736,58.646618,,1796.26
1669279480279,59.67366,,1796.803
1669279480714,57.567566,,1797.238
1669279481265,55.7971,,1797.789
1669279481745,54.241646,,1798.269
1669279482256,53.652393,,1798.78
1669279482749,53.92157,,1799.273
1669279483245,51.44357,,1799.769
1669279483751,54.25,,1800.275
1669279484287,54.27873,,1800.811
1669279484742,59.736843,,1801.266
1669279485189,71.19114,,1801.713
1669279485736,65.603645,,1802.26
1669279486244,55.46875,,1802.768
1669279486762,55.131264,,1803.286
1669279487247,53.400505,,1803.771
1669279487749,51.44357,,1804.273
1669279488283,54.462242,,1804.807
1669279488774,55.276382,,1805.298
1669279489247,54.42359,,1805.771
1669279489767,57.73956,,1806.291
1669279490275,49.50495,,1806.799
1669279490786,52.8536,,1807.31
1669279491285,53.846153,,1807.809
1669279491752,54.64481,,1808.276
1669279492291,53.110046,,1808.815
1669279492776,52.45478,,1809.3
1669279493272,55.721394,,1809.796
1669279493775,53.768845,,1810.299
1669279494275,53.9267,,1810.799
1669279494765,57.18085,,1811.289
1669279495280,62.06089,,1811.804
1669279495828,59.359608,,1812.352
1669279496267,54.92228,,1812.791
1669279496785,49.62406,,1813.309
1669279497325,53.333332,,1813.849
1669279497768,54.615383,,1814.292
1669279498264,55.14706,,1814.788
1669279498753,54.060913,,1815.277
1669279499292,54.901962,,1815.816
1669279499750,57.670456,,1816.274
1669279500266,62.768497,,1816.79
1669279500805,56.5534,,1817.329
1669279501288,50.890587,,1817.812
1669279501769,55.357143,,1818.293
1669279502275,53.465347,,1818.799
1669279502765,53.475937,,1819.289
1669279503277,54.30622,,1819.801
1669279503783,54.91184,,1820.307
1669279504335,56.763287,,1820.859
1669279504753,59.893047,,1821.277
1669279505287,60.481926,,1821.811
1669279505774,53.400505,,1822.298
1669279506299,55.41562,,1822.823
1669279506790,54.636593,,1823.314
1669279507320,55.19802,,1823.844
1669279507788,53.670887,,1824.312
1669279508335,53.598015,,1824.859
1669279508777,55.90551,,1825.301
1669279509287,53.0,,1825.811
1669279509771,58.808933,,1826.295
1669279510278,53.82653,,1826.802
1669279510793,54.30622,,1827.317
1669279511266,53.94737,,1827.79
1669279511828,53.753025,,1828.352
1669279512326,57.457214,,1828.85
1669279512779,55.412373,,1829.303
1669279513292,55.339806,,1829.816
1669279513766,56.038647,,1830.29
1669279514245,55.526318,,1830.769
1669279514762,59.697735,,1831.286
1669279515274,58.481014,,1831.798
1669279515753,57.253887,,1832.277
1669279516284,53.937946,,1832.808
1669279516786,52.216747,,1833.31
1669279517286,52.319588,,1833.81
1669279517778,53.768845,,1834.302
1669279518257,55.50122,,1834.781
1669279518786,64.393936,,1835.31
1669279519352,54.9884,,1835.876
1669279519786,61.6,,1836.31
1669279520312,60.552765,,1836.836
1669279520800,59.74359,,1837.324
1669279521268,54.45026,,1837.792
1669279521830,53.44037,,1838.354
1669279522309,52.48042,,1838.833
1669279522763,55.0,,1839.287
1669279523280,54.807693,,1839.804
1669279523838,55.684456,,1840.362
1669279524370,54.263565,,1840.894
1669279524794,58.31202,,1841.318
1669279525326,57.07547,,1841.85
1669279525775,59.833794,,1842.299
1669279526330,58.52018,,1842.854
1669279526808,53.972603,,1843.332
1669279527313,54.791153,,1843.837
1669279527831,54.636593,,1844.355
1669279528287,54.712044,,1844.811
1669279528814,54.43645,,1845.338
1669279529328,54.03423,,1845.852
1669279529861,52.820515,,1846.385
1669279530337,58.96806,,1846.861
1669279530753,59.50413,,1847.277
1669279531268,67.54617,,1847.792
1669279531827,57.142857,,1848.351
1669279532268,58.59375,,1848.792
1669279532819,54.320988,,1849.343
1669279533332,55.853657,,1849.856
1669279533785,58.90411,,1850.309
1669279534338,54.457832,,1850.862
1669279534802,58.96806,,1851.326
1669279535332,61.15288,,1851.856
1669279535827,53.13283,,1852.351
1669279536284,55.813953,,1852.808
1669279536783,55.927834,,1853.307
1669279537345,55.63063,,1853.869
1669279537839,54.545456,,1854.363
1669279538346,54.800938,,1854.87
1669279538806,54.77387,,1855.33
1669279539372,53.424656,,1855.896
1669279539831,54.200542,,1856.355
1669279540326,59.26829,,1856.85
1669279540797,59.891598,,1857.321
1669279541390,55.798687,,1857.914
1669279541850,53.887398,,1858.374
1669279542331,53.589745,,1858.855
1669279542832,54.950497,,1859.356
1669279543301,55.525608,,1859.825
1669279543830,52.24586,,1860.354
1669279544320,54.611652,,1860.844
1669279544811,56.13577,,1861.335
1669279545316,62.89926,,1861.84
1669279545834,62.25,,1862.358
1669279546280,61.066666,,1862.804
1669279546848,56.392693,,1863.372
1669279547341,54.755783,,1863.865
1669279547830,54.054054,,1864.354
1669279548331,52.839508,,1864.855
1669279548871,55.583126,,1865.395
1669279549330,53.16456,,1865.854
1669279549790,54.787235,,1866.314
1669279550316,61.07226,,1866.84
1669279550838,61.613693,,1867.362
1669279551315,57.512955,,1867.839
1669279551846,56.94761,,1868.37
1669279552349,53.866665,,1868.873
1669279552926,57.64706,,1869.45
1669279553402,52.35294,,1869.926
1669279553848,55.282555,,1870.372
1669279554367,54.074074,,1870.891
1669279554811,51.67095,,1871.335
1669279555360,60.23256,,1871.884
1669279555848,59.166668,,1872.372
1669279556377,59.134617,,1872.901
1669279556873,55.741627,,1873.397
1669279557339,54.060913,,1873.863
1669279557831,54.18848,,1874.355
1669279558373,53.286385,,1874.897
1669279558852,53.76344,,1875.376
1669279559365,55.2809,,1875.889
1669279559897,53.678474,,1876.421
1669279560336,61.306534,,1876.86
1669279560833,55.75,,1877.357
1669279561371,55.608593,,1877.895
1669279561886,56.23472,,1878.41
1669279562363,55.78406,,1878.887
1669279562849,55.231144,,1879.373
1669279563326,53.69863,,1879.85
1669279563848,54.756382,,1880.372
1669279564365,54.77387,,1880.889
1669279564886,52.10918,,1881.41
1669279565364,58.933334,,1881.888
1669279565866,61.951218,,1882.39
1669279566347,57.253887,,1882.871
1669279566885,53.400505,,1883.409
1669279567362,54.285713,,1883.886
1669279567853,55.555557,,1884.377
1669279568367,55.919395,,1884.891
1669279568857,52.35732,,1885.381
1669279569366,52.227722,,1885.89
1669279569845,55.614975,,1886.369
1669279570337,58.726414,,1886.861
1669279570824,60.82474,,1887.348
1669279571350,55.819477,,1887.874
1669279571906,55.610973,,1888.43
1669279572373,53.117207,,1888.897
1669279572865,54.263565,,1889.389
1669279573374,50.268818,,1889.898
1669279573851,56.532066,,1890.375
1669279574351,51.64557,,1890.875
1669279574881,53.298153,,1891.405
1669279575405,57.70171,,1891.929
1669279575819,60.313316,,1892.343
1669279576380,54.83871,,1892.904
1669279576869,55.764706,,1893.393
1669279577346,54.263565,,1893.87
1669279577904,54.862843,,1894.428
1669279578347,52.8,,1894.871
1669279578881,52.45478,,1895.405
1669279579387,54.878048,,1895.911
1669279579905,52.845528,,1896.429
1669279580366,61.01695,,1896.89
1669279580850,61.764706,,1897.374
1669279581366,58.838383,,1897.89
1669279581879,54.9884,,1898.403
1669279582423,53.101738,,1898.947
1669279582888,54.77387,,1899.412
1669279583347,54.61347,,1899.871
1669279583868,55.820107,,1900.392
1669279584359,56.80751,,1900.883
1669279584925,55.08685,,1901.449
1669279585356,59.338062,,1901.88
1669279585853,62.589928,,1902.377
1669279586350,56.79348,,1902.874
1669279586863,54.63183,,1903.387
1669279587400,53.140095,,1903.924
1669279587886,53.333332,,1904.41
1669279588345,52.0436,,1904.869
1669279588876,52.705883,,1905.4
1669279589373,54.27136,,1905.897
1669279589926,57.505775,,1906.45
1669279590382,58.54342,,1906.906
1669279590841,60.054348,,1907.365
1669279591380,53.57143,,1907.904
1669279591882,54.404144,,1908.406
1669279592384,54.36409,,1908.908
1669279592886,51.951218,,1909.41
1669279593384,54.074074,,1909.908
1669279593912,51.42119,,1910.436
1669279594412,53.960396,,1910.936
1669279594829,55.95855,,1911.353
1669279595412,58.536587,,1911.936
1669279595876,56.563248,,1912.4
1669279596406,51.67959,,1912.93
1669279596889,54.656864,,1913.413
1669279597431,55.0,,1913.955
1669279597876,52.925533,,1914.4
1669279598350,51.554405,,1914.874
1669279598899,56.57277,,1915.423
1669279599435,53.634087,,1915.959
1669279599932,55.303032,,1916.456
1669279600367,56.70103,,1916.891
1669279600941,61.67076,,1917.465
1669279601445,60.0,,1917.969
1669279601907,53.482586,,1918.431
1669279602396,52.1164,,1918.92
1669279602888,54.47942,,1919.412
1669279603396,55.012226,,1919.92
1669279603924,50.76923,,1920.448
1669279604416,51.908398,,1920.94
1669279604900,55.581947,,1921.424
1669279605361,59.029648,,1921.885
1669279605889,61.01695,,1922.413
1669279606433,54.292343,,1922.957
1669279606868,53.133514,,1923.392
1669279607377,52.230972,,1923.901
1669279607894,54.460094,,1924.418
1669279608405,53.301888,,1924.929
1669279608890,55.297157,,1925.414
1669279609424,54.457832,,1925.948
1669279609958,54.871796,,1926.482
1669279610380,58.205128,,1926.904
1669279610871,58.54922,,1927.395
1669279611425,58.851673,,1927.949
1669279611906,54.36893,,1928.43
1669279612413,55.949368,,1928.937
1669279612887,52.439026,,1929.411
