RecordTime,最长延迟时间(ms),extra,SimpleTime
1669279115791,9.0,sg.partying.android.lite,1432.315
1669279116790,10.0,sg.partying.android.lite,1433.314
1669279117794,10.0,sg.partying.android.lite,1434.318
1669279118793,11.0,sg.partying.android.lite,1435.317
1669279119793,11.0,sg.partying.android.lite,1436.317
1669279120795,10.0,sg.partying.android.lite,1437.319
1669279121796,12.0,sg.partying.android.lite,1438.32
1669279122797,11.0,sg.partying.android.lite,1439.321
1669279123797,15.0,sg.partying.android.lite,1440.321
1669279124798,6.0,sg.partying.android.lite,1441.322
1669279125798,8.0,sg.partying.android.lite,1442.322
1669279126799,8.0,sg.partying.android.lite,1443.323
1669279127801,10.0,sg.partying.android.lite,1444.325
1669279128806,9.0,sg.partying.android.lite,1445.33
1669279129807,15.0,sg.partying.android.lite,1446.331
1669279130808,10.0,sg.partying.android.lite,1447.332
1669279131807,9.0,sg.partying.android.lite,1448.331
1669279132809,9.0,sg.partying.android.lite,1449.333
1669279133814,10.0,sg.partying.android.lite,1450.338
1669279134809,8.0,sg.partying.android.lite,1451.333
1669279135815,10.0,sg.partying.android.lite,1452.339
1669279136814,10.0,sg.partying.android.lite,1453.338
1669279137815,10.0,sg.partying.android.lite,1454.339
1669279138814,10.0,sg.partying.android.lite,1455.338
1669279139815,10.0,sg.partying.android.lite,1456.339
1669279140816,8.0,sg.partying.android.lite,1457.34
1669279141816,8.0,sg.partying.android.lite,1458.34
1669279142817,12.0,sg.partying.android.lite,1459.341
1669279143821,11.0,sg.partying.android.lite,1460.345
1669279144818,11.0,sg.partying.android.lite,1461.342
1669279145818,16.0,sg.partying.android.lite,1462.342
1669279146819,9.0,sg.partying.android.lite,1463.343
1669279147820,9.0,sg.partying.android.lite,1464.344
1669279148822,8.0,sg.partying.android.lite,1465.346
1669279149822,6.0,sg.partying.android.lite,1466.346
1669279150823,10.0,sg.partying.android.lite,1467.347
1669279151823,12.0,sg.partying.android.lite,1468.347
1669279152825,7.0,sg.partying.android.lite,1469.349
1669279153826,10.0,sg.partying.android.lite,1470.35
1669279154827,8.0,sg.partying.android.lite,1471.351
1669279155827,14.0,sg.partying.android.lite,1472.351
1669279156828,14.0,sg.partying.android.lite,1473.352
1669279157828,10.0,sg.partying.android.lite,1474.352
1669279158829,10.0,sg.partying.android.lite,1475.353
1669279159829,8.0,sg.partying.android.lite,1476.353
1669279160831,8.0,sg.partying.android.lite,1477.355
1669279161833,15.0,sg.partying.android.lite,1478.357
1669279162832,9.0,sg.partying.android.lite,1479.356
1669279163834,6.0,sg.partying.android.lite,1480.358
1669279164832,15.0,sg.partying.android.lite,1481.356
1669279165833,8.0,sg.partying.android.lite,1482.357
1669279166834,15.0,sg.partying.android.lite,1483.358
1669279167834,6.0,sg.partying.android.lite,1484.358
1669279168836,10.0,sg.partying.android.lite,1485.36
1669279169837,9.0,sg.partying.android.lite,1486.361
1669279170838,9.0,sg.partying.android.lite,1487.362
1669279171838,15.0,sg.partying.android.lite,1488.362
1669279172840,8.0,sg.partying.android.lite,1489.364
1669279173839,15.0,sg.partying.android.lite,1490.363
1669279174839,12.0,sg.partying.android.lite,1491.363
1669279175845,11.0,sg.partying.android.lite,1492.369
1669279176842,1076.0,sg.partying.android.lite,1493.366
1669279177842,10.0,sg.partying.android.lite,1494.366
1669279178842,11.0,sg.partying.android.lite,1495.366
1669279179843,17.0,sg.partying.android.lite,1496.367
1669279180843,10.0,sg.partying.android.lite,1497.367
1669279181844,8.0,sg.partying.android.lite,1498.368
1669279182845,17.0,sg.partying.android.lite,1499.369
1669279183845,17.0,sg.partying.android.lite,1500.369
1669279184846,9.0,sg.partying.android.lite,1501.37
1669279185849,8.0,sg.partying.android.lite,1502.373
1669279186851,9.0,sg.partying.android.lite,1503.375
1669279187847,11.0,sg.partying.android.lite,1504.371
1669279188847,10.0,sg.partying.android.lite,1505.371
1669279189848,10.0,sg.partying.android.lite,1506.372
1669279190848,9.0,sg.partying.android.lite,1507.372
1669279191849,6.0,sg.partying.android.lite,1508.373
1669279192850,9.0,sg.partying.android.lite,1509.374
1669279193853,16.0,sg.partying.android.lite,1510.377
1669279194853,8.0,sg.partying.android.lite,1511.377
1669279195861,16.0,sg.partying.android.lite,1512.385
1669279196855,7.0,sg.partying.android.lite,1513.379
1669279197856,8.0,sg.partying.android.lite,1514.38
1669279198860,8.0,sg.partying.android.lite,1515.384
1669279199857,7.0,sg.partying.android.lite,1516.381
1669279200859,6.0,sg.partying.android.lite,1517.383
1669279201862,9.0,sg.partying.android.lite,1518.386
1669279202861,9.0,sg.partying.android.lite,1519.385
1669279203869,12.0,sg.partying.android.lite,1520.393
1669279204863,12.0,sg.partying.android.lite,1521.387
1669279205864,7.0,sg.partying.android.lite,1522.388
1669279206865,12.0,sg.partying.android.lite,1523.389
1669279207867,9.0,sg.partying.android.lite,1524.391
1669279208867,8.0,sg.partying.android.lite,1525.391
1669279209867,8.0,sg.partying.android.lite,1526.391
1669279210869,7.0,sg.partying.android.lite,1527.393
1669279211870,16.0,sg.partying.android.lite,1528.394
1669279212871,9.0,sg.partying.android.lite,1529.395
1669279213872,16.0,sg.partying.android.lite,1530.396
1669279214874,9.0,sg.partying.android.lite,1531.398
1669279215874,8.0,sg.partying.android.lite,1532.398
1669279216875,15.0,sg.partying.android.lite,1533.399
1669279217876,9.0,sg.partying.android.lite,1534.4
1669279218877,9.0,sg.partying.android.lite,1535.401
1669279219877,9.0,sg.partying.android.lite,1536.401
1669279220878,6.0,sg.partying.android.lite,1537.402
1669279221881,13.0,sg.partying.android.lite,1538.405
1669279222881,9.0,sg.partying.android.lite,1539.405
1669279223882,9.0,sg.partying.android.lite,1540.406
1669279224882,11.0,sg.partying.android.lite,1541.406
1669279225883,7.0,sg.partying.android.lite,1542.407
1669279226885,8.0,sg.partying.android.lite,1543.409
1669279227888,8.0,sg.partying.android.lite,1544.412
1669279228888,13.0,sg.partying.android.lite,1545.412
1669279229889,8.0,sg.partying.android.lite,1546.413
1669279230889,9.0,sg.partying.android.lite,1547.413
1669279231889,16.0,sg.partying.android.lite,1548.413
1669279232893,16.0,sg.partying.android.lite,1549.417
1669279233891,16.0,sg.partying.android.lite,1550.415
1669279234892,9.0,sg.partying.android.lite,1551.416
1669279235893,9.0,sg.partying.android.lite,1552.417
1669279236893,13.0,sg.partying.android.lite,1553.417
1669279237894,9.0,sg.partying.android.lite,1554.418
1669279238895,13.0,sg.partying.android.lite,1555.419
1669279239895,8.0,sg.partying.android.lite,1556.419
1669279240897,8.0,sg.partying.android.lite,1557.421
1669279241897,8.0,sg.partying.android.lite,1558.421
1669279242899,12.0,sg.partying.android.lite,1559.423
1669279243897,13.0,sg.partying.android.lite,1560.421
1669279244899,11.0,sg.partying.android.lite,1561.423
1669279245898,17.0,sg.partying.android.lite,1562.422
1669279246899,8.0,sg.partying.android.lite,1563.423
1669279247901,17.0,sg.partying.android.lite,1564.425
1669279248901,9.0,sg.partying.android.lite,1565.425
1669279249902,9.0,sg.partying.android.lite,1566.426
1669279250905,7.0,sg.partying.android.lite,1567.429
1669279251906,11.0,sg.partying.android.lite,1568.43
1669279252906,11.0,sg.partying.android.lite,1569.43
1669279253910,8.0,sg.partying.android.lite,1570.434
1669279254911,14.0,sg.partying.android.lite,1571.435
1669279255914,14.0,sg.partying.android.lite,1572.438
1669279256912,10.0,sg.partying.android.lite,1573.436
1669279257912,7.0,sg.partying.android.lite,1574.436
1669279258915,8.0,sg.partying.android.lite,1575.439
1669279259916,9.0,sg.partying.android.lite,1576.44
1669279260917,8.0,sg.partying.android.lite,1577.441
1669279261919,14.0,sg.partying.android.lite,1578.443
1669279262921,12.0,sg.partying.android.lite,1579.445
1669279263919,8.0,sg.partying.android.lite,1580.443
1669279264920,8.0,sg.partying.android.lite,1581.444
1669279265921,10.0,sg.partying.android.lite,1582.445
1669279266922,9.0,sg.partying.android.lite,1583.446
1669279267923,9.0,sg.partying.android.lite,1584.447
1669279268923,12.0,sg.partying.android.lite,1585.447
1669279269925,8.0,sg.partying.android.lite,1586.449
1669279270925,7.0,sg.partying.android.lite,1587.449
1669279271925,8.0,sg.partying.android.lite,1588.449
1669279272928,13.0,sg.partying.android.lite,1589.452
1669279273927,13.0,sg.partying.android.lite,1590.451
1669279274929,9.0,sg.partying.android.lite,1591.453
1669279275935,7.0,sg.partying.android.lite,1592.459
1669279276935,8.0,sg.partying.android.lite,1593.459
1669279277937,9.0,sg.partying.android.lite,1594.461
1669279278937,10.0,sg.partying.android.lite,1595.461
1669279279944,10.0,sg.partying.android.lite,1596.468
1669279280938,12.0,sg.partying.android.lite,1597.462
1669279281938,12.0,sg.partying.android.lite,1598.462
1669279282941,1077.0,sg.partying.android.lite,1599.465
1669279283942,14.0,sg.partying.android.lite,1600.466
1669279284942,14.0,sg.partying.android.lite,1601.466
1669279285943,9.0,sg.partying.android.lite,1602.467
1669279286944,10.0,sg.partying.android.lite,1603.468
1669279287946,17.0,sg.partying.android.lite,1604.47
1669279288946,17.0,sg.partying.android.lite,1605.47
1669279289948,17.0,sg.partying.android.lite,1606.472
1669279290948,17.0,sg.partying.android.lite,1607.472
1669279291952,9.0,sg.partying.android.lite,1608.476
1669279292954,12.0,sg.partying.android.lite,1609.478
1669279293954,17.0,sg.partying.android.lite,1610.478
1669279294963,13.0,sg.partying.android.lite,1611.487
1669279295958,18.0,sg.partying.android.lite,1612.482
1669279296957,18.0,sg.partying.android.lite,1613.481
1669279297957,8.0,sg.partying.android.lite,1614.481
1669279298958,18.0,sg.partying.android.lite,1615.482
1669279299959,13.0,sg.partying.android.lite,1616.483
1669279300967,7.0,sg.partying.android.lite,1617.491
1669279301962,8.0,sg.partying.android.lite,1618.486
1669279302962,9.0,sg.partying.android.lite,1619.486
1669279303963,12.0,sg.partying.android.lite,1620.487
1669279304964,13.0,sg.partying.android.lite,1621.488
1669279305967,14.0,sg.partying.android.lite,1622.491
1669279306966,9.0,sg.partying.android.lite,1623.49
1669279307967,14.0,sg.partying.android.lite,1624.491
1669279308967,12.0,sg.partying.android.lite,1625.491
1669279309967,14.0,sg.partying.android.lite,1626.491
1669279310968,8.0,sg.partying.android.lite,1627.492
1669279311972,9.0,sg.partying.android.lite,1628.496
1669279312975,13.0,sg.partying.android.lite,1629.499
1669279313972,13.0,sg.partying.android.lite,1630.496
1669279314972,16.0,sg.partying.android.lite,1631.496
1669279315974,16.0,sg.partying.android.lite,1632.498
1669279316974,12.0,sg.partying.android.lite,1633.498
1669279317976,16.0,sg.partying.android.lite,1634.5
1669279318980,12.0,sg.partying.android.lite,1635.504
1669279319980,8.0,sg.partying.android.lite,1636.504
1669279320981,16.0,sg.partying.android.lite,1637.505
1669279321981,16.0,sg.partying.android.lite,1638.505
1669279322984,15.0,sg.partying.android.lite,1639.508
1669279323982,12.0,sg.partying.android.lite,1640.506
1669279324982,9.0,sg.partying.android.lite,1641.506
1669279325986,8.0,sg.partying.android.lite,1642.51
1669279326984,10.0,sg.partying.android.lite,1643.508
1669279327986,9.0,sg.partying.android.lite,1644.51
1669279328986,8.0,sg.partying.android.lite,1645.51
1669279329987,8.0,sg.partying.android.lite,1646.511
1669279330987,15.0,sg.partying.android.lite,1647.511
1669279331992,9.0,sg.partying.android.lite,1648.516
1669279332994,8.0,sg.partying.android.lite,1649.518
1669279333995,10.0,sg.partying.android.lite,1650.519
1669279334994,8.0,sg.partying.android.lite,1651.518
1669279335995,8.0,sg.partying.android.lite,1652.519
1669279336995,10.0,sg.partying.android.lite,1653.519
1669279337995,11.0,sg.partying.android.lite,1654.519
1669279338996,9.0,sg.partying.android.lite,1655.52
1669279339996,9.0,sg.partying.android.lite,1656.52
1669279341000,8.0,sg.partying.android.lite,1657.524
1669279342000,8.0,sg.partying.android.lite,1658.524
1669279342999,10.0,sg.partying.android.lite,1659.523
1669279343999,11.0,sg.partying.android.lite,1660.523
1669279345001,11.0,sg.partying.android.lite,1661.525
1669279346004,11.0,sg.partying.android.lite,1662.528
1669279347002,9.0,sg.partying.android.lite,1663.526
1669279348003,11.0,sg.partying.android.lite,1664.527
1669279349005,15.0,sg.partying.android.lite,1665.529
1669279350005,16.0,sg.partying.android.lite,1666.529
1669279351006,16.0,sg.partying.android.lite,1667.53
1669279352006,10.0,sg.partying.android.lite,1668.53
1669279353007,9.0,sg.partying.android.lite,1669.531
1669279354007,7.0,sg.partying.android.lite,1670.531
1669279355007,10.0,sg.partying.android.lite,1671.531
1669279356009,7.0,sg.partying.android.lite,1672.533
1669279357011,17.0,sg.partying.android.lite,1673.535
1669279358012,17.0,sg.partying.android.lite,1674.536
1669279359013,9.0,sg.partying.android.lite,1675.537
1669279360013,7.0,sg.partying.android.lite,1676.537
1669279361015,6.0,sg.partying.android.lite,1677.539
1669279362017,10.0,sg.partying.android.lite,1678.541
1669279363017,18.0,sg.partying.android.lite,1679.541
1669279364017,18.0,sg.partying.android.lite,1680.541
1669279365018,9.0,sg.partying.android.lite,1681.542
1669279366018,9.0,sg.partying.android.lite,1682.542
1669279367019,10.0,sg.partying.android.lite,1683.543
1669279368019,18.0,sg.partying.android.lite,1684.543
1669279369022,11.0,sg.partying.android.lite,1685.546
1669279370023,12.0,sg.partying.android.lite,1686.547
1669279371022,8.0,sg.partying.android.lite,1687.546
1669279372023,9.0,sg.partying.android.lite,1688.547
1669279373024,11.0,sg.partying.android.lite,1689.548
1669279374024,8.0,sg.partying.android.lite,1690.548
1669279375025,7.0,sg.partying.android.lite,1691.549
1669279376026,9.0,sg.partying.android.lite,1692.55
1669279377026,8.0,sg.partying.android.lite,1693.55
1669279378028,14.0,sg.partying.android.lite,1694.552
1669279379027,10.0,sg.partying.android.lite,1695.551
1669279380027,8.0,sg.partying.android.lite,1696.551
1669279381029,8.0,sg.partying.android.lite,1697.553
1669279382029,8.0,sg.partying.android.lite,1698.553
1669279383030,10.0,sg.partying.android.lite,1699.554
1669279384031,10.0,sg.partying.android.lite,1700.555
1669279385033,8.0,sg.partying.android.lite,1701.557
1669279386035,8.0,sg.partying.android.lite,1702.559
1669279387035,10.0,sg.partying.android.lite,1703.559
1669279388034,9.0,sg.partying.android.lite,1704.558
1669279389036,7.0,sg.partying.android.lite,1705.56
1669279390035,7.0,sg.partying.android.lite,1706.559
1669279391037,9.0,sg.partying.android.lite,1707.561
1669279392037,8.0,sg.partying.android.lite,1708.561
1669279393038,14.0,sg.partying.android.lite,1709.562
1669279394038,12.0,sg.partying.android.lite,1710.562
1669279395039,12.0,sg.partying.android.lite,1711.563
1669279396041,7.0,sg.partying.android.lite,1712.565
1669279397042,14.0,sg.partying.android.lite,1713.566
1669279398042,8.0,sg.partying.android.lite,1714.566
1669279399045,8.0,sg.partying.android.lite,1715.569
1669279400048,15.0,sg.partying.android.lite,1716.572
1669279401046,7.0,sg.partying.android.lite,1717.57
1669279402046,7.0,sg.partying.android.lite,1718.57
1669279403046,9.0,sg.partying.android.lite,1719.57
1669279404047,9.0,sg.partying.android.lite,1720.571
1669279405049,6.0,sg.partying.android.lite,1721.573
1669279406049,15.0,sg.partying.android.lite,1722.573
1669279407050,15.0,sg.partying.android.lite,1723.574
1669279408052,7.0,sg.partying.android.lite,1724.576
1669279409053,8.0,sg.partying.android.lite,1725.577
1669279410053,9.0,sg.partying.android.lite,1726.577
1669279411052,8.0,sg.partying.android.lite,1727.576
1669279412053,15.0,sg.partying.android.lite,1728.577
1669279413055,15.0,sg.partying.android.lite,1729.579
1669279414060,16.0,sg.partying.android.lite,1730.584
1669279415063,8.0,sg.partying.android.lite,1731.587
1669279416061,1059.0,sg.partying.android.lite,1732.585
1669279417061,9.0,sg.partying.android.lite,1733.585
1669279418062,16.0,sg.partying.android.lite,1734.586
1669279419065,9.0,sg.partying.android.lite,1735.589
1669279420063,16.0,sg.partying.android.lite,1736.587
1669279421064,11.0,sg.partying.android.lite,1737.588
1669279422065,8.0,sg.partying.android.lite,1738.589
1669279423066,11.0,sg.partying.android.lite,1739.59
1669279424066,12.0,sg.partying.android.lite,1740.59
1669279425066,8.0,sg.partying.android.lite,1741.59
1669279426067,12.0,sg.partying.android.lite,1742.591
1669279427068,16.0,sg.partying.android.lite,1743.592
1669279428078,8.0,sg.partying.android.lite,1744.602
1669279429069,13.0,sg.partying.android.lite,1745.593
1669279430070,5.0,sg.partying.android.lite,1746.594
1669279431072,16.0,sg.partying.android.lite,1747.596
1669279432071,16.0,sg.partying.android.lite,1748.595
1669279433073,6.0,sg.partying.android.lite,1749.597
1669279434073,13.0,sg.partying.android.lite,1750.597
