RecordTime,PSS-main-6006(MB),extra,SimpleTime
1669200374906,396.77734,,1277.719
1669200376393,396.68457,,1279.206
1669200377346,396.75098,,1280.159
1669200378360,394.83594,,1281.173
1669200379474,394.91016,,1282.287
1669200380411,396.76953,,1283.224
1669200381363,397.06348,,1284.176
1669200382428,394.8916,,1285.241
1669200383333,396.833,,1286.146
1669200384455,394.6416,,1287.268
1669200385376,394.8789,,1288.189
1669200386864,396.95996,,1289.677
1669200387870,396.86523,,1290.683
1669200388885,351.8496,,1291.698
1669200389917,395.48438,,1292.73
1669200390868,393.45996,,1293.681
1669200391865,395.125,,1294.678
1669200392852,397.04004,,1295.665
1669200393829,395.14844,,1296.642
1669200396270,397.125,,1299.083
1669200397556,395.1797,,1300.369
1669200398355,397.20215,,1301.168
1669200399348,395.68262,,1302.161
1669200400593,397.21094,,1303.406
1669200401467,397.167,,1304.28
1669200402382,395.22656,,1305.195
1669200403480,395.28125,,1306.293
1669200404465,397.2578,,1307.278
1669200405597,397.18066,,1308.41
1669200406358,395.22266,,1309.171
1669200407410,395.26855,,1310.223
1669200408351,397.6631,,1311.164
1669200409467,395.48145,,1312.28
1669200410477,397.38184,,1313.29
1669200411512,397.35547,,1314.325
1669200412900,397.39355,,1315.713
1669200414532,397.39453,,1317.345
1669200415596,397.38672,,1318.409
1669200416428,397.37012,,1319.241
1669200417453,397.40625,,1320.266
1669200418968,397.5166,,1321.781
1669200419883,397.5459,,1322.696
1669200420859,397.51758,,1323.672
1669200422019,397.46875,,1324.832
1669200422958,395.57715,,1325.771
1669200423926,395.62012,,1326.739
1669200424872,395.6084,,1327.685
1669200425870,395.5703,,1328.683
1669200426901,397.8672,,1329.714
1669200427866,395.7666,,1330.679
1669200428841,395.74902,,1331.654
1669200429961,395.71875,,1332.774
1669200430924,395.62402,,1333.737
1669200422958,395.57715,,1325.771
1669200423926,395.62012,,1326.739
1669200424872,395.6084,,1327.685
1669200425870,395.5703,,1328.683
1669200426901,397.8672,,1329.714
1669200427866,395.7666,,1330.679
1669200428841,395.74902,,1331.654
1669200429961,395.71875,,1332.774
1669200430924,395.62402,,1333.737
1669200432124,395.75293,,1334.937
1669200433226,395.73828,,1336.039
1669200433806,395.8623,,1336.619
1669200435402,395.77246,,1338.215
1669200436371,398.00586,,1339.184
1669200437421,397.7461,,1340.234
1669200438471,395.86133,,1341.284
1669200439440,395.90137,,1342.253
1669200440384,395.88672,,1343.197
1669200441482,397.74512,,1344.295
1669200442498,395.78125,,1345.311
1669200443488,397.74512,,1346.301
1669200444946,397.80566,,1347.759
1669200445889,398.16016,,1348.702
1669200446952,396.89746,,1349.765
1669200447973,395.85547,,1350.786
1669200449195,397.85547,,1352.008
1669200449958,395.94824,,1352.771
1669200450986,397.8164,,1353.799
1669200452131,397.85938,,1354.944
1669200453303,397.88867,,1356.116
1669200454915,398.24512,,1357.728
1669200455953,397.90527,,1358.766
1669200457068,397.91016,,1359.881
1669200458349,396.12012,,1361.162
1669200459456,396.0586,,1362.269
1669200460417,396.07812,,1363.23
1669200461496,396.0547,,1364.309
1669200462517,396.07715,,1365.33
1669200463377,396.0713,,1366.19
1669200464385,398.32715,,1367.198
1669200465380,396.08398,,1368.193
1669200466530,398.04688,,1369.343
1669200473947,396.59375,,1376.76
1669200475465,396.2295,,1378.278
1669200476414,398.02637,,1379.227
1669200477530,398.08887,,1380.343
1669200478456,398.2412,,1381.269
1669200479557,398.20605,,1382.37
1669200480486,398.17188,,1383.299
1669200481427,398.2998,,1384.24
1669200487910,398.35352,,1390.723
1669200488855,398.292,,1391.668
1669200489850,398.33496,,1392.663
1669200491036,398.31836,,1393.849
1669200491980,398.6709,,1394.793
1669200492967,396.4248,,1395.78
1669200503887,398.49414,,1406.7
1669200504967,396.60352,,1407.78
1669200505962,396.97168,,1408.775
1669200507515,398.9746,,1410.328
1669200508427,399.17773,,1411.24
1669200509436,398.4873,,1412.249
1669200510885,397.39258,,1413.698
1669200511931,398.99023,,1414.744
1669200512913,397.05664,,1415.726
1669200513961,397.125,,1416.774
1669200514991,397.1006,,1417.804
1669200515940,397.17188,,1418.753
1669200517088,398.99512,,1419.901
1669200517968,397.0459,,1420.781
1669200518969,399.1416,,1421.782
1669200519956,397.48535,,1422.769
1669200520931,397.2295,,1423.744
1669200522095,397.08203,,1424.908
1669200522933,397.12988,,1425.746
1669200524490,397.13184,,1427.303
1669200525506,397.07227,,1428.319
1669200526489,396.95605,,1429.302
1669200527470,396.96387,,1430.283
1669200528530,397.87695,,1431.343
1669200529576,399.24414,,1432.389
1669200531000,398.9297,,1433.813
1669200532572,397.0244,,1435.385
1669200533493,394.98828,,1436.306
1669200534551,396.7754,,1437.364
1669200535548,394.75977,,1438.361
1669200536942,394.81152,,1439.755
1669200537907,396.15918,,1440.72
1669200538972,393.9668,,1441.785
1669200540006,395.6416,,1442.819
1669200540904,395.6289,,1443.717
1669200542024,395.6006,,1444.837
1669200543053,393.6162,,1445.866
1669200543967,395.60742,,1446.78
1669200544968,395.55273,,1447.781
1669200546126,393.667,,1448.939
1669200547045,393.62305,,1449.858
1669200548057,394.06934,,1450.87
1669200548989,395.69434,,1451.802
1669200550014,393.9131,,1452.827
1669200550988,395.7373,,1453.801
1669200552001,393.79883,,1454.814
1669200552987,395.75586,,1455.8
1669200554617,393.61523,,1457.43
1669200555568,395.5381,,1458.381
1669200556565,395.60938,,1459.378
1669200557610,395.8672,,1460.423
1669200563449,395.60938,,1466.262
1669200564529,395.65137,,1467.342
1669200565512,395.69336,,1468.325
1669200566494,395.93652,,1469.307
1669200567468,393.6836,,1470.281
1669200573382,395.667,,1476.195
1669200574465,395.66797,,1477.278
1669200575527,393.8037,,1478.34
1669200577048,395.69043,,1479.861
1669200578026,395.73633,,1480.839
1669200578986,393.81934,,1481.799
1669200579991,395.81934,,1482.804
1669200581032,395.7334,,1483.845
1669200582031,393.88086,,1484.844
1669200583050,395.7334,,1485.863
1669200584021,393.88184,,1486.834
1669200585109,394.1748,,1487.922
1669200586064,395.792,,1488.877
1669200587172,395.75,,1489.985
1669200588169,395.79785,,1490.982
1669200589007,395.84668,,1491.82
1669200590175,395.81934,,1492.988
1669200591019,393.88574,,1493.832
1669200592032,393.917,,1494.845
1669200592990,395.83984,,1495.803
1669200594015,395.8086,,1496.828
1669200595001,396.1875,,1497.814
1669200596060,393.8789,,1498.873
1669200597174,393.95898,,1499.987
1669200597972,395.86426,,1500.785
1669200599034,395.88184,,1501.847
1669200600068,394.02637,,1502.881
1669200601094,393.99512,,1503.907
1669200602035,393.97852,,1504.848
1669200603183,395.88965,,1505.996
1669200604033,394.3164,,1506.846
1669200605059,395.9746,,1507.872
1669200606018,393.96973,,1508.831
1669200607186,395.91504,,1509.999
1669200608019,396.01074,,1510.832
1669200609088,394.13574,,1511.901
1669200610023,396.0996,,1512.836
1669200611054,394.13965,,1513.867
1669200612112,394.07715,,1514.925
1669200613131,393.7256,,1515.944
1669200614051,395.98438,,1516.864
1669200614987,393.50684,,1517.8
1669200616148,394.125,,1518.961
1669200616990,395.9795,,1519.803
1669200618495,396.0957,,1521.308
1669200619466,394.21094,,1522.279
1669200620489,394.18262,,1523.302
1669200621630,394.1582,,1524.443
1669200622571,396.41504,,1525.384
1669200628490,396.19336,,1531.303
1669200629490,394.24707,,1532.303
1669200630499,394.28906,,1533.312
1669200632240,396.52637,,1535.053
1669200632936,396.15527,,1535.749
1669200633973,396.14258,,1536.786
1669200634991,396.18066,,1537.804
1669200636078,394.28418,,1538.891
1669200637205,396.2168,,1540.018
1669200638485,394.23438,,1541.298
1669200639568,396.16602,,1542.381
1669200640532,396.52246,,1543.345
1669200641460,396.22168,,1544.273
1669200642533,396.19824,,1545.346
1669200643550,394.2871,,1546.363
1669200644973,394.3506,,1547.786
1669200646222,394.2832,,1549.035
1669200647116,394.37012,,1549.929
1669200647975,396.2412,,1550.788
1669200649008,396.2461,,1551.821
1669200650049,396.69824,,1552.862
1669200651169,396.2793,,1553.982
1669200652016,396.3213,,1554.829
1669200658467,396.22168,,1561.28
1669200659521,396.7256,,1562.334
1669200660544,394.47363,,1563.357
1669200661811,396.2881,,1564.624
1669200662547,394.35547,,1565.36
1669200663564,394.49512,,1566.377
1669200664650,393.8457,,1567.463
1669200665630,396.37793,,1568.443
1669200666531,394.4912,,1569.344
1669200667531,394.1709,,1570.344
1669200678689,394.95703,,1581.502
1669200679628,394.79492,,1582.441
1669200680500,396.6006,,1583.313
1669200681595,394.54883,,1584.408
1669200682672,396.5996,,1585.485
1669200683510,394.68164,,1586.323
1669200684539,396.64355,,1587.352
1669200685513,396.6211,,1588.326
1669200686563,394.68555,,1589.376
1669200687595,391.09277,,1590.408
1669200688628,396.63086,,1591.441
1669200689573,391.75684,,1592.386
1669200690529,396.70508,,1593.342
1669200691631,396.6748,,1594.444
1669200692545,396.6631,,1595.358
1669200693519,394.77637,,1596.332
1669200694536,393.7793,,1597.349
1669200695587,394.8164,,1598.4
1669200696648,397.06445,,1599.461
1669200697933,394.7578,,1600.746
1669200698693,394.84277,,1601.506
1669200699613,394.89258,,1602.426
1669200700590,394.66895,,1603.403
1669200701670,396.73926,,1604.483
1669200702797,394.76367,,1605.61
1669200704029,396.7246,,1606.842
1669200704952,396.7168,,1607.765
1669200706067,397.04395,,1608.88
1669200707027,394.7705,,1609.84
1669200707981,396.80566,,1610.794
1669200708992,394.87988,,1611.805
1669200710060,396.87695,,1612.873
1669200711129,394.88477,,1613.942
1669200711988,396.86816,,1614.801
1669200712968,394.9004,,1615.781
1669200714508,396.8213,,1617.321
1669200715549,395.24805,,1618.362
1669200716513,394.9043,,1619.326
1669200717654,394.92188,,1620.467
1669200718505,396.8418,,1621.318
1669200719489,396.9043,,1622.302
1669200720522,396.79395,,1623.335
1669200721605,394.97363,,1624.418
1669200722772,396.84082,,1625.585
1669200723569,390.92676,,1626.382
1669200724674,395.37207,,1627.487
1669200725670,394.9668,,1628.483
1669200726750,394.96973,,1629.563
1669200727656,395.01465,,1630.469
1669200728752,395.04395,,1631.565
1669200729609,397.02734,,1632.422
1669200730548,397.03613,,1633.361
1669200732011,397.04492,,1634.824
1669200733164,397.02246,,1635.977
1669200734041,395.375,,1636.854
1669200735051,396.9746,,1637.864
1669200736243,396.91504,,1639.056
1669200737127,396.92285,,1639.94
1669200738196,395.08008,,1641.009
1669200744046,397.11133,,1646.859
1669200745252,395.20117,,1648.065
1669200746490,397.11426,,1649.303
1669200747503,397.12305,,1650.316
1669200748592,395.2129,,1651.405
1669200749756,395.23242,,1652.569
1669200750570,395.25195,,1653.383
1669200751668,394.7588,,1654.481
1669200752910,397.49023,,1655.723
1669200753648,395.20508,,1656.461
1669200754731,395.1963,,1657.544
1669200755517,397.12988,,1658.33
1669200756590,397.16406,,1659.403
1669200757722,397.06445,,1660.535
1669200758613,397.15625,,1661.426
1669200759746,397.19922,,1662.559
1669200760652,393.8379,,1663.465
1669200761674,395.6621,,1664.487
1669200762870,397.1621,,1665.683
1669200763990,397.15723,,1666.803
1669200765188,397.13086,,1668.001
1669200766122,394.7871,,1668.935
1669200767593,397.2588,,1670.406
1669200768601,396.79004,,1671.414
1669200769573,397.26465,,1672.386
1669200770653,397.62207,,1673.466
1669200772099,395.35645,,1674.912
1669200773254,397.2793,,1676.067
1669200774165,397.30957,,1676.978
1669200775085,395.41895,,1677.898
1669200776171,397.23633,,1678.984
1669200777208,395.28223,,1680.021
1669200778039,397.34668,,1680.852
1669200779114,395.3496,,1681.927
1669200780154,397.6631,,1682.967
1669200781200,395.41992,,1684.013
1669200782072,397.29102,,1684.885
1669200783084,397.3252,,1685.897
1669200784186,395.37207,,1686.999
1669200785221,356.2002,,1688.034
1669200786086,395.45117,,1688.899
1669200787069,397.37012,,1689.882
1669200788246,395.4287,,1691.059
1669200789182,395.86914,,1691.995
1669200790140,397.44727,,1692.953
1669200791213,397.38086,,1694.026
1669200792230,397.36426,,1695.043
1669200793125,396.87207,,1695.938
1669200794570,357.23242,,1697.383
1669200795506,395.49414,,1698.319
1669200797214,395.4834,,1700.027
1669200798094,397.43945,,1700.907
1669200799270,395.89258,,1702.083
1669200800232,395.53223,,1703.045
1669200801305,397.47852,,1704.118
1669200802181,397.4668,,1704.994
1669200803175,397.49023,,1705.988
1669200804610,396.1328,,1707.423
1669200805772,398.0088,,1708.585
1669200806814,397.9912,,1709.627
1669200807782,398.06543,,1710.595
1669200808637,396.4541,,1711.45
1669200809675,396.16113,,1712.488
1669200810691,398.06348,,1713.504
1669200811744,398.04395,,1714.557
1669200813109,396.1006,,1715.922
1669200814087,396.03223,,1716.9
1669200815680,398.0332,,1718.493
1669200816626,398.0879,,1719.439
1669200817971,396.4707,,1720.784
1669200818598,396.17676,,1721.411
1669200819628,396.10352,,1722.441
1669200820692,395.9121,,1723.505
1669200821748,397.86426,,1724.561
1669200822671,396.00977,,1725.484
1669200823728,397.4121,,1726.541
1669200824610,395.9746,,1727.423
1669200825710,395.93945,,1728.523
1669200826626,396.3047,,1729.439
1669200828158,397.99414,,1730.971
1669200829047,396.05664,,1731.86
1669200830125,396.0713,,1732.938
1669200831253,396.0918,,1734.066
1669200831976,398.00488,,1734.789
1669200832989,396.4746,,1735.802
1669200839131,393.93457,,1741.944
1669200840134,395.74707,,1742.947
1669200841130,395.64258,,1743.943
1669200842184,395.5918,,1744.997
1669200843265,393.7207,,1746.078
1669200844069,395.74316,,1746.882
1669200845258,396.5166,,1748.071
1669200846539,396.30664,,1749.352
1669200847950,394.14648,,1750.763
1669200848584,394.1494,,1751.397
1669200849701,394.15332,,1752.514
1669200850733,394.13477,,1753.546
1669200851697,396.02832,,1754.51
1669200852831,396.05957,,1755.644
1669200853691,396.16992,,1756.504
1669200854714,394.51758,,1757.527
1669200855752,394.11426,,1758.565
1669200857110,394.28223,,1759.923
1669200858121,394.25,,1760.934
1669200859109,394.22266,,1761.922
1669200860193,394.1797,,1763.006
1669200861164,396.0244,,1763.977
1669200862254,396.1582,,1765.067
1669200863236,396.1084,,1766.049
1669200864148,396.32227,,1766.961
1669200865112,395.99805,,1767.925
1669200866038,396.00488,,1768.851
1669200867112,394.12695,,1769.925
1669200874155,394.56445,,1776.968
1669200875150,394.29395,,1777.963
1669200876146,396.17383,,1778.959
1669200877272,396.27734,,1780.085
1669200884139,394.6338,,1786.952
1669200885195,394.3086,,1788.008
1669200886134,394.22266,,1788.947
1669200887108,396.29102,,1789.921
1669200894130,396.79395,,1796.943
1669200895124,396.46484,,1797.937
1669200896174,396.4668,,1798.987
1669200897058,396.44727,,1799.871
1669200898166,394.5869,,1800.979
1669200904137,394.9336,,1806.95
1669200905127,396.55273,,1807.94
1669200906171,394.65625,,1808.984
1669200907276,396.58008,,1810.089
1669200908276,396.57227,,1811.089
1669200909228,394.73242,,1812.041
1669200910130,397.03906,,1812.943
1669200911256,394.68652,,1814.069
1669200912154,394.6709,,1814.967
1669200913039,396.6211,,1815.852
1669200914106,396.66406,,1816.919
1669200915131,394.7832,,1817.944
1669200916210,394.74902,,1819.023
1669200917103,394.81836,,1819.916
1669200918316,396.72852,,1821.129
1669200919129,396.7871,,1821.942
1669200920089,397.1787,,1822.902
1669200921196,394.8662,,1824.009
1669200922169,394.83105,,1824.982
1669200923222,396.8369,,1826.035
1669200924095,395.90723,,1826.908
1669200925710,394.91602,,1828.523
1669200926666,394.9834,,1829.479
1669200927854,395.01367,,1830.667
1669200928625,397.26758,,1831.438
1669200929629,396.87402,,1832.442
1669200930650,396.9414,,1833.463
1669200931772,396.93066,,1834.585
1669200932620,396.96973,,1835.433
1669200933680,395.03516,,1836.493
1669200934700,396.94043,,1837.513
1669200935609,396.9209,,1838.422
1669200936733,395.11523,,1839.546
1669200937714,395.09277,,1840.527
1669200939113,397.0371,,1841.926
1669200940113,395.21387,,1842.926
1669200941699,397.12793,,1844.512
1669200942698,397.083,,1845.511
1669200943616,397.15527,,1846.429
1669200944627,397.03418,,1847.44
1669200945612,397.07324,,1848.425
1669200946605,395.20898,,1849.418
1669200947708,395.5879,,1850.521
1669200948784,397.14746,,1851.597
1669200949811,395.31348,,1852.624
1669200950673,395.28027,,1853.486
1669200951709,354.81836,,1854.522
1669200952769,395.29102,,1855.582
1669200953763,397.2959,,1856.576
1669200954620,395.34277,,1857.433
1669200955581,397.23633,,1858.394
1669200956667,395.76172,,1859.48
1669200957707,397.24902,,1860.52
1669200958677,397.38867,,1861.49
1669200960267,397.41602,,1863.08
1669200961110,397.2539,,1863.923
1669200962309,397.292,,1865.122
1669200963132,395.2793,,1865.945
1669200964112,397.29297,,1866.925
1669200965186,397.30273,,1867.999
1669200966705,397.40918,,1869.518
1669200967741,397.33008,,1870.554
1669200968698,397.37305,,1871.511
1669200969712,395.542,,1872.525
1669200970658,395.44824,,1873.471
1669200971675,395.40723,,1874.488
1669200972770,395.4834,,1875.583
1669200973650,397.43262,,1876.463
1669200974708,397.36133,,1877.521
1669200975681,397.7998,,1878.494
1669200976566,395.5254,,1879.379
1669200977723,395.49023,,1880.536
1669200978593,397.50586,,1881.406
1669200980130,397.61523,,1882.943
1669200981292,397.52637,,1884.105
1669200982448,397.55273,,1885.261
1669200983164,395.5039,,1885.977
1669200984307,397.47852,,1887.12
1669200985249,394.96777,,1888.062
1669200986155,397.5547,,1888.968
1669200987674,395.66406,,1890.487
1669200988662,397.61133,,1891.475
1669200989651,397.7129,,1892.464
1669200990682,355.11133,,1893.495
1669200991691,397.69727,,1894.504
1669200992752,355.0537,,1895.565
1669200993651,398.05762,,1896.464
1669200994647,397.6748,,1897.46
1669200995629,395.7959,,1898.442
1669200996663,395.78418,,1899.476
1669200997718,395.7793,,1900.531
1669201003647,396.27637,,1906.46
1669201004640,395.8994,,1907.453
1669201005896,395.89355,,1908.709
1669201006630,397.75977,,1909.443
1669201007599,397.8584,,1910.412
1669201008678,397.86133,,1911.491
1669201010171,396.06348,,1912.984
1669201011205,395.89258,,1914.018
1669201012202,398.18262,,1915.015
1669201013208,397.81738,,1916.021
1669201014192,395.94043,,1917.005
1669201015191,397.9043,,1918.004
1669201016167,396.07617,,1918.98
1669201017188,395.94824,,1920.001
1669201018267,397.97754,,1921.08
1669201019165,397.90332,,1921.978
1669201020342,396.07812,,1923.155
1669201021321,395.98633,,1924.134
1669201022155,398.40234,,1924.968
1669201023206,398.0039,,1926.019
1669201024255,397.97754,,1927.068
1669201025237,397.9795,,1928.05
1669201026190,396.06055,,1929.003
1669201027331,396.0703,,1930.144
1669201028370,396.06348,,1931.183
1669201029193,397.99707,,1932.006
1669201030100,355.5869,,1932.913
1669201031247,396.58105,,1934.06
1669201032252,398.12402,,1935.065
1669201033163,396.2334,,1935.976
1669201034729,398.14258,,1937.542
1669201035679,398.13477,,1938.492
1669201036681,396.15625,,1939.494
1669201038083,398.20215,,1940.896
1669201038714,398.1543,,1941.527
1669201039752,396.28418,,1942.565
1669201040851,396.64258,,1943.664
1669201041697,396.26465,,1944.51
1669201043038,398.26855,,1945.851
1669201043791,396.38086,,1946.604
1669201044795,396.3369,,1947.608
1669201045773,398.2998,,1948.586
1669201046705,396.44727,,1949.518
1669201047733,396.37695,,1950.546
1669201048777,396.4121,,1951.59
1669201049732,396.91113,,1952.545
1669201050836,396.4834,,1953.649
1669201051710,398.40527,,1954.523
1669201052753,396.5244,,1955.566
1669201053719,396.4961,,1956.532
1669201054693,396.45605,,1957.506
1669201055811,398.38672,,1958.624
1669201056748,396.43457,,1959.561
1669201057875,398.39258,,1960.688
1669201058684,396.9043,,1961.497
1669201060206,396.63184,,1963.019
1669201061171,396.53027,,1963.984
1669201062211,396.5244,,1965.024
1669201063124,396.55273,,1965.937
1669201064275,396.50586,,1967.088
1669201065274,396.58594,,1968.087
1669201066231,396.58887,,1969.044
1669201067320,396.55566,,1970.133
1669201074257,396.67773,,1977.07
1669201075649,398.57617,,1978.462
1669201076712,396.6045,,1979.525
1669201077729,396.9336,,1980.542
1669201078689,398.57617,,1981.502
1669201080205,398.68262,,1983.018
1669201081173,398.53027,,1983.986
1669201082212,396.71875,,1985.025
1669201083389,396.6748,,1986.202
1669201084168,398.6582,,1986.981
1669201085299,398.60742,,1988.112
1669201086298,397.14062,,1989.111
1669201087102,398.63574,,1989.915
1669201093673,398.80762,,1996.486
1669201094632,398.74902,,1997.445
1669201095674,397.23926,,1998.487
1669201096730,398.80273,,1999.543
1669201097703,398.83594,,2000.516
1669201098746,398.85254,,2001.559
1669201099727,396.93652,,2002.54
1669201100819,398.79395,,2003.632
1669201101771,396.87012,,2004.584
1669201102762,398.87695,,2005.575
1669201103693,396.98242,,2006.506
1669201104770,397.21777,,2007.583
1669201105756,396.97363,,2008.569
1669201106666,397.0537,,2009.479
1669201107815,397.03418,,2010.628
1669201108827,398.96484,,2011.64
1669201109851,398.97656,,2012.664
1669201110772,398.9043,,2013.585
1669201111709,398.95508,,2014.522
1669201112832,397.08105,,2015.645
1669201113805,397.06934,,2016.618
1669201114840,399.3584,,2017.653
1669201115815,397.00195,,2018.628
1669201116710,397.13574,,2019.523
1669201117954,397.0586,,2020.767
1669201118769,399.01855,,2021.582
1669201119763,397.18457,,2022.576
1669201120772,397.1162,,2023.585
1669201121698,397.13867,,2024.511
1669201122823,397.1709,,2025.636
1669201123696,398.61914,,2026.509
1669201124749,416.89746,,2027.562
1669201125854,446.50293,,2028.667
1669201126727,400.73242,,2029.54
1669201128228,400.70703,,2031.041
1669201129269,400.7754,,2032.082
1669201130208,398.84082,,2033.021
1669201131289,400.8418,,2034.102
1669201132266,399.00977,,2035.079
1669201133412,399.37402,,2036.225
1669201134278,399.00684,,2037.091
1669201135395,400.94336,,2038.208
1669201136330,399.0254,,2039.143
1669201137458,399.13086,,2040.271
1669201144374,398.58105,,2047.187
1669201145356,398.46973,,2048.169
1669201146354,398.458,,2049.167
1669201147366,398.13477,,2050.179
1669201154201,398.44434,,2057.014
1669201155191,398.33496,,2058.004
1669201156276,396.44043,,2059.089
1669201157308,398.34766,,2060.121
1669201158267,397.59766,,2061.08
1669201159318,397.64355,,2062.131
1669201160324,396.13672,,2063.137
1669201161336,395.82812,,2064.149
1669201162311,397.68262,,2065.124
1669201163350,395.80273,,2066.163
1669201164309,398.7998,,2067.122
1669201165285,398.26562,,2068.098
1669201166297,396.3828,,2069.11
1669201167312,396.39453,,2070.125
1669201168326,396.38184,,2071.139
1669201169279,396.33887,,2072.092
1669201170255,396.8047,,2073.068
1669201171246,398.292,,2074.059
1669201172206,398.29297,,2075.019
1669201173335,396.34375,,2076.148
1669201174250,396.33203,,2077.063
1669201175309,398.15625,,2078.122
1669201176255,396.2578,,2079.068
1669201177228,396.35156,,2080.041
1669201178437,398.1953,,2081.25
1669201179308,398.51562,,2082.121
1669201180253,396.26855,,2083.066
1669201181799,396.28906,,2084.612
1669201183093,398.20117,,2085.906
1669201183830,396.28027,,2086.643
1669201184820,398.01562,,2087.633
1669201185753,396.1123,,2088.566
1669201186906,398.13574,,2089.719
1669201188250,398.7461,,2091.063
1669201189310,398.0625,,2092.123
1669201190221,396.2422,,2093.034
1669201191351,398.03223,,2094.164
1669201192433,398.05078,,2095.246
1669201193443,398.1123,,2096.256
1669201194270,398.05078,,2097.083
1669201195302,396.1211,,2098.115
1669201196251,396.18262,,2099.064
1669201197315,396.125,,2100.128
1669201208818,398.042,,2111.631
1669201209750,396.20996,,2112.563
1669201210902,396.14648,,2113.715
1669201211780,398.04395,,2114.593
1669201212866,396.13965,,2115.679
1669201213818,398.08105,,2116.631
1669201214806,396.18164,,2117.619
1669201215872,396.48535,,2118.685
1669201216868,396.06934,,2119.681
1669201217691,398.00684,,2120.504
1669201218874,396.2207,,2121.687
1669201219782,398.11914,,2122.595
1669201220829,396.2168,,2123.642
1669201221740,396.1797,,2124.553
1669201222860,398.15332,,2125.673
1669201223866,398.13477,,2126.679
1669201224886,396.18652,,2127.699
1669201225805,396.4004,,2128.618
1669201226808,398.14062,,2129.621
1669201227856,396.23242,,2130.669
1669201228759,396.28027,,2131.572
1669201229804,396.30176,,2132.617
1669201230812,398.19824,,2133.625
1669201231816,396.29395,,2134.629
1669201232952,395.7588,,2135.765
1669201233863,398.1631,,2136.676
1669201234772,398.13477,,2137.585
1669201235777,398.2412,,2138.59
1669201236849,396.83398,,2139.662
1669201237932,396.21875,,2140.745
1669201238968,396.30273,,2141.781
1669201239830,396.37305,,2142.643
1669201240871,397.292,,2143.684
1669201241845,396.36914,,2144.658
1669201242701,396.31738,,2145.514
1669201243865,398.63086,,2146.678
1669201244921,396.33398,,2147.734
1669201245715,398.21387,,2148.528
1669201247226,396.3379,,2150.039
1669201248281,396.36133,,2151.094
1669201249270,396.35352,,2152.083
1669201250271,398.34277,,2153.084
1669201251311,396.38965,,2154.124
1669201252316,396.4082,,2155.129
1669201253383,396.7412,,2156.196
1669201254332,396.4131,,2157.145
1669201255305,396.37988,,2158.118
1669201256322,396.41504,,2159.135
1669201257320,398.21094,,2160.133
1669201258265,398.30664,,2161.078
1669201259261,398.333,,2162.074
1669201260770,398.3955,,2163.583
1669201261806,395.9502,,2164.619
1669201263100,398.6748,,2165.913
1669201263821,398.333,,2166.634
1669201264827,396.3672,,2167.64
1669201265778,398.30566,,2168.591
1669201266878,398.3838,,2169.691
1669201268053,396.4336,,2170.866
1669201268887,396.60254,,2171.7
1669201269831,396.62988,,2172.644
1669201270893,396.5,,2173.706
1669201271817,396.84082,,2174.63
1669201272979,398.41504,,2175.792
1669201273925,397.42676,,2176.738
1669201274775,396.09473,,2177.588
1669201275850,398.0586,,2178.663
1669201276758,396.5586,,2179.571
1669201277887,398.45215,,2180.7
1669201278833,396.6377,,2181.646
1669201279874,396.71582,,2182.687
1669201280777,398.80566,,2183.59
1669201282313,398.58984,,2185.126
1669201283810,398.60645,,2186.623
1669201284891,398.61035,,2187.704
1669201285909,396.59473,,2188.722
1669201286786,398.56152,,2189.599
1669201287781,396.65332,,2190.594
1669201288901,396.69238,,2191.714
1669201289832,399.02734,,2192.645
1669201290887,398.90723,,2193.7
1669201291855,396.75488,,2194.668
1669201292925,398.59082,,2195.738
1669201293812,396.79395,,2196.625
1669201294825,396.72363,,2197.638
1669201295876,396.67285,,2198.689
1669201296929,396.72754,,2199.742
1669201297879,396.7539,,2200.692
1669201298774,398.7666,,2201.587
1669201299847,397.1416,,2202.66
1669201300740,396.78223,,2203.553
1669201301891,396.67676,,2204.704
1669201302975,396.75098,,2205.788
1669201308792,397.11426,,2211.605
1669201309799,398.84863,,2212.612
1669201310850,396.7588,,2213.663
1669201311967,396.8086,,2214.78
1669201313007,398.70898,,2215.82
1669201313831,398.75488,,2216.644
1669201314889,396.79297,,2217.702
1669201316298,396.60742,,2219.111
1669201317389,398.65723,,2220.202
1669201318304,398.98535,,2221.117
1669201319288,398.66016,,2222.101
1669201320305,396.75195,,2223.118
1669201321308,398.55957,,2224.121
1669201322337,398.56348,,2225.15
1669201323456,396.71875,,2226.269
1669201324408,396.6797,,2227.221
1669201325451,396.71777,,2228.264
1669201326319,398.0869,,2229.132
1669201327251,398.99316,,2230.064
1669201328398,396.79102,,2231.211
1669201329913,397.50488,,2232.726
1669201330802,396.81934,,2233.615
1669201332451,398.66797,,2235.264
1669201333329,398.64746,,2236.142
1669201334385,398.75,,2237.198
1669201335323,395.48926,,2238.136
1669201336333,397.9756,,2239.146
1669201337492,398.7295,,2240.305
1669201338406,398.33887,,2241.219
1669201339327,398.6709,,2242.14
1669201340454,398.82617,,2243.267
1669201341886,396.8506,,2244.699
1669201342894,396.78418,,2245.707
1669201343954,398.83203,,2246.767
1669201345287,398.8164,,2248.1
1669201346424,399.09863,,2249.237
1669201347393,398.80957,,2250.206
1669201348349,396.8916,,2251.162
1669201349423,398.84082,,2252.236
1669201350850,398.84766,,2253.663
