RecordTime,CPUÎÂ¶È(¶È),extra,SimpleTime
1666940458264,44.9,null,2583.145
1666940458764,44.6,null,2583.645
1666940459265,44.9,null,2584.146
1666940459766,44.2,null,2584.647
1666940460266,44.6,null,2585.147
1666940461266,44.6,null,2586.147
1666940461766,43.8,null,2586.647
1666940462266,44.6,null,2587.147
1666940462766,44.6,null,2587.647
1666940463267,44.9,null,2588.148
1666940463767,44.9,null,2588.648
1666940464267,44.9,null,2589.148
1666940464767,44.9,null,2589.648
1666940465267,43.4,null,2590.148
1666940465768,43.4,null,2590.649
1666940466268,44.6,null,2591.149
1666940466769,43.4,null,2591.65
1666940467269,44.6,null,2592.15
1666940467769,43.8,null,2592.65
1666940468269,44.9,null,2593.15
1666940468770,43.4,null,2593.651
1666940469270,43.0,null,2594.151
1666940469770,44.6,null,2594.651
1666940470271,44.2,null,2595.152
1666940470771,43.0,null,2595.652
1666940471271,44.9,null,2596.152
1666940471771,44.6,null,2596.652
1666940472772,44.2,null,2597.653
1666940473273,45.7,null,2598.154
1666940473773,44.6,null,2598.654
1666940474273,44.9,null,2599.154
1666940474773,43.8,null,2599.654
1666940475274,43.8,null,2600.155
1666940475774,44.9,null,2600.655
1666940476274,43.4,null,2601.155
1666940476774,43.4,null,2601.655
1666940477275,45.3,null,2602.156
1666940477775,44.6,null,2602.656
1666940478275,44.2,null,2603.156
1666940478775,43.4,null,2603.656
1666940479276,43.8,null,2604.157
1666940479776,44.6,null,2604.657
1666940480277,44.2,null,2605.158
1666940480777,43.8,null,2605.658
1666940481278,44.2,null,2606.159
1666940481778,44.6,null,2606.659
1666940482278,43.0,null,2607.159
1666940482779,44.2,null,2607.66
1666940483279,44.6,null,2608.16
1666940483779,44.2,null,2608.66
1666940484279,44.2,null,2609.16
1666940484779,44.9,null,2609.66
1666940485280,44.6,null,2610.161
1666940485781,43.4,null,2610.662
1666940486780,43.4,null,2611.661
1666940487281,43.4,null,2612.162
1666940487783,44.6,null,2612.664
1666940488284,45.3,null,2613.165
1666940488784,43.8,null,2613.665
1666940489284,44.9,null,2614.165
1666940489785,43.8,null,2614.666
1666940490286,43.4,null,2615.167
1666940490786,44.6,null,2615.667
1666940491287,43.4,null,2616.168
1666940491787,43.8,null,2616.668
1666940492287,43.4,null,2617.168
1666940492787,43.8,null,2617.668
1666940493287,45.7,null,2618.168
1666940493787,44.2,null,2618.668
1666940494288,43.8,null,2619.169
1666940494788,44.2,null,2619.669
1666940495288,43.8,null,2620.169
1666940495788,44.6,null,2620.669
1666940496289,44.6,null,2621.17
1666940496789,44.6,null,2621.67
1666940497289,44.6,null,2622.17
1666940497794,44.2,null,2622.675
1666940498294,46.1,null,2623.175
1666940498794,44.9,null,2623.675
1666940499295,43.4,null,2624.176
1666940499795,44.2,null,2624.676
1666940500296,43.4,null,2625.177
1666940500797,43.8,null,2625.678
1666940501796,43.8,null,2626.677
1666940502296,43.0,null,2627.177
1666940502797,43.4,null,2627.678
1666940503297,45.3,null,2628.178
1666940503797,44.6,null,2628.678
1666940504298,44.2,null,2629.179
1666940504798,43.8,null,2629.679
1666940505298,44.6,null,2630.179
1666940505798,44.6,null,2630.679
1666940506299,43.4,null,2631.18
1666940506799,43.4,null,2631.68
1666940507299,44.2,null,2632.18
1666940507799,43.8,null,2632.68
1666940508300,45.7,null,2633.181
1666940508800,44.9,null,2633.681
1666940509300,43.8,null,2634.181
1666940509800,43.8,null,2634.681
1666940510300,43.4,null,2635.181
1666940510802,43.8,null,2635.683
1666940511303,43.8,null,2636.184
1666940512803,43.8,null,2637.684
1666940513303,46.1,null,2638.184
1666940513803,44.2,null,2638.684
1666940514303,43.4,null,2639.184
1666940514803,43.8,null,2639.684
1666940515304,44.2,null,2640.185
1666940515804,44.2,null,2640.685
1666940516304,43.8,null,2641.185
1666940516805,44.6,null,2641.686
1666940517305,44.2,null,2642.186
1666940517805,44.2,null,2642.686
1666940518306,46.1,null,2643.187
1666940518806,44.6,null,2643.687
1666940519306,44.6,null,2644.187
1666940519806,44.2,null,2644.687
1666940520307,44.2,null,2645.188
1666940520807,44.6,null,2645.688
1666940521307,43.8,null,2646.188
1666940521807,44.6,null,2646.688
1666940522308,43.4,null,2647.189
1666940522808,43.4,null,2647.689
1666940523308,46.1,null,2648.189
1666940523808,44.6,null,2648.689
1666940524308,43.0,null,2649.189
1666940524809,44.6,null,2649.69
1666940525309,44.6,null,2650.19
1666940525809,43.8,null,2650.69
1666940526309,43.4,null,2651.19
1666940526810,44.2,null,2651.691
1666940527310,43.8,null,2652.191
1666940527811,43.8,null,2652.692
1666940528311,45.7,null,2653.192
1666940528811,44.9,null,2653.692
1666940529311,44.2,null,2654.192
1666940529813,44.6,null,2654.694
1666940530812,43.4,null,2655.693
1666940531312,43.0,null,2656.193
1666940531812,43.4,null,2656.693
1666940532313,44.6,null,2657.194
1666940532813,43.4,null,2657.694
1666940533313,44.6,null,2658.194
1666940533813,43.8,null,2658.694
1666940534314,44.2,null,2659.195
1666940534814,44.2,null,2659.695
1666940535315,44.6,null,2660.196
1666940535815,43.0,null,2660.696
1666940536315,44.2,null,2661.196
1666940536817,44.9,null,2661.698
1666940537818,44.6,null,2662.699
1666940538318,45.7,null,2663.199
1666940538818,44.6,null,2663.699
1666940539319,43.8,null,2664.2
1666940539819,43.0,null,2664.7
1666940540319,43.4,null,2665.2
1666940540820,44.2,null,2665.701
1666940541320,43.4,null,2666.201
1666940541820,43.4,null,2666.701
1666940542321,44.9,null,2667.202
1666940542821,44.9,null,2667.702
1666940543322,46.1,null,2668.203
1666940543822,44.6,null,2668.703
1666940544322,44.2,null,2669.203
1666940544822,44.2,null,2669.703
1666940545323,44.2,null,2670.204
1666940546323,44.2,null,2671.204
1666940546823,43.8,null,2671.704
1666940547323,44.6,null,2672.204
1666940547823,44.2,null,2672.704
1666940548324,44.6,null,2673.205
1666940548824,44.6,null,2673.705
1666940549324,44.6,null,2674.205
1666940549824,43.8,null,2674.705
1666940550324,43.4,null,2675.205
1666940550826,44.9,null,2675.707
1666940551326,43.0,null,2676.207
1666940551826,43.8,null,2676.707
1666940552327,43.8,null,2677.208
1666940552827,44.2,null,2677.708
1666940553327,45.7,null,2678.208
1666940553828,43.8,null,2678.709
1666940554328,44.6,null,2679.209
1666940554829,44.6,null,2679.71
1666940555829,44.6,null,2680.71
1666940556329,44.6,null,2681.21
1666940556829,44.6,null,2681.71
1666940557329,43.4,null,2682.21
1666940557830,44.2,null,2682.711
1666940558330,45.7,null,2683.211
1666940558830,43.8,null,2683.711
1666940559330,43.4,null,2684.211
1666940559831,44.6,null,2684.712
1666940560331,43.8,null,2685.212
1666940560831,44.6,null,2685.712
1666940561331,43.8,null,2686.212
1666940561832,44.2,null,2686.713
1666940562332,43.0,null,2687.213
1666940562832,43.8,null,2687.713
1666940563332,44.2,null,2688.213
1666940563832,44.6,null,2688.713
1666940564334,44.2,null,2689.215
1666940565333,44.2,null,2690.214
1666940565834,44.6,null,2690.715
1666940566334,44.6,null,2691.215
1666940566834,44.6,null,2691.715
1666940567334,44.6,null,2692.215
1666940567834,43.4,null,2692.715
1666940568335,46.1,null,2693.216
1666940569335,44.2,null,2694.216
1666940569835,44.2,null,2694.716
1666940570335,43.4,null,2695.216
1666940570836,44.2,null,2695.717
1666940571336,44.6,null,2696.217
1666940571836,43.4,null,2696.717
1666940572336,43.8,null,2697.217
1666940572837,43.8,null,2697.718
1666940573337,44.9,null,2698.218
1666940573837,44.6,null,2698.718
1666940574338,44.9,null,2699.219
1666940574838,43.8,null,2699.719
1666940575339,43.8,null,2700.22
1666940576339,43.8,null,2701.22
1666940576839,44.2,null,2701.72
1666940577339,43.8,null,2702.22
1666940577840,43.8,null,2702.721
1666940578340,46.1,null,2703.221
1666940578841,44.6,null,2703.722
1666940579341,44.2,null,2704.222
1666940579842,43.4,null,2704.723
1666940580342,44.2,null,2705.223
1666940580842,43.4,null,2705.723
1666940581343,43.8,null,2706.224
1666940581843,43.4,null,2706.724
1666940582343,44.6,null,2707.224
1666940582844,44.9,null,2707.725
1666940583344,44.6,null,2708.225
1666940583844,43.4,null,2708.725
1666940584344,44.2,null,2709.225
1666940584845,44.2,null,2709.726
1666940585345,44.6,null,2710.226
1666940585845,43.4,null,2710.726
1666940586345,44.6,null,2711.226
1666940586846,44.6,null,2711.727
1666940587346,43.0,null,2712.227
1666940587846,44.2,null,2712.727
1666940588346,45.7,null,2713.227
1666940588847,43.8,null,2713.728
1666940589347,44.2,null,2714.228
1666940589847,43.4,null,2714.728
1666940590347,44.6,null,2715.228
1666940590848,43.8,null,2715.729
1666940591348,43.4,null,2716.229
1666940591848,43.8,null,2716.729
1666940592348,43.8,null,2717.229
1666940592848,44.2,null,2717.729
1666940593351,45.3,null,2718.232
1666940594350,43.4,null,2719.231
1666940594850,43.4,null,2719.731
1666940595350,43.8,null,2720.231
1666940595850,43.4,null,2720.731
1666940596351,43.8,null,2721.232
1666940596851,44.2,null,2721.732
1666940597351,44.2,null,2722.232
1666940597851,43.4,null,2722.732
1666940598352,44.9,null,2723.233
1666940598852,44.2,null,2723.733
1666940599352,44.6,null,2724.233
1666940599852,43.8,null,2724.733
1666940600353,43.4,null,2725.234
1666940600853,44.2,null,2725.734
1666940601353,43.0,null,2726.234
1666940601854,43.4,null,2726.735
1666940602354,43.8,null,2727.235
1666940602854,43.8,null,2727.735
1666940603354,45.3,null,2728.235
1666940603855,44.6,null,2728.736
1666940604355,43.8,null,2729.236
1666940604855,44.6,null,2729.736
1666940605355,43.8,null,2730.236
1666940605856,44.6,null,2730.737
1666940606356,43.4,null,2731.237
1666940606856,43.4,null,2731.737
1666940607356,43.4,null,2732.237
1666940607857,43.4,null,2732.738
1666940608357,45.3,null,2733.238
1666940608857,44.2,null,2733.738
1666940609357,44.9,null,2734.238
1666940609858,44.2,null,2734.739
1666940610358,43.4,null,2735.239
1666940610858,44.9,null,2735.739
1666940611361,44.2,null,2736.242
1666940612359,43.4,null,2737.24
1666940612859,43.8,null,2737.74
1666940613361,44.9,null,2738.242
1666940613862,44.2,null,2738.743
1666940614362,44.6,null,2739.243
1666940614862,43.4,null,2739.743
1666940615362,44.6,null,2740.243
1666940615862,45.3,null,2740.743
1666940616362,44.2,null,2741.243
1666940616863,44.6,null,2741.744
1666940617363,43.8,null,2742.244
1666940617863,43.4,null,2742.744
1666940618363,44.9,null,2743.244
1666940618864,44.2,null,2743.745
1666940619364,44.2,null,2744.245
1666940619864,44.2,null,2744.745
1666940620364,43.8,null,2745.245
1666940620865,44.2,null,2745.746
1666940621365,43.4,null,2746.246
1666940621865,43.8,null,2746.746
1666940622366,43.4,null,2747.247
1666940622866,43.4,null,2747.747
1666940623366,45.7,null,2748.247
1666940623866,44.2,null,2748.747
1666940624366,43.4,null,2749.247
1666940624867,43.4,null,2749.748
1666940625367,43.4,null,2750.248
1666940625867,44.2,null,2750.748
1666940626367,43.4,null,2751.248
1666940626868,43.4,null,2751.749
1666940627368,44.2,null,2752.249
1666940627868,43.8,null,2752.749
1666940628368,45.7,null,2753.249
1666940628869,43.4,null,2753.75
1666940629369,43.8,null,2754.25
1666940629869,44.2,null,2754.75
1666940630370,44.9,null,2755.251
1666940630870,43.4,null,2755.751
1666940631370,44.2,null,2756.251
1666940631870,44.6,null,2756.751
1666940632370,44.2,null,2757.251
1666940632871,43.0,null,2757.752
1666940633372,45.3,null,2758.253
1666940633872,44.2,null,2758.753
1666940634372,44.6,null,2759.253
1666940634872,44.2,null,2759.753
1666940635372,44.6,null,2760.253
1666940635873,43.0,null,2760.754
1666940636373,44.2,null,2761.254
1666940636874,44.6,null,2761.755
1666940637374,44.2,null,2762.255
1666940637875,43.8,null,2762.756
1666940638375,44.9,null,2763.256
1666940638875,43.8,null,2763.756
1666940639375,44.2,null,2764.256
1666940640376,43.8,null,2765.257
1666940640876,44.6,null,2765.757
1666940641377,44.6,null,2766.258
1666940641877,43.4,null,2766.758
1666940642378,44.6,null,2767.259
1666940642878,44.2,null,2767.759
1666940643380,44.6,null,2768.261
1666940643880,44.9,null,2768.761
1666940644380,44.6,null,2769.261
1666940644881,44.6,null,2769.762
1666940645381,44.6,null,2770.262
1666940645881,43.4,null,2770.762
1666940646382,44.2,null,2771.263
1666940646882,44.6,null,2771.763
1666940647382,44.6,null,2772.263
1666940647882,43.4,null,2772.763
1666940648383,45.3,null,2773.264
1666940648883,44.9,null,2773.764
1666940649383,43.8,null,2774.264
1666940650384,44.9,null,2775.265
1666940650884,43.8,null,2775.765
1666940651384,43.8,null,2776.265
1666940651884,44.2,null,2776.765
1666940652385,44.2,null,2777.266
1666940652885,44.6,null,2777.766
1666940653385,45.3,null,2778.266
1666940653886,43.4,null,2778.767
1666940654386,43.8,null,2779.267
1666940654886,44.6,null,2779.767
1666940655386,43.4,null,2780.267
1666940655887,44.2,null,2780.768
1666940656387,44.6,null,2781.268
1666940656887,43.4,null,2781.768
1666940657387,44.2,null,2782.268
1666940657887,43.4,null,2782.768
1666940658388,44.6,null,2783.269
1666940658888,44.9,null,2783.769
1666940659388,43.8,null,2784.269
1666940659888,44.2,null,2784.769
1666940660389,44.9,null,2785.27
1666940660889,43.0,null,2785.77
1666940661389,43.4,null,2786.27
1666940661889,44.6,null,2786.77
1666940662390,43.8,null,2787.271
1666940662890,43.8,null,2787.771
1666940663390,44.2,null,2788.271
1666940663890,44.6,null,2788.771
1666940664391,44.2,null,2789.272
1666940664891,43.8,null,2789.772
1666940665392,43.4,null,2790.273
1666940666393,44.2,null,2791.274
1666940666893,44.2,null,2791.774
1666940667395,43.0,null,2792.276
1666940668394,44.9,null,2793.275
1666940668894,43.8,null,2793.775
1666940669394,44.2,null,2794.275
1666940669894,44.2,null,2794.775
1666940670395,44.6,null,2795.276
1666940670895,44.6,null,2795.776
1666940671396,43.8,null,2796.277
1666940671896,43.4,null,2796.777
1666940672396,44.2,null,2797.277
1666940672897,43.8,null,2797.778
1666940673397,45.3,null,2798.278
1666940673897,44.6,null,2798.778
1666940674398,43.8,null,2799.279
1666940674898,44.6,null,2799.779
1666940675398,43.8,null,2800.279
1666940675898,44.2,null,2800.779
1666940676399,43.0,null,2801.28
1666940676899,44.6,null,2801.78
1666940677399,44.2,null,2802.28
1666940677899,43.4,null,2802.78
1666940678400,44.2,null,2803.281
1666940678900,44.6,null,2803.781
1666940679400,43.4,null,2804.281
1666940679901,44.6,null,2804.782
1666940680402,44.6,null,2805.283
1666940680902,44.2,null,2805.783
1666940681402,43.8,null,2806.283
1666940681903,43.8,null,2806.784
1666940682403,43.4,null,2807.284
1666940682903,43.4,null,2807.784
1666940683403,43.8,null,2808.284
1666940683904,43.8,null,2808.785
1666940684404,44.9,null,2809.285
1666940684904,43.8,null,2809.785
1666940685404,44.2,null,2810.285
1666940685906,44.9,null,2810.787
1666940686406,44.9,null,2811.287
1666940686906,44.6,null,2811.787
1666940687406,44.2,null,2812.287
1666940687906,43.8,null,2812.787
1666940688406,43.8,null,2813.287
1666940688907,44.9,null,2813.788
1666940689407,43.8,null,2814.288
1666940689907,44.2,null,2814.788
1666940690407,43.0,null,2815.288
1666940690908,44.6,null,2815.789
1666940691408,43.4,null,2816.289
1666940691908,43.4,null,2816.789
1666940692409,43.8,null,2817.29
1666940692909,44.2,null,2817.79
1666940693409,44.2,null,2818.29
1666940693909,45.3,null,2818.79
1666940694410,44.2,null,2819.291
1666940694910,44.2,null,2819.791
1666940695410,44.2,null,2820.291
1666940695911,43.0,null,2820.792
1666940696411,44.6,null,2821.292
1666940696911,43.4,null,2821.792
1666940697411,43.8,null,2822.292
1666940697911,43.4,null,2822.792
1666940698412,44.2,null,2823.293
1666940698912,44.6,null,2823.793
1666940699413,43.4,null,2824.294
1666940699913,43.4,null,2824.794
1666940700414,43.4,null,2825.295
1666940700914,43.0,null,2825.795
1666940701414,43.4,null,2826.295
1666940701915,43.4,null,2826.796
1666940702915,43.4,null,2827.796
1666940703415,44.2,null,2828.296
1666940703915,44.2,null,2828.796
1666940704416,43.8,null,2829.297
1666940704916,43.4,null,2829.797
1666940705416,43.4,null,2830.297
1666940705916,44.2,null,2830.797
1666940706417,43.8,null,2831.298
1666940706917,44.9,null,2831.798
1666940707417,44.2,null,2832.298
1666940707917,43.0,null,2832.798
1666940708418,43.8,null,2833.299
1666940708918,43.4,null,2833.799
1666940709418,43.8,null,2834.299
1666940709919,43.8,null,2834.8
1666940710419,43.0,null,2835.3
1666940710919,43.4,null,2835.8
1666940711419,43.4,null,2836.3
1666940711922,44.9,null,2836.803
1666940712920,43.4,null,2837.801
1666940713420,44.9,null,2838.301
1666940713920,44.6,null,2838.801
1666940714421,43.8,null,2839.302
1666940714922,43.8,null,2839.803
1666940715422,43.8,null,2840.303
1666940715922,44.6,null,2840.803
1666940716423,44.2,null,2841.304
1666940716923,44.9,null,2841.804
1666940717423,44.2,null,2842.304
1666940717923,44.6,null,2842.804
1666940718424,44.6,null,2843.305
1666940718924,44.9,null,2843.805
1666940719424,44.6,null,2844.305
1666940719924,43.8,null,2844.805
1666940720425,44.2,null,2845.306
1666940720925,43.8,null,2845.806
1666940721425,43.8,null,2846.306
1666940721925,44.6,null,2846.806
1666940722426,43.8,null,2847.307
1666940722926,44.2,null,2847.807
1666940723426,44.2,null,2848.307
1666940723927,44.6,null,2848.808
1666940724427,43.4,null,2849.308
1666940724927,44.9,null,2849.808
1666940725427,43.8,null,2850.308
1666940725928,44.6,null,2850.809
1666940726428,43.0,null,2851.309
1666940726928,43.8,null,2851.809
1666940727428,44.6,null,2852.309
1666940727928,43.0,null,2852.809
1666940728429,44.9,null,2853.31
1666940728929,43.4,null,2853.81
1666940729429,44.6,null,2854.31
1666940729929,44.6,null,2854.81
1666940730430,44.6,null,2855.311
1666940730930,43.8,null,2855.811
1666940731430,43.4,null,2856.311
1666940731930,44.2,null,2856.811
1666940732432,44.2,null,2857.313
1666940733431,43.8,null,2858.312
1666940733931,44.6,null,2858.812
1666940734432,44.2,null,2859.313
1666940734932,43.8,null,2859.813
1666940735432,43.0,null,2860.313
1666940735934,43.4,null,2860.815
1666940736434,44.2,null,2861.315
1666940736934,43.8,null,2861.815
1666940737434,44.2,null,2862.315
1666940737935,43.0,null,2862.816
1666940738435,44.2,null,2863.316
1666940738935,44.2,null,2863.816
1666940739435,43.4,null,2864.316
1666940739936,43.8,null,2864.817
1666940740437,44.2,null,2865.318
1666940740937,44.6,null,2865.818
1666940741438,44.2,null,2866.319
1666940741938,43.4,null,2866.819
1666940742438,43.0,null,2867.319
1666940742939,43.0,null,2867.82
1666940743439,44.9,null,2868.32
1666940743939,43.4,null,2868.82
1666940744439,43.4,null,2869.32
1666940744940,43.4,null,2869.821
1666940745440,43.8,null,2870.321
1666940745940,44.2,null,2870.821
1666940746441,43.4,null,2871.322
1666940746942,44.2,null,2871.823
1666940747442,44.2,null,2872.323
1666940747942,44.2,null,2872.823
1666940748442,44.9,null,2873.323
1666940748942,44.6,null,2873.823
1666940749443,43.4,null,2874.324
1666940749943,43.8,null,2874.824
1666940750443,43.8,null,2875.324
1666940750944,43.0,null,2875.825
1666940751444,44.2,null,2876.325
1666940751944,43.4,null,2876.825
1666940752444,43.0,null,2877.325
1666940752945,44.9,null,2877.826
1666940753445,43.8,null,2878.326
1666940753946,43.4,null,2878.827
1666940754446,43.8,null,2879.327
1666940754946,43.4,null,2879.827
1666940755446,44.2,null,2880.327
1666940755946,43.0,null,2880.827
1666940756447,43.0,null,2881.328
1666940756947,44.2,null,2881.828
1666940757447,43.4,null,2882.328
1666940757947,44.2,null,2882.828
1666940758448,44.2,null,2883.329
1666940759449,44.6,null,2884.33
1666940759949,44.6,null,2884.83
1666940760449,43.0,null,2885.33
1666940760951,44.2,null,2885.832
1666940761453,43.8,null,2886.334
1666940761953,43.4,null,2886.834
1666940762454,44.2,null,2887.335
1666940762954,43.0,null,2887.835
1666940763454,44.6,null,2888.335
1666940763954,44.2,null,2888.835
1666940764454,43.4,null,2889.335
1666940764955,43.4,null,2889.836
1666940765455,43.4,null,2890.336
1666940765956,44.2,null,2890.837
1666940766956,43.4,null,2891.837
1666940767456,44.6,null,2892.337
1666940767956,43.0,null,2892.837
1666940768457,43.8,null,2893.338
1666940768957,43.8,null,2893.838
1666940769458,43.0,null,2894.339
1666940769958,43.8,null,2894.839
1666940770458,43.8,null,2895.339
1666940770958,43.0,null,2895.839
1666940771458,43.0,null,2896.339
1666940771959,43.0,null,2896.84
1666940772459,43.8,null,2897.34
1666940772960,43.8,null,2897.841
1666940773460,43.4,null,2898.341
1666940773960,43.0,null,2898.841
1666940774461,43.8,null,2899.342
1666940775461,44.6,null,2900.342
1666940775962,43.4,null,2900.843
1666940776962,43.0,null,2901.843
1666940777462,44.6,null,2902.343
1666940777962,43.4,null,2902.843
1666940778463,44.6,null,2903.344
1666940778963,44.6,null,2903.844
1666940779463,43.8,null,2904.344
1666940779964,43.8,null,2904.845
1666940780464,44.2,null,2905.345
1666940780964,43.4,null,2905.845
1666940781464,44.6,null,2906.345
1666940781965,43.8,null,2906.846
1666940782465,43.8,null,2907.346
1666940782966,43.4,null,2907.847
1666940783466,44.6,null,2908.347
1666940783966,43.4,null,2908.847
1666940784466,44.6,null,2909.347
1666940784967,42.6,null,2909.848
1666940785467,44.2,null,2910.348
1666940785967,43.4,null,2910.848
1666940786467,43.4,null,2911.348
1666940786968,43.0,null,2911.849
1666940787468,43.8,null,2912.349
1666940787968,43.0,null,2912.849
1666940788468,44.9,null,2913.349
1666940788969,44.2,null,2913.85
1666940789469,43.0,null,2914.35
1666940789970,43.0,null,2914.851
1666940790970,43.8,null,2915.851
1666940791470,43.4,null,2916.351
1666940791970,43.8,null,2916.851
1666940792470,43.4,null,2917.351
1666940793471,43.8,null,2918.352
1666940793974,43.8,null,2918.855
1666940794976,43.0,null,2919.857
1666940795974,44.2,null,2920.855
1666940796475,43.8,null,2921.356
1666940796975,43.4,null,2921.856
1666940797475,44.2,null,2922.356
1666940797975,44.6,null,2922.856
1666940798476,43.8,null,2923.357
1666940798976,44.2,null,2923.857
1666940799476,44.6,null,2924.357
1666940799977,43.0,null,2924.858
1666940800477,44.6,null,2925.358
1666940800977,44.2,null,2925.858
1666940801477,43.0,null,2926.358
1666940801977,44.2,null,2926.858
1666940802478,44.6,null,2927.359
1666940802980,43.0,null,2927.861
1666940803480,43.8,null,2928.361
1666940803981,44.2,null,2928.862
1666940804481,43.8,null,2929.362
1666940804982,43.0,null,2929.863
1666940805482,43.4,null,2930.363
1666940805982,43.4,null,2930.863
1666940806482,43.4,null,2931.363
1666940806982,44.2,null,2931.863
1666940807483,43.0,null,2932.364
1666940807983,43.8,null,2932.864
1666940808483,43.8,null,2933.364
1666940808983,43.8,null,2933.864
1666940809484,44.2,null,2934.365
1666940809984,43.4,null,2934.865
1666940810985,43.8,null,2935.866
1666940811485,43.8,null,2936.366
1666940811985,44.2,null,2936.866
1666940812485,43.0,null,2937.366
1666940812986,43.4,null,2937.867
1666940813486,43.8,null,2938.367
1666940813986,44.2,null,2938.867
1666940814487,43.0,null,2939.368
1666940814988,43.0,null,2939.869
1666940815488,43.0,null,2940.369
1666940815988,44.2,null,2940.869
1666940816488,43.4,null,2941.369
1666940816990,43.4,null,2941.871
1666940817990,43.0,null,2942.871
1666940818490,43.8,null,2943.371
1666940818990,43.8,null,2943.871
1666940819491,44.6,null,2944.372
1666940819991,44.6,null,2944.872
1666940820491,43.0,null,2945.372
1666940820991,43.4,null,2945.872
1666940821492,44.2,null,2946.373
1666940821992,43.8,null,2946.873
1666940822492,43.4,null,2947.373
1666940822992,44.2,null,2947.873
1666940823493,44.6,null,2948.374
1666940823993,43.0,null,2948.874
1666940824493,44.6,null,2949.374
1666940824993,44.2,null,2949.874
1666940825494,43.8,null,2950.375
1666940825994,43.4,null,2950.875
1666940826494,43.4,null,2951.375
1666940827495,43.8,null,2952.376
1666940827995,43.8,null,2952.876
1666940828495,43.4,null,2953.376
1666940828995,43.0,null,2953.876
1666940829496,43.4,null,2954.377
1666940829996,43.4,null,2954.877
1666940830496,44.6,null,2955.377
1666940830997,43.0,null,2955.878
1666940831497,43.8,null,2956.378
1666940831998,43.0,null,2956.879
1666940832499,44.2,null,2957.38
1666940833498,43.8,null,2958.379
1666940833998,43.4,null,2958.879
1666940834498,43.4,null,2959.379
1666940834999,43.0,null,2959.88
1666940835499,43.0,null,2960.38
1666940836000,43.8,null,2960.881
1666940836500,43.4,null,2961.381
1666940837000,43.0,null,2961.881
1666940837500,43.8,null,2962.381
1666940838001,44.9,null,2962.882
1666940838501,44.6,null,2963.382
1666940839002,43.4,null,2963.883
1666940839502,43.0,null,2964.383
1666940840002,43.8,null,2964.883
1666940840502,43.4,null,2965.383
1666940841003,43.4,null,2965.884
1666940841503,43.4,null,2966.384
1666940842003,43.4,null,2966.884
1666940842504,44.2,null,2967.385
1666940843004,44.6,null,2967.885
1666940843504,44.6,null,2968.385
1666940844005,43.8,null,2968.886
1666940844505,43.0,null,2969.386
1666940845005,44.2,null,2969.886
1666940845506,43.4,null,2970.387
1666940846006,44.2,null,2970.887
1666940846506,44.2,null,2971.387
1666940847006,44.2,null,2971.887
1666940847507,44.6,null,2972.388
1666940848007,43.4,null,2972.888
1666940848507,44.2,null,2973.388
1666940849007,43.4,null,2973.888
1666940849508,44.6,null,2974.389
1666940850008,43.8,null,2974.889
1666940850508,43.8,null,2975.389
1666940851008,43.4,null,2975.889
1666940851509,43.4,null,2976.39
1666940852009,43.4,null,2976.89
1666940852509,44.9,null,2977.39
1666940853010,44.2,null,2977.891
1666940853510,44.2,null,2978.391
1666940854010,43.8,null,2978.891
1666940854510,43.8,null,2979.391
1666940855010,44.2,null,2979.891
1666940855511,43.8,null,2980.392
1666940856011,43.0,null,2980.892
1666940856511,44.2,null,2981.392
1666940857011,43.8,null,2981.892
1666940857511,44.2,null,2982.392
1666940858012,45.3,null,2982.893
1666940858512,44.6,null,2983.393
1666940859012,44.6,null,2983.893
1666940859512,44.2,null,2984.393
1666940860013,43.4,null,2984.894
1666940860513,44.2,null,2985.394
1666940861014,44.6,null,2985.895
1666940861514,43.8,null,2986.395
1666940862014,43.0,null,2986.895
1666940862514,44.2,null,2987.395
1666940863014,44.2,null,2987.895
1666940863514,43.8,null,2988.395
1666940864015,44.6,null,2988.896
1666940864515,43.8,null,2989.396
1666940865016,43.4,null,2989.897
1666940865516,43.0,null,2990.397
1666940866016,43.8,null,2990.897
1666940866517,44.6,null,2991.398
1666940867017,42.6,null,2991.898
1666940867518,43.0,null,2992.399
1666940868021,44.6,null,2992.902
1666940868524,43.8,null,2993.405
1666940869024,44.2,null,2993.905
1666940869524,43.4,null,2994.405
1666940870024,43.8,null,2994.905
1666940870525,43.4,null,2995.406
1666940871025,43.4,null,2995.906
1666940871526,43.4,null,2996.407
1666940872026,44.2,null,2996.907
1666940872527,43.8,null,2997.408
1666940873027,44.6,null,2997.908
1666940873528,45.3,null,2998.409
1666940874028,43.8,null,2998.909
1666940874529,43.8,null,2999.41
1666940875029,42.6,null,2999.91
1666940875529,44.2,null,3000.41
1666940876029,43.8,null,3000.91
1666940876529,43.4,null,3001.41
1666940877030,43.8,null,3001.911
1666940877530,44.6,null,3002.411
1666940878030,42.6,null,3002.911
1666940878530,44.9,null,3003.411
1666940879030,44.6,null,3003.911
1666940879530,43.8,null,3004.411
1666940880031,44.2,null,3004.912
1666940880531,43.4,null,3005.412
1666940881031,43.0,null,3005.912
1666940881531,43.4,null,3006.412
1666940882032,44.2,null,3006.913
1666940882532,43.4,null,3007.413
1666940883032,43.4,null,3007.913
1666940883532,43.4,null,3008.413
1666940884032,43.8,null,3008.913
1666940884532,44.2,null,3009.413
1666940885033,44.2,null,3009.914
1666940885533,44.6,null,3010.414
