RecordTime,CPUÎÂ¶È(¶È),extra,SimpleTime
1669279627759,51.9,null,1944.283
1669279628259,52.7,null,1944.783
1669279629260,51.5,null,1945.784
1669279629760,51.2,null,1946.284
1669279630261,54.3,null,1946.785
1669279630761,55.0,null,1947.285
1669279631264,53.5,null,1947.788
1669279632262,53.5,null,1948.786
1669279632762,51.9,null,1949.286
1669279633262,52.3,null,1949.786
1669279633763,52.3,null,1950.287
1669279634264,52.3,null,1950.788
1669279634764,52.7,null,1951.288
1669279635266,53.9,null,1951.79
1669279635767,55.0,null,1952.291
1669279636268,55.4,null,1952.792
1669279637267,51.9,null,1953.791
1669279637768,52.3,null,1954.292
1669279638274,51.5,null,1954.798
1669279639269,51.5,null,1955.793
1669279639770,51.5,null,1956.294
1669279640271,54.6,null,1956.795
1669279640772,55.8,null,1957.296
1669279641773,53.5,null,1958.297
1669279642274,52.7,null,1958.798
1669279642775,51.5,null,1959.299
1669279643277,51.9,null,1959.801
1669279644276,51.2,null,1960.8
1669279644776,51.9,null,1961.3
1669279645277,52.7,null,1961.801
1669279645781,52.7,null,1962.305
1669279646778,51.5,null,1963.302
1669279647283,51.9,null,1963.807
1669279648282,51.2,null,1964.806
1669279648782,51.5,null,1965.306
1669279649282,51.9,null,1965.806
1669279649782,51.5,null,1966.306
1669279650283,53.9,null,1966.807
1669279650783,55.4,null,1967.307
1669279651284,54.3,null,1967.808
1669279652285,52.7,null,1968.809
1669279652786,53.1,null,1969.31
1669279653288,51.9,null,1969.812
1669279654288,53.5,null,1970.812
1669279654788,51.9,null,1971.312
1669279655288,53.1,null,1971.812
1669279655790,51.9,null,1972.314
1669279656290,51.9,null,1972.814
1669279656790,51.9,null,1973.314
1669279657291,51.9,null,1973.815
1669279657794,52.3,null,1974.318
1669279658294,51.2,null,1974.818
1669279659295,51.5,null,1975.819
1669279659795,51.9,null,1976.319
1669279660296,52.3,null,1976.82
1669279660796,53.1,null,1977.32
1669279661296,52.3,null,1977.82
1669279661797,52.7,null,1978.321
1669279662298,51.9,null,1978.822
1669279662799,51.9,null,1979.323
1669279663300,51.5,null,1979.824
1669279663800,51.5,null,1980.324
1669279664304,51.9,null,1980.828
1669279664806,51.9,null,1981.33
1669279665306,54.3,null,1981.83
1669279665806,55.4,null,1982.33
1669279666307,53.9,null,1982.831
1669279666808,52.7,null,1983.332
1669279667309,53.1,null,1983.833
1669279667809,51.2,null,1984.333
1669279668310,51.9,null,1984.834
1669279668811,51.9,null,1985.335
1669279669314,52.7,null,1985.838
1669279670317,53.9,null,1986.841
1669279671315,53.5,null,1987.839
1669279671816,53.1,null,1988.34
1669279672317,52.7,null,1988.841
1669279672819,52.7,null,1989.343
1669279673319,53.1,null,1989.843
1669279673820,51.9,null,1990.344
1669279674320,52.7,null,1990.844
1669279674821,53.1,null,1991.345
1669279675323,53.9,null,1991.847
1669279675823,54.6,null,1992.347
1669279676822,53.1,null,1993.346
1669279677322,53.1,null,1993.846
1669279677822,52.7,null,1994.346
1669279678322,52.7,null,1994.846
1669279678823,52.3,null,1995.347
1669279679323,52.7,null,1995.847
1669279679823,51.9,null,1996.347
1669279680323,55.4,null,1996.847
1669279680824,55.4,null,1997.348
1669279681327,55.0,null,1997.851
1669279682326,54.3,null,1998.85
1669279682826,52.3,null,1999.35
1669279683327,52.3,null,1999.851
1669279683828,52.3,null,2000.352
1669279684328,51.9,null,2000.852
1669279684828,54.3,null,2001.352
1669279685328,54.6,null,2001.852
1669279685829,56.2,null,2002.353
1669279686332,54.3,null,2002.856
1669279687329,53.1,null,2003.853
1669279687832,52.3,null,2004.356
1669279688333,53.1,null,2004.857
1669279688833,52.3,null,2005.357
1669279689333,52.3,null,2005.857
1669279689834,53.1,null,2006.358
1669279690335,53.9,null,2006.859
1669279691334,54.3,null,2007.858
1669279691836,53.1,null,2008.36
1669279692336,53.9,null,2008.86
1669279692837,52.7,null,2009.361
1669279693337,52.7,null,2009.861
1669279694338,51.5,null,2010.862
1669279694838,52.3,null,2011.362
1669279695838,55.8,null,2012.362
1669279696338,54.6,null,2012.862
1669279696838,55.0,null,2013.362
1669279697340,53.1,null,2013.864
1669279698340,53.1,null,2014.864
1669279698840,53.9,null,2015.364
1669279699341,53.9,null,2015.865
1669279699843,52.7,null,2016.367
1669279700842,52.7,null,2017.366
1669279701343,53.1,null,2017.867
1669279701843,52.7,null,2018.367
1669279702343,53.1,null,2018.867
1669279702843,52.7,null,2019.367
1669279703343,52.7,null,2019.867
1669279703843,53.1,null,2020.367
1669279704345,51.2,null,2020.869
1669279704845,53.5,null,2021.369
1669279705345,54.3,null,2021.869
1669279705846,52.3,null,2022.37
1669279706346,53.1,null,2022.87
1669279706847,51.9,null,2023.371
1669279707347,52.3,null,2023.871
1669279707847,52.3,null,2024.371
1669279708348,52.7,null,2024.872
1669279708848,51.9,null,2025.372
1669279709349,50.8,null,2025.873
1669279710349,52.7,null,2026.873
1669279710849,53.1,null,2027.373
1669279711349,51.5,null,2027.873
1669279711849,51.9,null,2028.373
1669279712350,51.2,null,2028.874
1669279713351,52.3,null,2029.875
1669279713851,51.9,null,2030.375
1669279714353,51.9,null,2030.877
1669279714853,53.1,null,2031.377
1669279715354,55.0,null,2031.878
1669279715854,55.0,null,2032.378
1669279716355,55.0,null,2032.879
1669279716855,53.1,null,2033.379
1669279717358,53.9,null,2033.882
1669279717859,53.1,null,2034.383
1669279718861,53.5,null,2035.385
1669279719858,51.9,null,2036.382
1669279720359,55.0,null,2036.883
1669279720861,53.1,null,2037.385
1669279721362,52.7,null,2037.886
1669279721862,52.3,null,2038.386
1669279722362,53.1,null,2038.886
1669279722862,51.9,null,2039.386
1669279723363,52.7,null,2039.887
1669279723863,51.5,null,2040.387
1669279724364,51.5,null,2040.888
1669279725364,53.5,null,2041.888
1669279725864,55.0,null,2042.388
1669279726365,54.6,null,2042.889
1669279726867,54.3,null,2043.391
1669279727866,52.3,null,2044.39
1669279728367,52.7,null,2044.891
1669279728867,52.3,null,2045.391
1669279729373,52.3,null,2045.897
1669279729874,53.5,null,2046.398
1669279730374,54.3,null,2046.898
1669279730874,55.4,null,2047.398
1669279731375,55.0,null,2047.899
1669279731875,54.3,null,2048.399
1669279732375,54.3,null,2048.899
1669279732876,53.1,null,2049.4
1669279733376,52.3,null,2049.9
1669279733876,52.7,null,2050.4
1669279734377,51.9,null,2050.901
1669279734878,53.9,null,2051.402
1669279735378,54.6,null,2051.902
1669279735878,56.2,null,2052.402
1669279736379,54.3,null,2052.903
1669279736879,53.9,null,2053.403
1669279737379,52.7,null,2053.903
1669279737880,53.1,null,2054.404
1669279738381,53.5,null,2054.905
1669279738883,52.3,null,2055.407
1669279739883,53.5,null,2056.407
1669279740383,52.7,null,2056.907
1669279740885,54.6,null,2057.409
1669279741385,52.7,null,2057.909
1669279742385,51.5,null,2058.909
1669279742885,52.3,null,2059.409
1669279743886,51.9,null,2060.41
1669279744386,51.5,null,2060.91
1669279744886,51.5,null,2061.41
1669279745386,51.9,null,2061.91
1669279745887,53.9,null,2062.411
1669279746393,53.5,null,2062.917
1669279746893,52.7,null,2063.417
1669279747394,52.7,null,2063.918
1669279748896,51.9,null,2065.42
1669279749396,51.5,null,2065.92
1669279749896,51.9,null,2066.42
1669279750400,53.5,null,2066.924
1669279751399,56.2,null,2067.923
1669279751899,53.5,null,2068.423
1669279752401,52.7,null,2068.925
1669279752901,53.5,null,2069.425
1669279753401,53.1,null,2069.925
1669279753901,51.9,null,2070.425
1669279754402,52.7,null,2070.926
1669279754902,52.3,null,2071.426
1669279755906,55.4,null,2072.43
1669279756906,57.0,null,2073.43
1669279757407,54.6,null,2073.931
1669279758406,53.5,null,2074.93
1669279758907,52.7,null,2075.431
1669279759407,53.5,null,2075.931
1669279759907,52.3,null,2076.431
1669279760407,53.9,null,2076.931
1669279760907,53.1,null,2077.431
1669279761408,53.1,null,2077.932
1669279761913,53.1,null,2078.437
1669279762909,52.7,null,2079.433
1669279763410,52.7,null,2079.934
1669279763910,51.9,null,2080.434
1669279764410,52.3,null,2080.934
1669279764911,53.5,null,2081.435
1669279765412,53.1,null,2081.936
1669279765913,54.3,null,2082.437
1669279766414,53.5,null,2082.938
1669279766914,53.5,null,2083.438
1669279767414,52.3,null,2083.938
1669279767915,53.1,null,2084.439
1669279768415,51.9,null,2084.939
1669279769417,53.1,null,2085.941
1669279770418,53.1,null,2086.942
1669279771422,54.3,null,2087.946
1669279772418,52.7,null,2088.942
1669279773419,52.7,null,2089.943
1669279773920,51.2,null,2090.444
1669279774920,51.2,null,2091.444
1669279775420,52.7,null,2091.944
1669279775921,54.3,null,2092.445
1669279776422,55.0,null,2092.946
1669279776923,53.1,null,2093.447
1669279777922,52.7,null,2094.446
1669279778422,52.7,null,2094.946
1669279778923,52.7,null,2095.447
1669279779423,51.5,null,2095.947
1669279779923,52.7,null,2096.447
1669279780423,52.7,null,2096.947
1669279780924,54.3,null,2097.448
1669279781424,55.4,null,2097.948
1669279781925,54.6,null,2098.449
1669279782426,53.9,null,2098.95
1669279782926,52.7,null,2099.45
1669279783426,53.1,null,2099.95
1669279783926,54.3,null,2100.45
1669279784427,53.5,null,2100.951
1669279784927,52.7,null,2101.451
1669279785429,52.7,null,2101.953
1669279785930,53.1,null,2102.454
1669279786431,52.7,null,2102.955
1669279786931,53.1,null,2103.455
1669279787431,52.7,null,2103.955
1669279787935,53.1,null,2104.459
1669279788435,52.3,null,2104.959
1669279788935,52.7,null,2105.459
1669279789436,51.9,null,2105.96
1669279789943,53.5,null,2106.467
1669279790942,53.1,null,2107.466
1669279791442,54.6,null,2107.966
1669279791944,52.3,null,2108.468
1669279793943,53.1,null,2110.467
1669279794444,52.7,null,2110.968
1669279794945,53.9,null,2111.469
1669279795946,53.5,null,2112.47
1669279796446,56.6,null,2112.97
1669279796946,57.0,null,2113.47
1669279797447,55.4,null,2113.971
1669279797947,53.5,null,2114.471
1669279798447,53.9,null,2114.971
1669279798951,53.9,null,2115.475
1669279799951,52.7,null,2116.475
1669279800452,53.9,null,2116.976
1669279800954,52.7,null,2117.478
1669279801953,56.2,null,2118.477
1669279802454,55.4,null,2118.978
1669279802955,54.3,null,2119.479
1669279803455,53.9,null,2119.979
1669279803957,52.3,null,2120.481
1669279804956,53.5,null,2121.48
1669279805957,53.5,null,2122.481
1669279806457,55.8,null,2122.981
1669279806957,56.6,null,2123.481
1669279807466,55.0,null,2123.99
1669279808465,53.9,null,2124.989
1669279808966,53.9,null,2125.49
1669279809466,53.9,null,2125.99
1669279809966,54.3,null,2126.49
1669279810466,52.7,null,2126.99
1669279810967,53.5,null,2127.491
1669279811467,54.3,null,2127.991
1669279811967,53.1,null,2128.491
1669279812467,53.9,null,2128.991
1669279812967,52.7,null,2129.491
1669279813468,53.5,null,2129.992
1669279813968,53.1,null,2130.492
1669279814470,53.5,null,2130.994
1669279814973,53.5,null,2131.497
1669279815473,52.7,null,2131.997
1669279815974,53.5,null,2132.498
1669279816474,53.1,null,2132.998
1669279816974,53.1,null,2133.498
1669279817475,52.7,null,2133.999
1669279817975,53.5,null,2134.499
1669279818476,51.9,null,2135.0
1669279818976,53.1,null,2135.5
1669279819476,53.5,null,2136.0
1669279820977,52.7,null,2137.501
1669279821477,55.4,null,2138.001
1669279821977,55.0,null,2138.501
1669279822477,54.6,null,2139.001
1669279822979,52.7,null,2139.503
1669279823979,53.1,null,2140.503
1669279824481,52.7,null,2141.005
1669279825480,53.1,null,2142.004
1669279825982,53.5,null,2142.506
1669279826483,53.9,null,2143.007
1669279826983,53.1,null,2143.507
1669279827483,53.9,null,2144.007
1669279827983,53.5,null,2144.507
1669279828483,52.7,null,2145.007
1669279828984,53.9,null,2145.508
1669279829485,53.5,null,2146.009
1669279829989,53.1,null,2146.513
1669279830489,51.9,null,2147.013
1669279830989,53.5,null,2147.513
1669279831490,52.3,null,2148.014
1669279831991,53.1,null,2148.515
1669279832492,52.3,null,2149.016
1669279832992,51.9,null,2149.516
1669279833492,53.5,null,2150.016
1669279833993,53.1,null,2150.517
1669279834496,52.7,null,2151.02
1669279835494,53.1,null,2152.018
1669279835995,53.1,null,2152.519
1669279836495,52.7,null,2153.019
1669279836995,56.2,null,2153.519
1669279837495,56.2,null,2154.019
1669279837997,53.5,null,2154.521
1669279838497,54.3,null,2155.021
1669279838997,52.7,null,2155.521
1669279839497,52.7,null,2156.021
1669279839999,54.3,null,2156.523
1669279840500,53.1,null,2157.024
1669279841000,53.5,null,2157.524
1669279841500,54.3,null,2158.024
1669279842000,56.2,null,2158.524
1669279842501,55.8,null,2159.025
1669279843001,53.9,null,2159.525
1669279843502,53.9,null,2160.026
1669279844002,54.6,null,2160.526
1669279844502,52.7,null,2161.026
1669279845002,52.7,null,2161.526
1669279845503,53.5,null,2162.027
1669279846003,53.5,null,2162.527
1669279846503,53.5,null,2163.027
1669279847505,55.4,null,2164.029
1669279848006,54.3,null,2164.53
1669279848509,55.0,null,2165.033
1669279849506,53.9,null,2166.03
1669279850007,53.9,null,2166.531
1669279850507,52.7,null,2167.031
1669279851007,52.7,null,2167.531
1669279851508,56.2,null,2168.032
1669279852008,56.6,null,2168.532
1669279852511,57.0,null,2169.035
1669279853509,53.9,null,2170.033
1669279854010,54.6,null,2170.534
1669279854510,53.9,null,2171.034
1669279855013,53.5,null,2171.537
1669279855514,53.5,null,2172.038
1669279856014,53.1,null,2172.538
1669279856515,53.5,null,2173.039
1669279857015,55.8,null,2173.539
1669279857515,55.8,null,2174.039
1669279858017,54.6,null,2174.541
1669279859017,54.3,null,2175.541
1669279860018,53.9,null,2176.542
1669279860518,52.7,null,2177.042
1669279861019,53.1,null,2177.543
1669279861519,54.3,null,2178.043
1669279862019,53.9,null,2178.543
1669279862520,53.1,null,2179.044
1669279863020,53.5,null,2179.544
1669279863521,53.9,null,2180.045
1669279864021,52.3,null,2180.545
1669279864522,53.1,null,2181.046
1669279865522,53.1,null,2182.046
1669279866022,52.7,null,2182.546
1669279866523,52.7,null,2183.047
1669279867023,56.2,null,2183.547
1669279867523,57.0,null,2184.047
1669279868023,54.3,null,2184.547
1669279868526,54.3,null,2185.05
1669279869027,53.1,null,2185.551
1669279869527,54.3,null,2186.051
1669279870027,53.5,null,2186.551
1669279870527,53.1,null,2187.051
1669279871028,53.9,null,2187.552
1669279871528,54.3,null,2188.052
1669279872028,56.2,null,2188.552
1669279872528,57.0,null,2189.052
1669279873028,55.0,null,2189.552
1669279873528,55.0,null,2190.052
1669279874029,54.3,null,2190.553
1669279874529,53.5,null,2191.053
1669279875029,53.5,null,2191.553
1669279875530,54.3,null,2192.054
1669279876030,53.9,null,2192.554
1669279876533,54.6,null,2193.057
1669279877034,56.2,null,2193.558
1669279877534,57.4,null,2194.058
1669279878034,53.5,null,2194.558
1669279878534,55.0,null,2195.058
1669279879034,53.9,null,2195.558
1669279879535,53.5,null,2196.059
1669279880035,53.9,null,2196.559
1669279880535,53.5,null,2197.059
1669279881036,53.5,null,2197.56
1669279881538,54.3,null,2198.062
1669279882039,56.2,null,2198.563
1669279882542,55.4,null,2199.066
1669279883042,54.3,null,2199.566
1669279883543,54.3,null,2200.067
1669279884046,53.5,null,2200.57
1669279884546,53.1,null,2201.07
1669279885046,53.9,null,2201.57
1669279885548,53.5,null,2202.072
1669279886547,54.6,null,2203.071
1669279887048,55.4,null,2203.572
1669279888048,54.3,null,2204.572
1669279888550,53.5,null,2205.074
1669279889050,53.5,null,2205.574
1669279889550,53.5,null,2206.074
1669279890050,52.3,null,2206.574
1669279890551,53.5,null,2207.075
1669279891053,53.9,null,2207.577
1669279892052,54.3,null,2208.576
1669279892554,53.5,null,2209.078
1669279893055,53.1,null,2209.579
1669279893556,53.5,null,2210.08
1669279894057,52.7,null,2210.581
1669279894557,53.1,null,2211.081
1669279895057,52.3,null,2211.581
1669279895557,53.9,null,2212.081
1669279896058,53.1,null,2212.582
1669279897058,54.3,null,2213.582
1669279897558,56.2,null,2214.082
1669279898058,54.6,null,2214.582
1669279898559,54.3,null,2215.083
1669279899059,53.5,null,2215.583
1669279899559,53.5,null,2216.083
1669279900059,52.3,null,2216.583
1669279900560,52.7,null,2217.084
1669279901560,52.7,null,2218.084
1669279902061,55.0,null,2218.585
1669279902561,55.0,null,2219.085
1669279903064,54.6,null,2219.588
1669279904065,54.6,null,2220.589
1669279904565,54.3,null,2221.089
1669279905065,53.5,null,2221.589
1669279905565,53.1,null,2222.089
1669279906065,53.5,null,2222.589
1669279906566,53.1,null,2223.09
1669279907067,52.3,null,2223.591
1669279908067,54.3,null,2224.591
1669279908567,54.6,null,2225.091
1669279909067,53.9,null,2225.591
1669279909567,53.5,null,2226.091
1669279910068,53.5,null,2226.592
1669279910568,53.1,null,2227.092
1669279911069,54.3,null,2227.593
1669279911569,53.1,null,2228.093
1669279912069,53.5,null,2228.593
1669279912569,55.0,null,2229.093
1669279913075,55.8,null,2229.599
1669279914075,53.9,null,2230.599
1669279914575,54.3,null,2231.099
1669279915075,54.3,null,2231.599
1669279915575,53.1,null,2232.099
1669279916076,53.9,null,2232.6
1669279916576,53.1,null,2233.1
1669279917077,53.5,null,2233.601
1669279917578,55.8,null,2234.102
1669279918079,54.6,null,2234.603
1669279919079,53.5,null,2235.603
1669279919581,52.7,null,2236.105
1669279920579,53.5,null,2237.103
1669279921080,53.1,null,2237.604
1669279921580,53.5,null,2238.104
1669279922080,53.1,null,2238.604
1669279922581,53.9,null,2239.105
1669279923581,52.7,null,2240.105
1669279924081,53.1,null,2240.605
1669279924581,53.9,null,2241.105
1669279925082,51.9,null,2241.606
1669279925582,52.7,null,2242.106
1669279926082,53.1,null,2242.606
1669279926582,53.1,null,2243.106
1669279927083,51.5,null,2243.607
1669279928083,56.6,null,2244.607
1669279928583,56.6,null,2245.107
1669279930084,53.9,null,2246.608
1669279930587,53.5,null,2247.111
1669279931585,53.5,null,2248.109
1669279932085,53.5,null,2248.609
1669279932585,55.4,null,2249.109
1669279933086,56.6,null,2249.61
1669279933587,55.0,null,2250.111
1669279934588,53.5,null,2251.112
1669279935088,53.5,null,2251.612
1669279935590,53.1,null,2252.114
1669279936093,53.1,null,2252.617
1669279937092,51.9,null,2253.616
1669279937593,55.8,null,2254.117
1669279938093,55.8,null,2254.617
1669279938594,54.3,null,2255.118
1669279939094,54.3,null,2255.618
1669279939594,53.9,null,2256.118
1669279940596,53.9,null,2257.12
1669279941595,53.5,null,2258.119
1669279942095,53.5,null,2258.619
1669279942595,54.3,null,2259.119
1669279943096,57.0,null,2259.62
1669279943596,55.0,null,2260.12
1669279944104,54.3,null,2260.628
1669279945101,53.9,null,2261.625
1669279945601,53.1,null,2262.125
1669279946602,53.1,null,2263.126
1669279947103,53.5,null,2263.627
1669279947603,54.6,null,2264.127
1669279948103,53.5,null,2264.627
1669279948603,53.5,null,2265.127
1669279949104,52.7,null,2265.628
1669279949605,53.1,null,2266.129
1669279950107,53.5,null,2266.631
1669279951105,51.9,null,2267.629
1669279951606,53.5,null,2268.13
1669279952108,53.9,null,2268.632
1669279952611,54.3,null,2269.135
1669279954610,53.9,null,2271.134
1669279955110,53.9,null,2271.634
1669279955610,53.1,null,2272.134
1669279956110,53.9,null,2272.634
1669279957111,53.1,null,2273.635
1669279957612,54.6,null,2274.136
1669279958112,56.6,null,2274.636
1669279958612,54.3,null,2275.136
1669279959112,53.5,null,2275.636
1669279959612,53.9,null,2276.136
1669279960113,53.5,null,2276.637
1669279960614,54.3,null,2277.138
1669279961617,53.1,null,2278.141
1669279962616,53.9,null,2279.14
1669279963116,56.2,null,2279.64
1669279963616,55.4,null,2280.14
1669279964118,55.0,null,2280.642
1669279965121,53.9,null,2281.645
1669279966122,53.5,null,2282.646
1669279966623,53.1,null,2283.147
1669279967123,53.9,null,2283.647
1669279967623,55.0,null,2284.147
1669279968124,56.2,null,2284.648
1669279968624,57.0,null,2285.148
1669279969126,55.0,null,2285.65
1669279970125,53.9,null,2286.649
1669279970625,53.5,null,2287.149
1669279971126,53.5,null,2287.65
1669279971626,53.5,null,2288.15
1669279972126,53.9,null,2288.65
1669279972626,55.0,null,2289.15
1669279973127,53.9,null,2289.651
1669279973628,53.9,null,2290.152
1669279974131,53.9,null,2290.655
1669279975128,53.1,null,2291.652
1669279975631,53.9,null,2292.155
1669279976131,53.9,null,2292.655
1669279977132,52.7,null,2293.656
1669279978132,54.3,null,2294.656
1669279978632,56.2,null,2295.156
1669279979133,54.6,null,2295.657
1669279979633,53.9,null,2296.157
1669279980133,54.3,null,2296.657
1669279980635,53.5,null,2297.159
1669279981135,53.5,null,2297.659
1669279981636,52.3,null,2298.16
1669279982635,53.1,null,2299.159
1669279983135,55.4,null,2299.659
1669279983636,56.2,null,2300.16
1669279984136,55.0,null,2300.66
1669279984636,55.0,null,2301.16
1669279985137,53.9,null,2301.661
1669279985638,53.9,null,2302.162
1669279986139,53.5,null,2302.663
1669279986642,53.5,null,2303.166
1669279987640,53.1,null,2304.164
1669279988640,55.8,null,2305.164
1669279989143,54.6,null,2305.667
1669279990643,53.9,null,2307.167
1669279991143,54.3,null,2307.667
1669279991646,53.1,null,2308.17
1669279992646,53.1,null,2309.17
1669279993145,55.4,null,2309.669
1669279993646,56.6,null,2310.17
1669279994149,55.4,null,2310.673
1669279995147,54.3,null,2311.671
1669279995649,53.1,null,2312.173
1669279996149,53.1,null,2312.673
1669279996652,54.3,null,2313.176
1669279997649,53.5,null,2314.173
1669279998151,56.2,null,2314.675
1669279999156,55.4,null,2315.68
1669279999657,54.3,null,2316.181
1669280000157,54.3,null,2316.681
1669280000657,54.6,null,2317.181
1669280001157,54.3,null,2317.681
1669280001657,54.6,null,2318.181
1669280002158,53.9,null,2318.682
1669280002659,53.1,null,2319.183
1669280003159,53.5,null,2319.683
1669280003659,54.3,null,2320.183
1669280004160,53.5,null,2320.684
1669280004661,53.5,null,2321.185
1669280005661,53.5,null,2322.185
1669280006161,52.3,null,2322.685
1669280006663,52.7,null,2323.187
1669280007663,53.1,null,2324.187
1669280008164,54.6,null,2324.688
1669280009164,55.8,null,2325.688
1669280009664,54.3,null,2326.188
1669280010167,54.6,null,2326.691
1669280011167,53.9,null,2327.691
1669280011667,53.1,null,2328.191
1669280012167,53.9,null,2328.691
1669280012667,53.1,null,2329.191
1669280013168,56.2,null,2329.692
1669280013668,55.0,null,2330.192
1669280014168,55.4,null,2330.692
1669280014668,54.3,null,2331.192
1669280015169,53.5,null,2331.693
1669280015671,54.3,null,2332.195
1669280016673,53.9,null,2333.197
1669280017174,53.5,null,2333.698
1669280017674,53.1,null,2334.198
1669280018174,55.0,null,2334.698
1669280018675,56.2,null,2335.199
1669280019175,55.4,null,2335.699
1669280019675,54.3,null,2336.199
1669280020175,53.5,null,2336.699
1669280020677,53.5,null,2337.201
1669280021178,53.9,null,2337.702
1669280022181,53.1,null,2338.705
1669280023179,55.0,null,2339.703
1669280023680,57.0,null,2340.204
1669280024180,56.2,null,2340.704
1669280024683,55.0,null,2341.207
1669280025183,54.3,null,2341.707
1669280026182,52.7,null,2342.706
1669280026682,54.3,null,2343.206
1669280027186,53.5,null,2343.71
1669280027686,53.5,null,2344.21
1669280028685,55.4,null,2345.209
1669280029185,54.3,null,2345.709
1669280029685,53.1,null,2346.209
1669280030686,54.6,null,2347.21
1669280031187,53.9,null,2347.711
1669280031687,53.1,null,2348.211
1669280032188,53.5,null,2348.712
1669280032689,52.3,null,2349.213
1669280033195,54.3,null,2349.719
1669280033695,56.2,null,2350.219
1669280034195,55.0,null,2350.719
1669280034696,53.9,null,2351.22
1669280035197,53.1,null,2351.721
1669280035697,53.9,null,2352.221
1669280036197,54.3,null,2352.721
1669280036698,53.9,null,2353.222
1669280037198,53.1,null,2353.722
1669280037700,53.5,null,2354.224
1669280038200,54.6,null,2354.724
1669280038701,56.6,null,2355.225
1669280039201,55.8,null,2355.725
1669280039701,54.3,null,2356.225
1669280040203,55.0,null,2356.727
1669280040703,55.4,null,2357.227
1669280041203,53.5,null,2357.727
1669280041703,53.5,null,2358.227
1669280042204,53.5,null,2358.728
1669280042704,53.1,null,2359.228
1669280043705,53.1,null,2360.229
1669280044707,53.5,null,2361.231
1669280045207,53.5,null,2361.731
1669280045707,53.5,null,2362.231
1669280046207,53.9,null,2362.731
1669280046707,53.9,null,2363.231
1669280047208,53.1,null,2363.732
1669280047708,53.9,null,2364.232
1669280048209,52.7,null,2364.733
1669280048709,55.4,null,2365.233
1669280049211,56.2,null,2365.735
1669280050210,53.5,null,2366.734
1669280050710,54.3,null,2367.234
1669280051710,53.5,null,2368.234
1669280052213,52.3,null,2368.737
1669280052714,51.9,null,2369.238
1669280053214,52.7,null,2369.738
1669280053714,54.6,null,2370.238
1669280054216,55.0,null,2370.74
1669280054717,54.3,null,2371.241
1669280055217,53.9,null,2371.741
1669280055717,53.5,null,2372.241
1669280056218,52.7,null,2372.742
1669280056718,53.1,null,2373.242
1669280057218,53.1,null,2373.742
1669280057722,53.1,null,2374.246
1669280058222,53.1,null,2374.746
1669280058722,53.5,null,2375.246
1669280059222,53.5,null,2375.746
1669280059723,53.5,null,2376.247
1669280060223,53.5,null,2376.747
1669280060723,52.7,null,2377.247
1669280061227,52.7,null,2377.751
1669280062225,53.9,null,2378.749
1669280062725,53.5,null,2379.249
1669280063225,52.3,null,2379.749
1669280063725,54.3,null,2380.249
1669280064227,54.3,null,2380.751
1669280065226,53.5,null,2381.75
1669280065727,53.5,null,2382.251
1669280066227,53.5,null,2382.751
1669280066727,53.1,null,2383.251
1669280067228,53.1,null,2383.752
1669280067728,53.1,null,2384.252
1669280068228,52.7,null,2384.752
1669280068728,55.0,null,2385.252
1669280069229,56.2,null,2385.753
1669280069730,54.6,null,2386.254
1669280070234,54.6,null,2386.758
1669280071230,53.5,null,2387.754
1669280071730,53.9,null,2388.254
1669280072232,53.1,null,2388.756
1669280073235,53.5,null,2389.759
1669280073736,55.0,null,2390.26
1669280074737,55.8,null,2391.261
1669280075237,55.4,null,2391.761
1669280075738,54.3,null,2392.262
1669280076238,54.3,null,2392.762
1669280076739,54.3,null,2393.263
1669280077239,53.9,null,2393.763
1669280077740,53.1,null,2394.264
1669280078740,53.9,null,2395.264
1669280079240,52.3,null,2395.764
1669280079741,53.1,null,2396.265
1669280080241,53.9,null,2396.765
1669280080741,53.9,null,2397.265
1669280081242,52.3,null,2397.766
1669280081742,51.9,null,2398.266
1669280082246,53.1,null,2398.77
1669280082746,52.7,null,2399.27
1669280083246,53.1,null,2399.77
1669280083747,57.0,null,2400.271
1669280084247,56.6,null,2400.771
1669280084750,55.0,null,2401.274
1669280085752,53.9,null,2402.276
1669280086749,52.7,null,2403.273
1669280087253,53.9,null,2403.777
1669280088251,54.6,null,2404.775
1669280088751,55.8,null,2405.275
1669280089252,55.8,null,2405.776
1669280090252,54.3,null,2406.776
1669280090752,54.3,null,2407.276
1669280091753,53.1,null,2408.277
1669280092253,53.5,null,2408.777
1669280092754,54.3,null,2409.278
1669280093263,54.6,null,2409.787
1669280094254,56.6,null,2410.778
1669280094755,56.2,null,2411.279
1669280095255,55.0,null,2411.779
1669280096256,54.6,null,2412.78
1669280096756,54.6,null,2413.28
1669280097256,53.5,null,2413.78
1669280097758,54.3,null,2414.282
1669280098259,53.5,null,2414.783
1669280099759,53.1,null,2416.283
1669280100759,54.3,null,2417.283
1669280101260,53.5,null,2417.784
1669280101761,53.5,null,2418.285
1669280102261,53.9,null,2418.785
1669280102764,54.3,null,2419.288
1669280103764,56.2,null,2420.288
1669280104763,56.2,null,2421.287
1669280105763,55.0,null,2422.287
1669280106264,54.6,null,2422.788
1669280106766,54.3,null,2423.29
1669280107266,54.3,null,2423.79
1669280107767,55.0,null,2424.291
1669280108268,53.1,null,2424.792
1669280109270,57.0,null,2425.794
