RecordTime,应用进程-main-11675(%),extra,SimpleTime
1666938658257,5.774278,,783.138
1666938658761,5.645161,,783.642
1666938659256,5.9139786,,784.137
1666938659778,5.3846154,,784.659
1666938660274,7.816712,,785.155
1666938660765,5.483029,,785.646
1666938661283,7.027027,,786.164
1666938661779,6.5789475,,786.66
1666938662278,6.685237,,787.159
1666938662780,6.2663183,,787.661
1666938663270,6.527415,,788.151
1666938663779,6.2841525,,788.66
1666938664276,6.5395093,,789.157
1666938664766,5.804749,,789.647
1666938665282,6.4,,790.163
1666938665773,5.7894735,,790.654
1666938666289,6.117021,,791.17
1666938666786,6.5395093,,791.667
1666938667275,5.9945507,,792.156
1666938667804,5.8375635,,792.685
1666938668278,6.3535914,,793.159
1666938668782,6.366048,,793.663
1666938669271,6.575342,,794.152
1666938669790,7.1065993,,794.671
1666938670282,7.162534,,795.163
1666938670780,6.1662197,,795.661
1666938671279,5.989583,,796.16
1666938671782,6.2330623,,796.663
1666938672294,5.655527,,797.175
1666938672797,6.61157,,797.678
1666938673289,6.332454,,798.17
1666938673789,6.0526314,,798.67
1666938674279,6.4,,799.16
1666938674781,6.970509,,799.662
1666938675272,6.1827955,,800.153
1666938675768,5.978261,,800.649
1666938676292,6.4267354,,801.173
1666938676786,6.1497326,,801.667
1666938677294,6.5104165,,802.175
1666938677785,6.133333,,802.666
1666938678279,6.7226896,,803.16
1666938678776,6.349207,,803.657
1666938679285,6.4267354,,804.166
1666938679788,6.521739,,804.669
1666938680296,6.5789475,,805.177
1666938680786,6.7567563,,805.667
1666938681294,6.282722,,806.175
1666938681793,5.9459457,,806.674
1666938682284,5.9620595,,807.165
1666938682787,6.216216,,807.668
1666938683280,5.989583,,808.161
1666938683774,6.0941825,,808.655
1666938684293,6.4935064,,809.174
1666938684793,7.2,,809.674
1666938685288,6.406685,,810.169
1666938685792,6.382979,,810.673
1666938686302,7.4468083,,811.183
1666938686788,6.2330623,,811.669
1666938687286,6.4516125,,812.167
1666938687797,5.974026,,812.678
1666938688290,6.61157,,813.171
1666938688788,6.4935064,,813.669
1666938689278,6.282722,,814.159
1666938689789,5.670103,,814.67
1666938690283,6.6844916,,815.164
1666938690794,6.9060774,,815.675
1666938691292,5.774278,,816.173
1666938691779,6.775068,,816.66
1666938692291,5.5263157,,817.172
1666938692783,6.5395093,,817.664
1666938693304,6.5656567,,818.185
1666938693799,6.060606,,818.68
1666938694284,6.878307,,819.165
1666938694787,6.25,,819.668
1666938695292,6.9408736,,820.173
1666938695787,5.9459457,,820.668
1666938696296,7.068063,,821.177
1666938696801,6.2992125,,821.682
1666938697297,6.199461,,822.178
1666938697789,5.7534246,,822.67
1666938698299,6.1538463,,823.18
1666938698783,6.5789475,,823.664
1666938699298,6.4864864,,824.179
1666938699780,5.7534246,,824.661
1666938700281,6.666667,,825.162
1666938700787,6.596306,,825.668
1666938701292,6.0526314,,826.173
1666938701822,6.060606,,826.703
1666938702313,6.199461,,827.194
1666938702808,6.596306,,827.689
1666938703299,6.878307,,828.18
1666938703804,6.868132,,828.685
1666938704296,5.9139786,,829.177
1666938704807,6.6313,,829.688
1666938705304,6.2841525,,830.185
1666938705802,5.897436,,830.683
1666938706299,6.26703,,831.18
1666938706801,5.774278,,831.682
1666938707291,5.9139786,,832.172
1666938707795,6.4690022,,832.676
1666938708299,6.4267354,,833.18
1666938708812,6.6137567,,833.693
1666938709302,6.4516125,,834.183
1666938709789,6.4864864,,834.67
1666938710312,7.1428576,,835.193
1666938710808,6.527415,,835.689
1666938711299,6.648199,,836.18
1666938711808,6.596306,,836.689
1666938712297,6.596306,,837.178
1666938712821,5.5979643,,837.702
1666938713251,2.9891305,,838.132
1666938713759,3.0456853,,838.64
1666938714334,4.1564794,,839.215
1666938714803,6.128134,,839.684
1666938715297,5.9620595,,840.178
1666938715816,6.8527923,,840.697
1666938716285,5.248619,,841.166
1666938716787,4.3715844,,841.668
1666938717306,4.3037972,,842.187
1666938717773,4.225352,,842.654
1666938718303,5.9850373,,843.184
1666938718804,6.775068,,843.685
1666938719297,6.133333,,844.178
1666938719804,7.068063,,844.685
1666938720289,5.882353,,845.17
1666938720802,6.7183466,,845.683
1666938721305,6.8119893,,846.186
1666938721812,6.683805,,846.693
1666938722320,6.2992125,,847.201
1666938722809,6.3360887,,847.69
1666938723305,7.070707,,848.186
1666938723801,6.887052,,848.682
1666938724305,6.25,,849.186
1666938724809,6.7385445,,849.69
1666938725308,6.666667,,850.189
1666938725793,6.315789,,850.674
1666938726311,5.804749,,851.192
1666938726808,5.835544,,851.689
1666938727304,5.882353,,852.185
1666938727797,6.8119893,,852.678
1666938728306,5.835544,,853.187
1666938728802,5.7894735,,853.683
1666938729314,6.25,,854.195
1666938729817,6.7385445,,854.698
1666938730296,6.887052,,855.177
1666938730810,7.1428576,,855.691
1666938731319,6.5040646,,856.2
1666938731794,5.479452,,856.675
1666938732289,6.629834,,857.17
1666938732818,7.197943,,857.699
1666938733319,6.25,,858.2
1666938733808,7.1232877,,858.689
1666938734309,6.4690022,,859.19
1666938734802,6.7204304,,859.683
1666938735313,6.5616803,,860.194
1666938735799,5.706522,,860.68
1666938736320,6.434316,,861.201
1666938736829,6.6496162,,861.71
1666938737304,5.8333335,,862.185
1666938737819,6.349207,,862.7
1666938738312,6.25,,863.193
1666938738819,7.253886,,863.7
1666938739320,6.9518714,,864.201
1666938739817,6.775068,,864.698
1666938740312,6.9518714,,865.193
1666938740825,7.049608,,865.706
1666938741318,6.5040646,,866.199
1666938741793,6.406685,,866.674
1666938742309,6.030151,,867.19
1666938742809,6.117021,,867.69
1666938743303,5.8666663,,868.184
1666938743808,5.540897,,868.689
1666938744318,6.4516125,,869.199
1666938744822,6.5789475,,869.703
1666938745340,6.349207,,870.221
1666938745823,6.4690022,,870.704
1666938746317,6.9060774,,871.198
1666938746831,6.5104165,,871.712
1666938747301,5.9620595,,872.182
1666938747820,6.527415,,872.701
1666938748318,6.282722,,873.199
1666938748829,6.5789475,,873.71
1666938749325,7.027027,,874.206
1666938749815,7.317073,,874.696
1666938750339,6.377551,,875.22
1666938750831,6.2841525,,875.712
1666938751320,5.6000004,,876.201
1666938751830,7.978723,,876.711
1666938752318,6.0686016,,877.199
1666938752817,8.24468,,877.698
1666938753314,7.6502733,,878.195
1666938753836,7.532468,,878.717
1666938754315,8.033241,,879.196
1666938754825,8.443272,,879.706
1666938755337,7.387863,,880.218
1666938755821,8.042896,,880.702
1666938756328,8.130081,,881.209
1666938756818,7.180851,,881.699
1666938757338,7.7127657,,882.219
1666938757839,8.268734,,882.72
1666938758335,7.084469,,883.216
1666938758821,7.2,,883.702
1666938759319,7.317073,,884.2
1666938759819,8.28877,,884.7
1666938760335,7.4742265,,885.216
1666938760819,8.403361,,885.7
1666938761321,7.2222223,,886.202
1666938761836,5.3846154,,886.717
1666938762336,6.9148936,,887.217
1666938762825,6.4516125,,887.706
1666938763330,6.970509,,888.211
1666938763828,6.434316,,888.709
1666938764335,7.1428576,,889.216
1666938764823,5.989583,,889.704
1666938765321,6.4,,890.202
1666938765812,5.804749,,890.693
1666938766315,6.7204304,,891.196
1666938766840,6.005222,,891.721
1666938767335,6.133333,,892.216
1666938767827,6.5040646,,892.708
1666938768340,6.25,,893.221
1666938768826,6.648199,,893.707
1666938769319,5.9945507,,894.2
1666938769828,5.316456,,894.709
1666938770314,5.292479,,895.195
1666938770831,5.6410255,,895.712
1666938771318,5.3619304,,896.199
1666938771825,5.706522,,896.706
1666938772326,4.947917,,897.207
1666938772848,4.166667,,897.729
1666938773332,4.054054,,898.213
1666938773835,3.504043,,898.716
1666938774334,5.8981233,,899.215
1666938774833,11.229946,,899.714
1666938775347,4.580153,,900.228
1666938775822,6.010929,,900.703
1666938776343,5.804749,,901.224
1666938776836,6.3360887,,901.717
1666938777332,6.6489363,,902.213
1666938777822,7.4074073,,902.703
1666938778328,6.8601584,,903.209
1666938778830,6.596306,,903.711
1666938779339,6.313131,,904.22
1666938779825,6.5040646,,904.706
1666938780340,6.9767447,,905.221
1666938780840,6.5040646,,905.721
1666938781348,6.666667,,906.229
1666938781823,5.46875,,906.704
1666938782342,6.5989842,,907.223
1666938782844,6.467662,,907.725
1666938783335,6.5445027,,908.216
1666938783816,6.2992125,,908.697
1666938784325,5.6511054,,909.206
1666938784824,5.7356606,,909.705
1666938785350,6.5822787,,910.231
1666938785839,5.25,,910.72
1666938786354,6.0,,911.235
1666938786848,6.393862,,911.729
1666938787371,7.435898,,912.252
1666938787843,7.9283886,,912.724
1666938788342,8.040201,,913.223
1666938788846,8.333334,,913.727
1666938789347,7.5376883,,914.228
1666938789842,7.7319584,,914.723
1666938790359,7.788945,,915.24
1666938790846,7.3684206,,915.727
1666938791356,7.4441686,,916.237
1666938791837,6.7532463,,916.718
1666938792348,7.017544,,917.229
1666938792845,7.5566754,,917.726
1666938793357,6.8010077,,918.238
1666938793843,7.1794877,,918.724
1666938794343,7.633588,,919.224
1666938794876,8.142493,,919.757
1666938795347,7.387863,,920.228
1666938795853,7.75,,920.734
1666938796352,8.136483,,921.233
1666938796828,6.5445027,,921.709
1666938797347,6.9711537,,922.228
1666938797848,8.0,,922.729
1666938798361,7.5566754,,923.242
1666938798851,7.7306733,,923.732
1666938799351,11.868687,,924.232
1666938799844,6.5104165,,924.725
1666938800367,6.9879518,,925.248
1666938800855,7.1794877,,925.736
1666938801357,6.733167,,926.238
1666938801847,6.6326528,,926.728
1666938802343,6.8796067,,927.224
1666938802858,5.825243,,927.739
1666938803353,6.5,,928.234
1666938803843,6.067961,,928.724
1666938804359,5.970149,,929.24
1666938804851,5.609756,,929.732
1666938805352,5.8536587,,930.233
1666938805840,6.142506,,930.721
1666938806363,6.161137,,931.244
1666938806844,4.8780484,,931.725
1666938807363,5.555556,,932.244
1666938807843,6.3725495,,932.724
1666938808358,5.555556,,933.239
1666938808842,5.6650248,,933.723
1666938809355,5.2154193,,934.236
1666938809844,5.755396,,934.725
1666938810370,5.733945,,935.251
1666938810844,6.04534,,935.725
1666938811352,5.727924,,936.233
1666938811869,5.2884617,,936.75
1666938812361,5.727924,,937.242
1666938812859,5.952381,,937.74
1666938813351,5.352798,,938.232
1666938813878,5.9360733,,938.759
1666938814360,5.8080807,,939.241
1666938814870,6.4814816,,939.751
1666938815359,6.0240965,,940.24
1666938815847,5.3398056,,940.728
1666938816344,5.4054055,,941.225
1666938816862,5.6872034,,941.743
1666938817357,5.755396,,942.238
1666938817861,5.188679,,942.742
1666938818364,5.714286,,943.245
1666938818862,5.6603775,,943.743
1666938819374,6.161137,,944.255
1666938819863,5.4761906,,944.744
1666938820358,5.609756,,945.239
1666938820869,6.2650604,,945.75
1666938821370,6.295399,,946.251
1666938821856,5.140187,,946.737
1666938822367,5.9241705,,947.248
1666938822874,6.235012,,947.755
1666938823392,6.7146287,,948.273
1666938823859,5.955335,,948.74
1666938824350,6.0386477,,949.231
1666938824865,5.647059,,949.746
1666938825364,5.7971015,,950.245
1666938825869,6.0240965,,950.75
1666938826369,5.727924,,951.25
1666938826852,5.4187193,,951.733
1666938827374,5.7007127,,952.255
1666938827859,5.432099,,952.74
1666938828378,6.542056,,953.259
1666938828872,6.356968,,953.753
1666938829371,6.082725,,954.252
1666938829873,6.175772,,954.754
1666938830361,5.9850373,,955.242
1666938830868,5.140187,,955.749
1666938831367,6.112469,,956.248
1666938831852,4.5673075,,956.733
1666938832377,6.308411,,957.258
1666938832859,5.378973,,957.74
1666938833379,5.966587,,958.26
1666938833866,5.4054055,,958.747
1666938834363,5.2380953,,959.244
1666938834867,7.9404464,,959.748
1666938835366,10.31941,,960.247
1666938835882,10.791367,,960.763
1666938836373,10.8910885,,961.254
1666938836864,9.33661,,961.745
1666938837357,10.539216,,962.238
1666938837878,9.953704,,962.759
1666938838392,7.2941175,,963.273
1666938838882,7.4074073,,963.763
1666938839373,6.650246,,964.254
1666938839892,7.7830186,,964.773
1666938840394,7.44186,,965.275
1666938840913,7.4257426,,965.794
1666938841365,5.5137844,,966.246
1666938841864,5.2505965,,966.745
1666938842369,7.1599045,,967.25
1666938842837,5.343511,,967.718
1666938843369,5.825243,,968.25
1666938843848,4.7738695,,968.729
1666938844382,5.437352,,969.263
1666938844881,5.147059,,969.762
1666938845364,4.7732697,,970.245
1666938845882,5.714286,,970.763
1666938846382,5.882353,,971.263
1666938846872,4.8543687,,971.753
1666938847390,7.692308,,972.271
1666938847895,7.579462,,972.776
1666938848382,7.481297,,973.263
1666938848889,7.055961,,973.77
1666938849379,7.4257426,,974.26
1666938849868,7.8239613,,974.749
1666938850384,5.694761,,975.265
1666938850888,7.1428576,,975.769
1666938851378,6.937799,,976.259
1666938851897,6.175772,,976.778
1666938852384,6.0913706,,977.265
1666938852883,6.921241,,977.764
1666938853388,7.4519234,,978.269
1666938853889,7.0217915,,978.77
1666938854392,6.569343,,979.273
1666938854880,6.954437,,979.761
1666938855380,7.416268,,980.261
1666938855886,7.380953,,980.767
1666938856385,6.9651737,,981.266
1666938856891,6.6193857,,981.772
1666938857376,7.304786,,982.257
1666938857882,7.5117373,,982.763
1666938858394,7.524272,,983.275
1666938858877,7.3349633,,983.758
1666938859392,6.746988,,984.273
1666938859883,7.1770334,,984.764
1666938860385,6.8965516,,985.266
1666938860879,7.090464,,985.76
1666938861399,6.937799,,986.28
1666938861882,6.31068,,986.763
1666938862387,6.5853653,,987.268
1666938862907,7.857143,,987.788
1666938863393,8.088236,,988.274
1666938863893,7.416268,,988.774
1666938864378,7.4698796,,989.259
1666938864895,7.951807,,989.776
1666938865391,7.317073,,990.272
1666938865902,6.9711537,,990.783
1666938866389,7.25,,991.27
1666938866884,6.3725495,,991.765
1666938867366,6.5060244,,992.247
1666938867889,5.352798,,992.77
1666938868389,5.755396,,993.27
1666938868876,5.076142,,993.757
1666938869393,6.060606,,994.274
1666938869891,5.6511054,,994.772
1666938870382,5.450237,,995.263
1666938870885,6.142506,,995.766
1666938871386,6.112469,,996.267
1666938871877,6.185567,,996.758
1666938872388,5.8685446,,997.269
1666938872899,5.5421686,,997.78
1666938873385,6.5853653,,998.266
1666938873886,6.142506,,998.767
1666938874399,5.896806,,999.28
1666938874898,6.1904764,,999.779
1666938875395,5.8080807,,1000.276
1666938875890,5.555556,,1000.771
1666938876378,5.6511054,,1001.259
1666938876901,5.0239234,,1001.782
1666938877381,5.6650248,,1002.262
1666938877880,5.555556,,1002.761
1666938878390,5.352798,,1003.271
1666938878895,6.0386477,,1003.776
1666938879401,7.004831,,1004.282
1666938879910,7.3891625,,1004.791
1666938880403,7.8624077,,1005.284
1666938880895,7.506053,,1005.776
1666938881403,7.1428576,,1006.284
1666938881897,7.1611257,,1006.778
1666938882410,7.2769957,,1007.291
1666938882911,6.872038,,1007.792
1666938883397,8.02005,,1008.278
1666938883907,7.8947363,,1008.788
1666938884404,7.2992697,,1009.285
1666938884896,7.317073,,1009.777
1666938885400,7.434053,,1010.281
1666938885899,7.0388346,,1010.78
1666938886395,6.403941,,1011.276
1666938886903,6.0096154,,1011.784
1666938887393,7.194245,,1012.274
1666938887903,7.0388346,,1012.784
1666938888399,7.1428576,,1013.28
1666938888897,7.4074073,,1013.778
1666938889409,6.937799,,1014.29
1666938889911,7.616708,,1014.792
1666938890401,7.579462,,1015.282
1666938890902,6.521739,,1015.783
1666938891399,7.8282824,,1016.28
1666938891906,6.2650604,,1016.787
1666938892417,7.259953,,1017.298
1666938892911,7.4879227,,1017.792
1666938893402,7.616708,,1018.283
1666938893914,7.3459716,,1018.795
1666938894394,7.5949364,,1019.275
1666938894908,7.565012,,1019.789
1666938895421,6.921241,,1020.302
1666938895904,7.481297,,1020.785
1666938896404,7.3710074,,1021.285
1666938896908,6.699752,,1021.789
1666938897416,7.2815537,,1022.297
1666938897930,7.990315,,1022.811
1666938898407,6.8883615,,1023.288
1666938898917,7.8239613,,1023.798
1666938899408,7.654321,,1024.289
1666938899912,6.075949,,1024.793
1666938900412,6.132076,,1025.293
1666938900903,6.10687,,1025.784
1666938901415,6.0747666,,1026.296
1666938901917,5.707196,,1026.798
1666938902403,6.5656567,,1027.284
1666938902912,6.1576357,,1027.793
1666938903418,7.4879227,,1028.299
1666938903903,7.2681704,,1028.784
1666938904408,7.194245,,1029.289
1666938904911,7.125307,,1029.792
1666938905424,5.811138,,1030.305
1666938905927,6.188119,,1030.808
1666938906420,6.5989842,,1031.301
1666938906913,5.5276384,,1031.794
1666938907423,6.1728396,,1032.304
1666938907923,5.8524175,,1032.804
1666938908433,6.2801933,,1033.314
1666938908929,6.5989842,,1033.81
1666938909413,6.0913706,,1034.294
1666938909900,6.5,,1034.781
1666938910427,5.764411,,1035.308
1666938910904,5.343511,,1035.785
1666938911411,6.0386477,,1036.292
1666938911921,4.9261084,,1036.802
1666938912421,6.265664,,1037.302
1666938912914,6.097561,,1037.795
1666938913423,6.0150375,,1038.304
1666938913931,5.6790123,,1038.812
1666938914414,6.377551,,1039.295
1666938914921,6.403941,,1039.802
1666938915430,6.699752,,1040.311
1666938915924,6.601467,,1040.805
1666938916441,6.3725495,,1041.322
1666938916923,5.3708444,,1041.804
1666938917417,6.2992125,,1042.298
1666938917930,6.161137,,1042.811
1666938918423,6.0913706,,1043.304
1666938918936,6.142506,,1043.817
1666938919422,5.8524175,,1044.303
1666938919927,6.0686016,,1044.808
1666938920418,5.5979643,,1045.299
1666938920930,6.10687,,1045.811
1666938921427,6.5822787,,1046.308
1666938921916,5.050505,,1046.797
1666938922427,5.955335,,1047.308
1666938922927,6.5326633,,1047.808
1666938923428,6.9825435,,1048.309
1666938923934,5.8524175,,1048.815
1666938924421,6.443299,,1049.302
1666938924930,5.6511054,,1049.811
1666938925426,6.5162907,,1050.307
1666938925916,6.332454,,1050.797
1666938926423,6.142506,,1051.304
1666938926923,5.5837564,,1051.804
1666938927419,6.4267354,,1052.3
1666938927907,5.7894735,,1052.788
1666938928427,6.295399,,1053.308
1666938928926,5.249344,,1053.807
1666938929431,6.075949,,1054.312
1666938929917,5.8524175,,1054.798
1666938930429,6.4516125,,1055.31
1666938930913,5.2369075,,1055.794
1666938931429,6.569343,,1056.31
1666938931931,5.699482,,1056.812
1666938932418,6.020942,,1057.299
1666938932931,5.6122446,,1057.812
1666938933428,6.683805,,1058.309
1666938933929,6.527415,,1058.81
1666938934437,6.341463,,1059.318
1666938934935,6.393862,,1059.816
1666938935452,6.7669177,,1060.333
1666938935927,5.1679587,,1060.808
1666938936427,5.6410255,,1061.308
1666938936951,5.5696206,,1061.832
1666938937425,5.555556,,1062.306
1666938937928,5.699482,,1062.809
1666938938438,6.733167,,1063.319
1666938938949,6.0367455,,1063.83
1666938939438,6.2663183,,1064.319
1666938939948,5.764411,,1064.829
1666938940432,6.970509,,1065.313
1666938940941,6.169666,,1065.822
1666938941444,6.923077,,1066.325
1666938941940,5.655527,,1066.821
1666938942447,6.377551,,1067.328
1666938942943,6.5789475,,1067.824
1666938943445,7.41688,,1068.326
1666938943940,6.10687,,1068.821
1666938944431,5.699482,,1069.312
1666938944941,6.5326633,,1069.822
1666938945438,6.282722,,1070.319
1666938945943,6.10687,,1070.824
1666938946434,5.897436,,1071.315
1666938946944,5.9431524,,1071.825
1666938947450,6.410257,,1072.331
1666938947943,6.5616803,,1072.824
1666938948427,5.804749,,1073.308
1666938948943,5.9585495,,1073.824
1666938949442,6.666667,,1074.323
1666938949945,6.601467,,1074.826
1666938950448,5.989583,,1075.329
1666938950955,6.203474,,1075.836
1666938951440,6.7885118,,1076.321
1666938951948,5.9585495,,1076.829
1666938952435,6.7708335,,1077.316
1666938952955,6.78392,,1077.836
1666938953450,6.6326528,,1078.331
1666938953952,7.272727,,1078.833
1666938954449,11.442785,,1079.33
1666938954944,11.568123,,1079.825
1666938955474,10.679611,,1080.355
1666938955945,10.526316,,1080.826
1666938956449,10.864198,,1081.33
1666938956953,9.390863,,1081.834
1666938957456,7.3710074,,1082.337
1666938957968,7.908163,,1082.849
1666938958451,7.435898,,1083.332
1666938958960,7.86802,,1083.841
1666938959446,8.247422,,1084.327
1666938959959,7.5980396,,1084.84
1666938960445,8.201058,,1085.326
1666938960945,6.9478908,,1085.826
1666938961456,8.59375,,1086.337
1666938961954,6.5,,1086.835
1666938962453,7.068063,,1087.334
1666938962953,6.9518714,,1087.834
1666938963442,8.35443,,1088.323
1666938963962,7.323232,,1088.843
1666938964463,8.184143,,1089.344
1666938964961,6.527415,,1089.842
1666938965452,7.065217,,1090.333
1666938965957,6.4864864,,1090.838
1666938966472,7.0866146,,1091.353
1666938966947,5.769231,,1091.828
1666938967445,5.3333335,,1092.326
1666938967962,4.2105265,,1092.843
1666938968470,4.712042,,1093.351
1666938968959,4.1775455,,1093.84
1666938969449,4.2780747,,1094.33
1666938969955,3.7500002,,1094.836
1666938970447,9.725685,,1095.328
1666938970963,7.7114425,,1095.844
1666938971464,4.639175,,1096.345
1666938971951,5.1150894,,1096.832
1666938972464,4.9751244,,1097.345
1666938972950,4.7738695,,1097.831
1666938973472,7.304786,,1098.353
1666938973964,6.633907,,1098.845
1666938974457,7.481297,,1099.338
1666938974981,7.654321,,1099.862
1666938975479,7.9155674,,1100.36
1666938975964,6.812652,,1100.845
1666938976464,7.908163,,1101.345
1666938976947,6.169666,,1101.828
1666938977465,7.4441686,,1102.346
1666938977970,7.304786,,1102.851
1666938978463,8.101266,,1103.344
1666938978990,7.524272,,1103.871
1666938979470,7.772021,,1104.351
1666938979981,7.435898,,1104.862
1666938980481,8.291457,,1105.362
1666938980964,7.323232,,1105.845
1666938981473,7.8085647,,1106.354
1666938981964,6.4599485,,1106.845
1666938982460,7.908163,,1107.341
1666938982974,7.380953,,1107.855
1666938983462,7.5129533,,1108.343
1666938983973,7.8282824,,1108.854
1666938984474,7.7120824,,1109.355
1666938984972,6.4837904,,1109.853
1666938985482,7.920792,,1110.363
1666938985968,7.2681704,,1110.849
1666938986476,7.070707,,1111.357
1666938986999,6.5375304,,1111.88
1666938987450,7.008086,,1112.331
1666938987977,7.192575,,1112.858
1666938988489,8.080808,,1113.37
1666938988979,6.569343,,1113.86
1666938989477,7.5949364,,1114.358
1666938989973,7.960199,,1114.854
1666938990486,7.920792,,1115.367
1666938990979,7.481297,,1115.86
1666938991467,7.2864323,,1116.348
1666938991967,6.356968,,1116.848
1666938992464,8.226221,,1117.345
1666938992974,6.666667,,1117.855
1666938993471,7.7114425,,1118.352
1666938993977,7.76699,,1118.858
1666938994471,7.616708,,1119.352
1666938994951,6.633907,,1119.832
1666938995480,7.3634205,,1120.361
1666938995981,7.7694235,,1120.862
1666938996466,7.788945,,1121.347
1666938996964,5.825243,,1121.845
1666938997490,7.5425787,,1122.371
1666938997979,6.633907,,1122.86
1666938998483,7.619048,,1123.364
1666938998979,6.356968,,1123.86
1666938999471,6.9711537,,1124.352
1666938999969,7.178218,,1124.85
1666939000494,7.494145,,1125.375
1666939000981,6.413302,,1125.862
1666939001476,6.8627453,,1126.357
1666939001983,5.9382424,,1126.864
1666939002488,7.3286047,,1127.369
1666939002980,6.9879518,,1127.861
1666939003475,7.785888,,1128.356
1666939003982,7.579462,,1128.863
1666939004478,7.6732674,,1129.359
1666939004977,7.3529415,,1129.858
1666939005498,7.042254,,1130.379
1666939005952,7.012987,,1130.833
1666939006485,6.759907,,1131.366
1666939006985,6.25,,1131.866
1666939007494,7.009346,,1132.375
1666939007997,6.7500005,,1132.878
1666939008487,5.647059,,1133.368
1666939009001,6.779661,,1133.882
1666939009484,7.654321,,1134.365
1666939009975,7.125307,,1134.856
1666939010492,8.04878,,1135.373
1666939010999,7.194245,,1135.88
1666939011494,7.4698796,,1136.375
1666939011985,6.5989842,,1136.866
1666939012463,7.579462,,1137.344
1666939012984,7.2992697,,1137.865
1666939013487,8.353808,,1138.368
1666939013999,6.954437,,1138.88
1666939014491,7.524272,,1139.372
1666939015006,7.2815537,,1139.887
1666939015484,7.3634205,,1140.365
1666939015997,7.6555023,,1140.878
1666939016485,7.616708,,1141.366
1666939016993,6.175772,,1141.874
1666939017489,7.3529415,,1142.37
1666939017983,6.161137,,1142.864
1666939018500,7.8624077,,1143.381
1666939018995,7.0217915,,1143.876
1666939019513,7.2815537,,1144.394
1666939020000,7.0217915,,1144.881
1666939020495,7.1770334,,1145.376
1666939021001,7.616708,,1145.882
1666939021498,7.2992697,,1146.379
1666939021984,6.553398,,1146.865
1666939022469,7.4742265,,1147.35
1666939022990,7.4074073,,1147.871
1666939023501,7.4441686,,1148.382
1666939023999,7.579462,,1148.88
1666939024497,7.951807,,1149.378
1666939024997,7.3349633,,1149.878
1666939025498,8.454106,,1150.379
1666939025999,7.1599045,,1150.88
1666939026496,8.080808,,1151.377
1666939027011,5.980861,,1151.892
1666939027495,7.0388346,,1152.376
1666939028003,7.3286047,,1152.884
1666939028490,7.3891625,,1153.371
1666939028992,7.1078434,,1153.873
1666939029485,7.5425787,,1154.366
1666939030000,7.259953,,1154.881
1666939030501,7.804878,,1155.382
1666939031005,6.5375304,,1155.886
1666939031499,6.9711537,,1156.38
1666939032003,5.952381,,1156.884
1666939032508,7.4519234,,1157.389
1666939033008,7.317073,,1157.889
1666939033508,7.4441686,,1158.389
1666939033992,6.7500005,,1158.873
1666939034508,7.764706,,1159.389
1666939035001,6.8965516,,1159.882
1666939035499,7.692308,,1160.38
1666939036009,7.76699,,1160.89
1666939036505,7.3529415,,1161.386
1666939037004,6.31068,,1161.885
1666939037505,6.8396225,,1162.386
1666939038011,7.416268,,1162.892
1666939038497,7.3529415,,1163.378
1666939039004,8.767773,,1163.885
1666939039513,7.25,,1164.394
1666939040005,7.2115383,,1164.886
1666939040511,7.692308,,1165.392
1666939041002,7.055961,,1165.883
1666939041472,6.8965516,,1166.353
1666939041990,5.7971015,,1166.871
1666939042514,7.692308,,1167.395
1666939042992,6.4516125,,1167.873
1666939043507,7.804878,,1168.388
1666939044008,7.506053,,1168.889
1666939044507,7.616708,,1169.388
1666939045021,7.3459716,,1169.902
1666939045510,7.8085647,,1170.391
1666939046012,7.4698796,,1170.893
1666939046516,7.2992697,,1171.397
1666939047011,5.764411,,1171.892
1666939047525,6.791569,,1172.406
1666939048009,6.7961164,,1172.89
1666939048499,7.4879227,,1173.38
1666939049007,6.557377,,1173.888
1666939049506,7.8624077,,1174.387
1666939050020,7.5829387,,1174.901
1666939050509,7.4698796,,1175.39
1666939051021,7.398568,,1175.902
1666939051512,7.673861,,1176.393
1666939051998,5.159705,,1176.879
1666939052496,5.896806,,1177.377
1666939052999,5.5023923,,1177.88
1666939053508,6.175772,,1178.389
1666939054011,6.4516125,,1178.892
1666939054528,6.264501,,1179.409
1666939055008,5.5276384,,1179.889
1666939055511,5.424528,,1180.392
1666939056010,6.4837904,,1180.891
1666939056509,6.0096154,,1181.39
1666939057000,5.5137844,,1181.881
1666939057510,5.811138,,1182.391
1666939058009,5.882353,,1182.89
1666939058509,5.5690074,,1183.39
1666939058992,5.6790123,,1183.873
1666939059509,5.633803,,1184.39
1666939060007,5.91133,,1184.888
1666939060512,5.966587,,1185.393
1666939061000,5.263158,,1185.881
1666939061513,5.9259257,,1186.394
1666939062012,5.825243,,1186.893
1666939062509,5.882353,,1187.39
1666939063002,5.609756,,1187.883
1666939063513,6.388206,,1188.394
1666939064003,6.3725495,,1188.884
1666939064504,5.0480766,,1189.385
1666939065010,5.0377836,,1189.891
1666939065511,5.882353,,1190.392
1666939066022,6.2650604,,1190.903
1666939066522,6.1728396,,1191.403
1666939067030,5.2009454,,1191.911
1666939067507,5.6790123,,1192.388
1666939068010,6.467662,,1192.891
1666939068515,6.060606,,1193.396
1666939069016,6.467662,,1193.897
1666939069512,6.356968,,1194.393
1666939070032,6.443914,,1194.913
1666939070525,6.112469,,1195.406
1666939071024,6.2052507,,1195.905
