RecordTime,应用进程-main-29179(%),extra,SimpleTime
1669279220031,14.4702835,,1536.555
1669279220482,16.243654,,1537.006
1669279221028,17.661098,,1537.552
1669279221555,15.196079,,1538.079
1669279222026,18.75,,1538.55
1669279222518,17.534246,,1539.042
1669279223060,17.821783,,1539.584
1669279223533,16.458853,,1540.057
1669279224085,17.794487,,1540.609
1669279224547,14.251208,,1541.071
1669279225041,14.1089115,,1541.565
1669279225553,15.445026,,1542.077
1669279226043,17.788462,,1542.567
1669279226528,19.289341,,1543.052
1669279227028,17.632242,,1543.552
1669279227528,17.25,,1544.052
1669279228055,17.857143,,1544.579
1669279228546,19.132652,,1545.07
1669279229005,17.098446,,1545.529
1669279229543,14.678899,,1546.067
1669279230005,13.888889,,1546.529
1669279230551,17.380953,,1547.075
1669279231074,17.924528,,1547.598
1669279231523,19.783197,,1548.047
1669279232058,18.536585,,1548.582
1669279232513,18.062826,,1549.037
1669279233046,17.444717,,1549.57
1669279233582,18.721462,,1550.106
1669279234073,17.934782,,1550.597
1669279234564,15.581395,,1551.088
1669279235015,14.854111,,1551.539
1669279235562,17.249416,,1552.086
1669279236034,16.348774,,1552.558
1669279236541,17.874395,,1553.065
1669279237034,17.934782,,1553.558
1669279237525,18.465229,,1554.049
1669279238034,17.206984,,1554.558
1669279238549,18.313253,,1555.073
1669279239054,16.966581,,1555.578
1669279239540,13.6690645,,1556.064
1669279240048,14.1089115,,1556.572
1669279240505,15.89041,,1557.029
1669279241035,16.783216,,1557.559
1669279241526,17.293232,,1558.05
1669279242055,19.010418,,1558.579
1669279242568,18.004866,,1559.092
1669279243038,17.241379,,1559.562
1669279243556,17.848412,,1560.08
1669279244061,16.243654,,1560.585
1669279244531,15.308642,,1561.055
1669279245032,14.320389,,1561.556
1669279245581,20.0,,1562.105
1669279246010,17.195766,,1562.534
1669279246534,19.37799,,1563.058
1669279247067,19.154228,,1563.591
1669279247547,17.922077,,1564.071
1669279248088,18.894009,,1564.612
1669279248533,18.449198,,1565.057
1669279249115,18.434343,,1565.639
1669279249557,15.085157,,1566.081
1669279250045,14.248021,,1566.569
1669279250590,15.6479225,,1567.114
1669279251053,17.277487,,1567.577
1669279251545,18.87755,,1568.069
1669279252068,16.915422,,1568.592
1669279252500,17.142859,,1569.024
1669279253040,17.910448,,1569.564
1669279253497,18.60465,,1570.021
1669279254006,17.391304,,1570.53
1669279254507,13.94799,,1571.031
1669279255048,16.18799,,1571.572
1669279255565,19.847328,,1572.089
1669279256051,0.0,,1572.575
1669279256554,0.0,,1573.078
1669279257053,17.724867,,1573.577
1669279257576,17.564402,,1574.1
1669279258045,17.222223,,1574.569
1669279258608,18.75,,1575.132
1669279259070,16.966581,,1575.594
1669279259525,13.917525,,1576.049
1669279260052,14.683544,,1576.576
1669279260579,16.425121,,1577.103
1669279261046,17.158178,,1577.57
1669279261555,18.644068,,1578.079
1669279262074,19.298244,,1578.598
1669279262588,18.248175,,1579.112
1669279263062,18.085106,,1579.586
1669279263558,18.204489,,1580.082
1669279264094,18.720379,,1580.618
1669279264559,18.75,,1581.083
1669279265077,18.483412,,1581.601
1669279265582,17.994858,,1582.106
1669279266050,16.284986,,1582.574
1669279266579,18.719212,,1583.103
1669279267053,17.512691,,1583.577
1669279267556,17.391304,,1584.08
1669279268045,17.150396,,1584.569
1669279268599,16.861826,,1585.123
1669279269157,17.692308,,1585.681
1669279269508,13.471502,,1586.032
1669279270038,14.460784,,1586.562
1669279270569,14.454976,,1587.093
1669279271087,19.08397,,1587.611
1669279271542,17.829456,,1588.066
1669279272084,19.012346,,1588.608
1669279272566,17.512691,,1589.09
1669279273057,20.151134,,1589.581
1669279273586,19.16462,,1590.11
1669279274094,17.571058,,1590.618
1669279274537,14.025974,,1591.061
1669279275054,14.42786,,1591.578
1669279275583,17.647058,,1592.107
1669279276097,18.88298,,1592.621
1669279276575,17.961164,,1593.099
1669279277091,18.610422,,1593.615
1669279277565,18.110237,,1594.089
1669279278085,18.571428,,1594.609
1669279278598,17.13555,,1595.122
1669279279052,16.272966,,1595.576
1669279279557,14.53202,,1596.081
1669279280068,14.213199,,1596.592
1669279280605,15.151516,,1597.129
1669279281066,17.158178,,1597.59
1669279281578,17.005075,,1598.102
1669279282086,17.929293,,1598.61
1669279282572,17.1875,,1599.096
1669279283077,17.412935,,1599.601
1669279283557,17.647058,,1600.081
1669279284063,17.525772,,1600.587
1669279284558,14.321608,,1601.082
1669279285083,14.070352,,1601.607
1669279285569,11.704835,,1602.093
1669279286086,14.356436,,1602.61
1669279286592,0.0,,1603.116
1669279287077,0.0,,1603.601
1669279287562,14.578006,,1604.086
1669279288081,14.354067,,1604.605
1669279288603,14.550264,,1605.127
1669279289083,14.43038,,1605.607
1669279289631,15.94203,,1606.155
1669279290043,13.559322,,1606.567
1669279290565,12.16545,,1607.089
1669279291079,12.745099,,1607.603
1669279291567,15.718158,,1608.091
1669279292090,16.09756,,1608.614
1669279292577,15.300547,,1609.101
1669279293073,16.0,,1609.597
1669279293571,16.25,,1610.095
1669279294069,15.121952,,1610.593
1669279294616,15.365854,,1611.14
1669279295069,13.471502,,1611.593
1669279295562,13.436693,,1612.086
1669279296092,17.037037,,1612.616
1669279296604,16.509434,,1613.128
1669279297083,15.549597,,1613.607
1669279297582,16.876574,,1614.106
1669279298093,17.777779,,1614.617
1669279298591,17.037037,,1615.115
1669279299096,17.23301,,1615.62
1669279299636,17.819149,,1616.16
1669279300096,15.853659,,1616.62
1669279300574,15.306123,,1617.098
1669279301102,16.381418,,1617.626
1669279301611,17.518248,,1618.135
1669279302045,17.5853,,1618.569
1669279302601,17.840376,,1619.125
1669279303077,17.142859,,1619.601
1669279303601,17.777779,,1620.125
1669279304105,18.25613,,1620.629
1669279304619,17.874395,,1621.143
1669279305086,18.814432,,1621.61
1669279305577,17.444717,,1622.101
1669279306116,19.849247,,1622.64
1669279306595,18.4,,1623.119
1669279307092,17.902813,,1623.616
1669279307606,16.976744,,1624.13
1669279308101,17.54386,,1624.625
1669279308642,17.548077,,1625.166
1669279309118,17.72152,,1625.642
1669279309576,17.158178,,1626.1
1669279310086,15.144231,,1626.61
1669279310583,16.966581,,1627.107
1669279311111,16.494844,,1627.635
1669279311589,18.362282,,1628.113
1669279312114,19.424461,,1628.638
1669279312591,19.628647,,1629.115
1669279313101,19.211823,,1629.625
1669279313590,20.493828,,1630.114
1669279314106,19.512194,,1630.63
1669279314551,18.27957,,1631.075
1669279315076,19.647356,,1631.6
1669279315608,19.477434,,1632.132
1669279316095,18.010754,,1632.619
1669279316592,17.985613,,1633.116
1669279317108,18.13602,,1633.632
1669279317624,17.839197,,1634.148
1669279318070,19.892473,,1634.594
1669279318635,18.202248,,1635.159
1669279319106,17.819149,,1635.63
1669279319631,16.70886,,1636.155
1669279320109,18.781727,,1636.633
1669279320603,17.215189,,1637.127
1669279321101,17.25,,1637.625
1669279321607,17.766499,,1638.131
1669279322111,18.863049,,1638.635
1669279322613,17.480719,,1639.137
1669279323130,17.75701,,1639.654
1669279323613,17.493473,,1640.137
1669279324126,0.0,,1640.65
1669279324704,0.0,,1641.228
1669279325115,17.75457,,1641.639
1669279325629,17.530865,,1642.153
1669279326129,15.601023,,1642.653
1669279326603,17.460318,,1643.127
1669279327109,16.666668,,1643.633
1669279327609,18.933334,,1644.133
1669279328128,18.75,,1644.652
1669279328627,19.554455,,1645.151
1669279329106,18.206522,,1645.63
1669279329662,17.298578,,1646.186
1669279330111,15.206185,,1646.635
1669279330617,18.045113,,1647.141
1669279331117,17.974684,,1647.641
1669279331621,16.625917,,1648.145
1669279332068,0.0,,1648.592
1669279332636,0.0,,1649.16
1669279333137,20.0,,1649.661
1669279333622,17.412935,,1650.146
1669279334130,18.508997,,1650.654
1669279334602,16.927082,,1651.126
1669279335095,15.345268,,1651.619
1669279335619,14.051522,,1652.143
1669279336118,16.62531,,1652.642
1669279336631,18.069307,,1653.155
1669279337125,18.066158,,1653.649
1669279337605,19.618528,,1654.129
1669279338138,18.518518,,1654.662
1669279338606,18.75,,1655.13
1669279339130,18.644068,,1655.654
1669279339623,16.209476,,1656.147
1669279340126,13.740458,,1656.65
1669279340627,13.695091,,1657.151
1669279341131,16.578947,,1657.655
1669279341631,17.026379,,1658.155
1669279342093,17.105263,,1658.617
1669279342652,17.317074,,1659.176
1669279343139,18.045113,,1659.663
1669279343647,19.25,,1660.171
1669279344133,16.62404,,1660.657
1669279344607,17.032967,,1661.131
1669279345122,14.823529,,1661.646
1669279345634,14.180928,,1662.158
1669279346135,15.000001,,1662.659
1669279346634,18.564358,,1663.158
1669279347166,18.045113,,1663.69
1669279347608,17.934782,,1664.132
1669279348167,18.83721,,1664.691
1669279348648,18.032785,,1665.172
1669279349134,18.719212,,1665.658
1669279349625,17.557251,,1666.149
1669279350102,14.567902,,1666.626
1669279350598,13.874346,,1667.122
1669279351145,17.848412,,1667.669
1669279351649,18.98734,,1668.173
1669279352148,17.961164,,1668.672
1669279352630,17.357513,,1669.154
1669279353127,18.382353,,1669.651
1669279353635,19.22141,,1670.159
1669279354135,18.952618,,1670.659
1669279354637,15.979381,,1671.161
1669279355125,14.6907215,,1671.649
1669279355661,13.785047,,1672.185
1669279356161,17.602041,,1672.685
1669279356667,18.00948,,1673.191
1669279357146,17.73779,,1673.67
1669279357640,17.322836,,1674.164
1669279358137,17.942583,,1674.661
1669279358668,18.509617,,1675.192
1669279359157,18.92583,,1675.681
1669279359631,16.0,,1676.155
1669279360126,13.681592,,1676.65
1669279360631,13.054188,,1677.155
1669279361167,18.072289,,1677.691
1669279361632,16.842106,,1678.156
1669279362137,18.717949,,1678.661
1669279362649,19.201996,,1679.173
1669279363130,18.062826,,1679.654
1669279363631,17.031631,,1680.155
1669279364151,17.821783,,1680.675
1669279364625,17.005075,,1681.149
1669279365146,15.113351,,1681.67
1669279365641,13.670885,,1682.165
1669279366146,18.159204,,1682.67
1669279366660,18.780487,,1683.184
1669279367164,17.380352,,1683.688
1669279367637,18.010754,,1684.161
1669279368144,18.796993,,1684.668
1669279368661,18.069307,,1685.185
1669279369136,17.150396,,1685.66
1669279369651,16.666668,,1686.175
1669279370122,13.500001,,1686.646
1669279370647,15.0617285,,1687.171
1669279371151,16.915422,,1687.675
1669279371660,15.990454,,1688.184
1669279372168,17.359413,,1688.692
1669279372681,16.666668,,1689.205
1669279373156,18.62745,,1689.68
1669279373637,18.80109,,1690.161
1669279374146,18.854416,,1690.67
1669279374636,16.578947,,1691.16
1669279375158,15.130024,,1691.682
1669279375662,14.621409,,1692.186
1669279376145,16.62269,,1692.669
1669279376646,17.326733,,1693.17
1669279377159,17.892157,,1693.683
1669279377673,18.069307,,1694.197
1669279378112,17.021276,,1694.636
1669279378634,16.273584,,1695.158
1669279379150,17.54386,,1695.674
1669279379652,17.530865,,1696.176
1669279380158,14.728682,,1696.682
1669279380657,15.461347,,1697.181
1669279381162,18.157894,,1697.686
1669279381686,18.382353,,1698.21
1669279382159,16.368286,,1698.683
1669279382647,19.19192,,1699.171
1669279383169,17.266188,,1699.693
1669279383668,19.58763,,1700.192
1669279384143,17.01031,,1700.667
1669279384652,16.41791,,1701.176
1669279385151,14.102565,,1701.675
1669279385658,13.461539,,1702.182
1669279386166,16.5,,1702.69
1669279386675,16.790123,,1703.199
1669279387129,16.89008,,1703.653
1669279387648,17.22488,,1704.172
1669279388183,18.095238,,1704.707
1669279388666,18.020306,,1705.19
1669279389165,18.939394,,1705.689
1669279389646,15.384616,,1706.17
1669279390146,14.39206,,1706.67
1669279390667,14.285715,,1707.191
1669279391162,14.987715,,1707.686
1669279391666,18.159807,,1708.19
1669279392128,17.875648,,1708.652
1669279392685,18.348623,,1709.209
1669279393139,17.426273,,1709.663
1669279393642,20.101782,,1710.166
1669279394168,17.12963,,1710.692
1669279394667,17.054264,,1711.191
1669279395160,14.066497,,1711.684
1669279395681,14.841848,,1712.205
1669279396149,20.159151,,1712.673
1669279396668,17.839197,,1713.192
1669279397185,18.028847,,1713.709
1669279397679,17.317074,,1714.203
1669279398169,18.796993,,1714.693
1669279398646,17.322836,,1715.17
1669279399148,17.766499,,1715.672
1669279399657,15.311005,,1716.181
1669279400166,14.03941,,1716.69
1669279400669,14.357683,,1717.193
1669279401170,16.915422,,1717.694
1669279401684,17.241379,,1718.208
1669279402188,17.206984,,1718.712
1669279402692,18.536585,,1719.216
1669279403184,16.541353,,1719.708
1669279403644,17.548746,,1720.168
1669279404198,18.779343,,1720.722
1669279404657,14.9051485,,1721.181
1669279405186,14.285715,,1721.71
1669279405668,17.060368,,1722.192
1669279406205,17.257683,,1722.729
1669279406680,16.53944,,1723.204
1669279407145,18.956045,,1723.669
1669279407674,17.824074,,1724.198
1669279408165,17.794487,,1724.689
1669279408672,17.444717,,1725.196
1669279409182,17.391304,,1725.706
1669279409667,16.153847,,1726.191
1669279410166,14.975845,,1726.69
1669279410668,13.930347,,1727.192
1669279411202,18.546366,,1727.726
1669279411691,17.037037,,1728.215
1669279412178,18.362282,,1728.702
1669279412675,18.020306,,1729.199
1669279413218,19.19192,,1729.742
1669279413662,16.492146,,1730.186
1669279414200,17.874395,,1730.724
1669279414685,15.364583,,1731.209
1669279415182,14.545454,,1731.706
1669279415686,12.709832,,1732.21
1669279416189,16.957607,,1732.713
1669279416665,16.58031,,1733.189
1669279417192,17.675545,,1733.716
1669279417666,15.949367,,1734.19
1669279418195,17.974684,,1734.719
1669279418705,16.666668,,1735.229
1669279419169,16.620499,,1735.693
1669279419671,17.005075,,1736.195
1669279420185,14.536341,,1736.709
1669279420679,13.118813,,1737.203
1669279421202,16.707022,,1737.726
1669279421696,17.171717,,1738.22
1669279422178,18.717949,,1738.702
1669279422690,17.535545,,1739.214
1669279423177,18.037136,,1739.701
1669279423692,19.059406,,1740.216
1669279424193,17.590363,,1740.717
1669279424669,16.0401,,1741.193
1669279425205,14.893617,,1741.729
1669279425690,14.882506,,1742.214
1669279426222,18.115942,,1742.746
1669279426671,17.287233,,1743.195
1669279427179,19.259258,,1743.703
1669279427691,17.40196,,1744.215
1669279428190,18.246445,,1744.714
1669279428709,17.647058,,1745.233
1669279429111,12.876712,,1745.635
1669279429618,7.304786,,1746.142
1669279430123,9.330144,,1746.647
1669279430710,15.50926,,1747.234
1669279431234,16.666668,,1747.758
1669279431706,16.445623,,1748.23
1669279432225,18.453865,,1748.749
1669279432665,17.539267,,1749.189
1669279433220,18.377089,,1749.744
1669279433717,21.391752,,1750.241
1669279434188,17.914438,,1750.712
1669279434707,17.079206,,1751.231
1669279435186,16.40625,,1751.71
1669279435706,16.745283,,1752.23
1669279436236,19.458128,,1752.76
1669279436720,17.647058,,1753.244
1669279437239,18.20331,,1753.763
1669279437729,20.50633,,1754.253
1669279438216,18.114143,,1754.74
1669279438672,17.777779,,1755.196
1669279439184,19.259258,,1755.708
1669279439712,16.341463,,1756.236
1669279440167,14.986377,,1756.691
1669279440735,16.937355,,1757.259
1669279441237,18.766066,,1757.761
1669279441722,18.316832,,1758.246
1669279442220,20.05076,,1758.744
1669279442686,19.58763,,1759.21
1669279443187,17.811705,,1759.711
1669279443711,18.581907,,1760.235
1669279444242,19.65602,,1760.766
1669279444740,15.75,,1761.264
1669279445206,17.6781,,1761.73
1669279445719,16.831682,,1762.243
1669279446232,16.790123,,1762.756
1669279446735,18.939394,,1763.259
1669279447245,17.848412,,1763.769
1669279447704,21.022726,,1764.228
1669279448160,17.661692,,1764.684
1669279448714,19.444445,,1765.238
1669279449205,18.25,,1765.729
1669279449702,16.62269,,1766.226
1669279450207,15.587529,,1766.731
1669279450733,16.152018,,1767.257
1669279451223,16.89008,,1767.747
1669279451739,19.240505,,1768.263
1669279452207,19.398907,,1768.731
1669279452726,19.464722,,1769.25
1669279453250,18.028847,,1769.774
1669279453720,17.96875,,1770.244
1669279454222,19.280205,,1770.746
1669279454717,16.0,,1771.241
1669279455215,15.211969,,1771.739
1669279455747,16.019417,,1772.271
1669279456219,17.75457,,1772.743
1669279456760,18.854416,,1773.284
1669279457242,18.509617,,1773.766
1669279457754,18.765432,,1774.278
1669279458246,17.571058,,1774.77
1669279458755,18.313253,,1775.279
1669279459225,17.344173,,1775.749
1669279459705,15.803109,,1776.229
1669279460222,14.925373,,1776.746
1669279460724,14.728682,,1777.248
1669279461241,18.115942,,1777.765
1669279461762,17.349398,,1778.286
1669279462232,18.066158,,1778.756
1669279462714,16.452442,,1779.238
1669279463264,18.85856,,1779.788
1669279463738,18.066158,,1780.262
1669279464264,18.427519,,1780.788
1669279464759,17.676767,,1781.283
1669279465283,18.703241,,1781.807
1669279465770,19.363396,,1782.294
1669279466235,17.783504,,1782.759
1669279466740,17.985613,,1783.264
1669279467257,19.289341,,1783.781
1669279467743,18.575064,,1784.267
1669279468231,20.104439,,1784.755
1669279468724,17.661692,,1785.248
1669279469226,17.274939,,1785.75
1669279469734,18.302387,,1786.258
1669279470232,15.196079,,1786.756
1669279470735,17.005075,,1787.259
1669279471219,18.0,,1787.743
1669279471744,18.644068,,1788.268
1669279472243,19.08397,,1788.767
1669279472741,19.794346,,1789.265
1669279473255,17.745804,,1789.779
1669279473754,19.312168,,1790.278
1669279474253,19.323671,,1790.777
1669279474741,16.927082,,1791.265
1669279475270,14.7343,,1791.794
1669279475767,14.390244,,1792.291
1669279476254,17.512691,,1792.778
1669279476770,17.108435,,1793.294
1669279477281,18.181818,,1793.805
1669279477785,17.994858,,1794.309
1669279478255,18.716578,,1794.779
1669279478768,19.602978,,1795.292
1669279479240,17.31266,,1795.764
1669279479736,16.541353,,1796.26
1669279480279,14.685315,,1796.803
1669279480714,15.675676,,1797.238
1669279481265,17.391304,,1797.789
1669279481745,19.280205,,1798.269
1669279482256,18.387909,,1798.78
1669279482749,18.137255,,1799.273
1669279483245,22.047243,,1799.769
1669279483751,18.0,,1800.275
1669279484287,18.581907,,1800.811
1669279484742,17.368422,,1801.266
1669279485189,13.296398,,1801.713
1669279485736,15.034169,,1802.26
1669279486244,18.229168,,1802.768
1669279486762,18.854416,,1803.286
1669279487247,17.632242,,1803.771
1669279487749,21.52231,,1804.273
1669279488283,17.391304,,1804.807
1669279488774,18.34171,,1805.298
1669279489247,18.766756,,1805.771
1669279489767,16.953316,,1806.291
1669279490275,19.059406,,1806.799
1669279490786,17.617867,,1807.31
1669279491285,17.369728,,1807.809
1669279491752,18.852459,,1808.276
1669279492291,20.574163,,1808.815
1669279492776,19.638243,,1809.3
1669279493272,17.661692,,1809.796
1669279493775,18.34171,,1810.299
1669279494275,18.586388,,1810.799
1669279494765,16.223404,,1811.289
1669279495280,13.817329,,1811.804
1669279495828,16.009851,,1812.352
1669279496267,18.652851,,1812.791
1669279496785,20.802004,,1813.309
1669279497325,17.530865,,1813.849
1669279497768,17.948719,,1814.292
1669279498264,17.892157,,1814.788
1669279498753,18.781727,,1815.277
1669279499292,18.137255,,1815.816
1669279499750,0.0,,1816.274
1669279500266,0.0,,1816.79
1669279500805,16.504854,,1817.329
1669279501288,21.119593,,1817.812
1669279501769,17.857143,,1818.293
1669279502275,18.069307,,1818.799
1669279502765,19.251337,,1819.289
1669279503277,18.421053,,1819.801
1669279503783,18.891687,,1820.307
1669279504335,18.84058,,1820.859
1669279504753,14.438502,,1821.277
1669279505287,14.939759,,1821.811
1669279505774,17.128464,,1822.298
1669279506299,18.891687,,1822.823
1669279506790,17.293232,,1823.314
1669279507320,19.059406,,1823.844
1669279507788,18.98734,,1824.312
1669279508335,18.114143,,1824.859
1669279508777,17.5853,,1825.301
1669279509287,18.75,,1825.811
1669279509771,16.87345,,1826.295
1669279510278,16.836735,,1826.802
1669279510793,18.181818,,1827.317
1669279511266,17.631578,,1827.79
1669279511828,19.37046,,1828.352
1669279512326,17.603912,,1828.85
1669279512779,19.84536,,1829.303
1669279513292,18.446602,,1829.816
1669279513766,17.391304,,1830.29
1669279514245,19.210526,,1830.769
1669279514762,16.876574,,1831.286
1669279515274,15.189873,,1831.798
1669279515753,17.098446,,1832.277
1669279516284,18.138426,,1832.808
1669279516786,20.197044,,1833.31
1669279517286,17.783504,,1833.81
1669279517778,18.592964,,1834.302
1669279518257,15.6479225,,1834.781
1669279518786,16.414143,,1835.31
1669279519352,17.633411,,1835.876
1669279519786,14.4,,1836.31
1669279520312,15.0753765,,1836.836
1669279520800,15.128205,,1837.324
1669279521268,18.586388,,1837.792
1669279521830,17.660551,,1838.354
1669279522309,18.276764,,1838.833
1669279522763,18.421053,,1839.287
1669279523280,18.75,,1839.804
1669279523838,19.257542,,1840.362
1669279524370,18.863049,,1840.894
1669279524794,15.856777,,1841.318
1669279525326,16.273584,,1841.85
1669279525775,14.958448,,1842.299
1669279526330,17.488789,,1842.854
1669279526808,20.547945,,1843.332
1669279527313,17.690416,,1843.837
1669279527831,20.802004,,1844.355
1669279528287,16.492146,,1844.811
1669279528814,18.465229,,1845.338
1669279529328,17.603912,,1845.852
1669279529861,17.179487,,1846.385
1669279530337,15.970516,,1846.861
1669279530753,14.325068,,1847.277
1669279531268,13.456464,,1847.792
1669279531827,16.589863,,1848.351
1669279532268,17.1875,,1848.792
1669279532819,17.777779,,1849.343
1669279533332,0.0,,1849.856
1669279533785,0.0,,1850.309
1669279534338,18.313253,,1850.862
1669279534802,18.427519,,1851.326
1669279535332,18.045113,,1851.856
1669279535827,17.293232,,1852.351
1669279536284,18.087854,,1852.808
1669279536783,19.329897,,1853.307
1669279537345,18.693693,,1853.869
1669279537839,19.318182,,1854.363
1669279538346,18.032785,,1854.87
1669279538806,17.839197,,1855.33
1669279539372,20.547945,,1855.896
1669279539831,18.428185,,1856.355
1669279540326,16.341463,,1856.85
1669279540797,14.634146,,1857.321
1669279541390,17.50547,,1857.914
1669279541850,18.766756,,1858.374
1669279542331,18.461538,,1858.855
1669279542832,18.316832,,1859.356
1669279543301,20.215633,,1859.825
1669279543830,19.858156,,1860.354
1669279544320,17.23301,,1860.844
1669279544811,18.798956,,1861.335
1669279545316,14.987715,,1861.84
1669279545834,14.0,,1862.358
1669279546280,17.333334,,1862.804
1669279546848,18.49315,,1863.372
1669279547341,16.966581,,1863.865
1669279547830,19.18919,,1864.354
1669279548331,20.246914,,1864.855
1669279548871,18.114143,,1865.395
1669279549330,18.481012,,1865.854
1669279549790,18.351063,,1866.314
1669279550316,14.918415,,1866.84
1669279550838,14.914425,,1867.362
1669279551315,16.839378,,1867.839
1669279551846,19.134396,,1868.37
1669279552349,18.933334,,1868.873
1669279552926,19.294117,,1869.45
1669279553402,17.941177,,1869.926
1669279553848,17.936117,,1870.372
1669279554367,18.271606,,1870.891
1669279554811,18.251928,,1871.335
1669279555360,15.348837,,1871.884
1669279555848,14.722222,,1872.372
1669279556377,15.865384,,1872.901
1669279556873,17.70335,,1873.397
1669279557339,19.543148,,1873.863
1669279557831,18.324608,,1874.355
1669279558373,18.309858,,1874.897
1669279558852,18.010754,,1875.376
1669279559365,17.303371,,1875.889
1669279559897,19.34605,,1876.421
1669279560336,16.080402,,1876.86
1669279560833,16.25,,1877.357
1669279561371,19.570406,,1877.895
1669279561886,18.581907,,1878.41
1669279562363,17.994858,,1878.887
1669279562849,17.761557,,1879.373
1669279563326,19.452055,,1879.85
1669279563848,19.48956,,1880.372
1669279564365,18.592964,,1880.889
1669279564886,20.099255,,1881.41
1669279565364,15.733333,,1881.888
1669279565866,16.82927,,1882.39
1669279566347,16.839378,,1882.871
1669279566885,17.380352,,1883.409
1669279567362,17.857143,,1883.886
1669279567853,18.518518,,1884.377
1669279568367,19.143578,,1884.891
1669279568857,19.106699,,1885.381
1669279569366,18.811882,,1885.89
1669279569845,18.716578,,1886.369
1669279570337,15.330188,,1886.861
1669279570824,14.948453,,1887.348
1669279571350,17.102137,,1887.874
1669279571906,18.703241,,1888.43
1669279572373,19.45137,,1888.897
1669279572865,19.638243,,1889.389
1669279573374,20.430107,,1889.898
1669279573851,18.052256,,1890.375
1669279574351,20.0,,1890.875
1669279574881,19.525066,,1891.405
1669279575405,0.0,,1891.929
1669279575819,0.0,,1892.343
1669279576380,18.85856,,1892.904
1669279576869,18.588236,,1893.393
1669279577346,18.863049,,1893.87
1669279577904,19.45137,,1894.428
1669279578347,18.133333,,1894.871
1669279578881,20.413437,,1895.405
1669279579387,20.0,,1895.911
1669279579905,20.054201,,1896.429
1669279580366,16.949154,,1896.89
1669279580850,16.31016,,1897.374
1669279581366,17.424242,,1897.89
1669279581879,19.025522,,1898.403
1669279582423,18.85856,,1898.947
1669279582888,18.090452,,1899.412
1669279583347,16.957607,,1899.871
1669279583868,19.312168,,1900.392
1669279584359,17.370892,,1900.883
1669279584925,18.362282,,1901.449
1669279585356,0.0,,1901.88
1669279585853,0.0,,1902.377
1669279586350,0.0,,1902.874
1669279586863,16.864609,,1903.387
1669279587400,19.806763,,1903.924
1669279587886,20.266666,,1904.41
1669279588345,19.34605,,1904.869
1669279588876,17.882353,,1905.4
1669279589373,18.090452,,1905.897
1669279589926,18.937645,,1906.45
1669279590382,17.927172,,1906.906
1669279590841,15.48913,,1907.365
1669279591380,20.47619,,1907.904
1669279591882,20.466322,,1908.406
1669279592384,19.700748,,1908.908
1669279592886,19.512194,,1909.41
1669279593384,19.012346,,1909.908
1669279593912,18.60465,,1910.436
1669279594412,17.821783,,1910.936
1669279594829,19.170984,,1911.353
1669279595413,17.317074,,1911.937
1669279595876,19.570406,,1912.4
1669279596406,19.121447,,1912.93
1669279596889,18.62745,,1913.413
1669279597431,18.095238,,1913.955
1669279597876,18.61702,,1914.4
1669279598350,19.430052,,1914.874
1669279598899,18.309858,,1915.423
1669279599435,18.045113,,1915.959
1669279599932,19.19192,,1916.456
1669279600367,16.752577,,1916.891
1669279600941,15.479116,,1917.465
1669279601445,15.696202,,1917.969
1669279601907,19.651741,,1918.431
1669279602396,18.518518,,1918.92
1669279602888,17.917677,,1919.412
1669279603396,18.826406,,1919.92
1669279603924,18.205128,,1920.448
1669279604416,18.320612,,1920.94
1669279604900,17.814728,,1921.424
1669279605361,16.172508,,1921.885
1669279605889,16.707022,,1922.413
1669279606433,18.329468,,1922.957
1669279606868,19.891008,,1923.392
1669279607377,19.68504,,1923.901
1669279607894,18.779343,,1924.418
1669279608405,19.339622,,1924.929
1669279608890,17.829456,,1925.414
1669279609424,20.481928,,1925.948
1669279609958,18.97436,,1926.482
1669279610380,16.666668,,1926.904
1669279610871,16.321243,,1927.395
1669279611425,17.70335,,1927.949
1669279611906,17.718447,,1928.43
1669279612413,17.72152,,1928.937
1669279612887,18.04878,,1929.411
1669279613439,19.69697,,1929.963
1669279613929,17.804878,,1930.453
1669279614407,17.557251,,1930.931
1669279614919,19.791668,,1931.443
1669279615399,16.62269,,1931.923
1669279615870,15.426998,,1932.394
1669279616391,16.129032,,1932.915
1669279616892,19.197708,,1933.416
1669279617401,17.241379,,1933.925
1669279617937,19.493671,,1934.461
1669279618387,19.240505,,1934.911
1669279618915,19.852942,,1935.439
1669279619407,18.75,,1935.931
1669279619977,18.720379,,1936.501
1669279620359,14.736841,,1936.883
1669279620873,18.181818,,1937.397
1669279621347,18.367348,,1937.871
1669279621837,16.09756,,1938.361
1669279622386,18.004866,,1938.91
1669279622875,19.346733,,1939.399
1669279623359,21.052631,,1939.883
1669279623913,18.644068,,1940.437
1669279624391,20.572918,,1940.915
1669279624984,21.04019,,1941.508
1669279625373,16.621252,,1941.897
1669279625921,15.308642,,1942.445
1669279626402,18.61702,,1942.926
1669279626906,18.483412,,1943.43
1669279627451,18.863049,,1943.975
1669279627934,18.072289,,1944.458
1669279628408,18.939394,,1944.932
1669279628916,16.797901,,1945.44
1669279629397,18.564358,,1945.921
1669279629890,18.181818,,1946.414
1669279630431,15.136476,,1946.955
1669279630917,14.432989,,1947.441
1669279631433,17.661692,,1947.957
